,artikelnr:,text:,jci1.0:,jci1.3:,versie:
36,/Hoofdstuk2/Paragraaf6/Artikel2.36,De slotverschillen worden per begrotingsstaat bij wet vastgesteld.,1.0:c:BWBR0039429&artikel=2.36&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.36&z=2019-01-01&g=2019-01-01,01-01-2018
37,/Hoofdstuk2/Paragraaf7/Artikel2.37,"Onze Minister van Financiën zendt de jaarverslagen, bedoeld in ,
                                    jaarlijks uiterlijk op 31 maart van het jaar volgend op het begrotingsjaar voor
                                    onderzoek naar de Algemene Rekenkamer. De rapporten over de jaarverslagen die zijn
                                    opgesteld door de Auditdienst Rijk worden gelijktijdig meegestuurd.artikel 2.31 $$ Onze Minister van Financiën zendt de jaarverslagen, bedoeld in ,
                                    jaarlijks uiterlijk op 31 maart van het jaar volgend op het begrotingsjaar voor
                                    onderzoek naar de Algemene Rekenkamer. De rapporten over de jaarverslagen die zijn
                                    opgesteld door de Auditdienst Rijk worden gelijktijdig meegestuurd. $$ Onze Minister van Financiën biedt de door de Algemene Rekenkamer onderzochte
                                    jaarverslagen op de derde woensdag van mei volgend op het jaar waarop de
                                    jaarverslagen betrekking hebben aan de Tweede Kamer der Staten-Generaal aan, tenzij
                                    deze datum valt in een periode wanneer de Tweede Kamer der Staten-Generaal met reces
                                    is of wanneer een nationale feestdag is. In dat geval biedt Onze Minister van
                                    Financiën de jaarverslagen, na overleg met de voorzitter van de Tweede Kamer der
                                    Staten-Generaal en de president van de Algemene Rekenkamer, uiterlijk op 1 juni van
                                    hetzelfde jaar aan. $$ In voorkomende gevallen zendt Onze Minister die het aangaat zijn standpunt over het
                                    bezwaar van de Algemene Rekenkamer, bedoeld in , zo spoedig mogelijk, doch in elk geval vóór de behandeling
                                    van het jaarverslag door de Tweede Kamer der Staten-Generaal, naar die Kamer.artikel 7.22,
                                        eerste lid $$ In voorkomende gevallen zendt Onze Minister die het aangaat zijn standpunt over het
                                    bezwaar van de Algemene Rekenkamer, bedoeld in , zo spoedig mogelijk, doch in elk geval vóór de behandeling
                                    van het jaarverslag door de Tweede Kamer der Staten-Generaal, naar die Kamer.",1.0:c:BWBR0039429&artikel=2.37&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.37&z=2019-01-01&g=2019-01-01,01-01-2018
38,/Hoofdstuk2/Paragraaf7/Artikel2.38,"Onze Minister van Financiën zendt het Financieel jaarverslag van het Rijk, bedoeld
                                    in , uiterlijk op 21 april van het jaar volgend op het begrotingsjaar
                                    voor onderzoek naar de Algemene Rekenkamer. Het rapport over het jaarverslag dat is
                                    opgesteld door de Auditdienst Rijk wordt gelijktijdig meegestuurd.artikel
                                        2.35 $$ Onze Minister van Financiën zendt het Financieel jaarverslag van het Rijk, bedoeld
                                    in , uiterlijk op 21 april van het jaar volgend op het begrotingsjaar
                                    voor onderzoek naar de Algemene Rekenkamer. Het rapport over het jaarverslag dat is
                                    opgesteld door de Auditdienst Rijk wordt gelijktijdig meegestuurd. $$ Onze Minister van Financiën biedt het door de Algemene Rekenkamer onderzochte
                                    Financieel jaarverslag van het Rijk op de derde woensdag van mei volgend op het jaar
                                    waarop het begrotingsjaar betrekking heeft aan de Staten-Generaal aan, tenzij deze
                                    datum valt in een periode wanneer de Tweede Kamer der Staten-Generaal met reces is
                                    of wanneer een nationale feestdag is. In dat geval biedt Onze Minister van Financiën
                                    het Financieel jaarverslag van het Rijk, na overleg met de voorzitter van de Tweede
                                    Kamer der Staten-Generaal en de president van de Algemene Rekenkamer, uiterlijk op 1
                                    juni van hetzelfde jaar aan.",1.0:c:BWBR0039429&artikel=2.38&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.38&z=2019-01-01&g=2019-01-01,01-01-2018
39,/Hoofdstuk2/Paragraaf7/Artikel2.39,"Wij dienen op de derde woensdag van mei volgend op het jaar waarop de
                                    begrotingsstaten betrekking hebben de voorstellen van wet tot vaststelling van de
                                    slotverschillen bij de Tweede Kamer der Staten-Generaal in, tenzij deze datum valt
                                    in een periode wanneer de Tweede Kamer der Staten-Generaal met reces is of wanneer
                                    een nationale feestdag is. In dat geval dienen Wij de voorstellen van wet, na
                                    overleg met de voorzitter van de Tweede Kamer der Staten-Generaal en de president
                                    van de Algemene Rekenkamer, uiterlijk op 1 juni van hetzelfde jaar in. $$ In afwijking van het eerste lid kunnen Wij Onze Minister van Financiën machtigen de
                                    voorstellen van wet tot vaststelling van de slotverschillen bij de Tweede Kamer der
                                    Staten-Generaal in te dienen.",1.0:c:BWBR0039429&artikel=2.39&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.39&z=2019-01-01&g=2019-01-01,01-01-2018
40,/Hoofdstuk2/Paragraaf8/Artikel2.40,"Decharge aan Onze Ministers, ieder met betrekking tot het door hem gevoerde
                                    financieel beheer, wordt verleend aan de hand van het betrokken jaarverslag door een
                                    daartoe strekkende uitspraak van elk van de Kamers der Staten-Generaal. $$ Decharge wordt niet eerder verleend dan nadat de verklaring van goedkeuring van de
                                    Algemene Rekenkamer, bedoeld in , is ontvangen en het voorstel van wet tot vaststelling van
                                    de slotverschillen, bedoeld in , en in voorkomende gevallen een voorstel van een indemniteitswet
                                    als bedoeld in , zijn aangenomen.artikel 7.14,
                                        tweede lid $$ Decharge wordt niet eerder verleend dan nadat de verklaring van goedkeuring van de
                                    Algemene Rekenkamer, bedoeld in , is ontvangen en het voorstel van wet tot vaststelling van
                                    de slotverschillen, bedoeld in , en in voorkomende gevallen een voorstel van een indemniteitswet
                                    als bedoeld in , zijn aangenomen. $$ Nadat de Tweede Kamer der Staten-Generaal decharge heeft verleend, plaatst de
                                    voorzitter van die Kamer op het betrokken jaarverslag een aantekening, waaruit de
                                    verlening van de decharge en de datum waarop die heeft plaatsgevonden, blijken. De
                                    voorzitter van de Tweede Kamer der Staten-Generaal zendt het jaarverslag vervolgens
                                    aan de voorzitter van de Eerste Kamer der Staten-Generaal. $$ Nadat de Eerste Kamer der Staten-Generaal decharge heeft verleend, plaatst de
                                    voorzitter van die Kamer op het betrokken jaarverslag een aantekening, waaruit de
                                    verlening van de decharge en de datum waarop die heeft plaatsgevonden, blijken. De
                                    voorzitter van de Eerste Kamer der Staten-Generaal zendt het jaarverslag vervolgens
                                    aan Onze Minister van Financiën.",1.0:c:BWBR0039429&artikel=2.40&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=8&artikel=2.40&z=2019-01-01&g=2019-01-01,01-01-2018
41,/Hoofdstuk3/Paragraaf1/Artikel3.1,"Voorstellen, voornemens en toezeggingen bevatten een toelichting waarin wordt ingegaan
                                op: $$ de doelstellingen, de doeltreffendheid en de doelmatigheid die worden
                                        nagestreefd; $$ de beleidsinstrumenten die worden ingezet; $$ de financiële gevolgen voor het Rijk en, waar mogelijk, de financiële gevolgen
                                        voor maatschappelijke sectoren.",1.0:c:BWBR0039429&artikel=3.1&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.1&z=2019-01-01&g=2019-01-01,01-01-2018
42,/Hoofdstuk3/Paragraaf1/Artikel3.2,"Onze Ministers en de colleges zijn verantwoordelijk voor de ordelijkheid en
                                controleerbaarheid van het begrotingsbeheer.",1.0:c:BWBR0039429&artikel=3.2&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.2&z=2019-01-01&g=2019-01-01,01-01-2018
43,/Hoofdstuk3/Paragraaf1/Artikel3.3,"Onze Ministers en de colleges zijn verantwoordelijk voor de doelmatigheid,
                                rechtmatigheid, ordelijkheid en controleerbaarheid van het financieel beheer.",1.0:c:BWBR0039429&artikel=3.3&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.3&z=2019-01-01&g=2019-01-01,01-01-2018
44,/Hoofdstuk3/Paragraaf1/Artikel3.4,"Onze Ministers en de colleges zijn verantwoordelijk voor de doelmatigheid,
                                rechtmatigheid, ordelijkheid en controleerbaarheid van het verwerven, het beheren en het
                                afstoten van materieel.",1.0:c:BWBR0039429&artikel=3.4&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.4&z=2019-01-01&g=2019-01-01,01-01-2018
45,/Hoofdstuk3/Paragraaf2/Artikel3.5,"Financiële administraties worden betrouwbaar en controleerbaar ingericht en
                                    gevoerd. $$ De financiële administratie wordt zodanig ingericht dat daaraan de financiële
                                    informatie kan worden ontleend die krachtens het in  bepaalde en de nadere regels, bedoeld in , in de begroting en het
                                    jaarverslag wordt opgenomen.hoofdstuk 2 $$ De financiële administratie wordt zodanig ingericht dat daaraan de financiële
                                    informatie kan worden ontleend die krachtens het in  bepaalde en de nadere regels, bedoeld in , in de begroting en het
                                    jaarverslag wordt opgenomen.",1.0:c:BWBR0039429&artikel=3.5&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.5&z=2019-01-01&g=2019-01-01,01-01-2018
46,/Hoofdstuk3/Paragraaf2/Artikel3.6,"Financiële begrotingsinformatie voldoet aan: $$ de norm van betrouwbaarheid en ordelijkheid; $$ de regels voor het inrichten van de rijksbegroting, bedoeld in .artikel 4.20,
                                        eerste lid, aanhef en onderdeel a $$ de regels voor het inrichten van de rijksbegroting, bedoeld in .",1.0:c:BWBR0039429&artikel=3.6&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.6&z=2019-01-01&g=2019-01-01,01-01-2018
47,/Hoofdstuk3/Paragraaf2/Artikel3.7,Voor niet-financiële begrotingsinformatie geldt dat deze: $$ voldoet aan de norm van betrouwbare totstandkoming; $$ niet strijdig is met de financiële begrotingsinformatie.,1.0:c:BWBR0039429&artikel=3.7&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.7&z=2019-01-01&g=2019-01-01,01-01-2018
48,/Hoofdstuk3/Paragraaf2/Artikel3.8,"Financiële verantwoordingsinformatie voldoet aan: $$ de norm van betrouwbaarheid en ordelijkheid; $$ de norm van rechtmatigheid; $$ de regels voor het inrichten van de jaarverslagen, bedoeld in .artikel 4.20,
                                            eerste lid, aanhef en onder a $$ de regels voor het inrichten van de jaarverslagen, bedoeld in . $$ De financiële verantwoordingsinformatie in de rijksrekening en de rijkssaldibalans
                                    van het Financieel jaarverslag van het Rijk, bedoeld in , sluit aan op de financiële
                                    verantwoordingsinformatie in de verantwoordingsstaten en de saldibalansen van de
                                    jaarverslagen, bedoeld in .artikel 2.35,
                                        tweede en vierde lid $$ De financiële verantwoordingsinformatie in de rijksrekening en de rijkssaldibalans
                                    van het Financieel jaarverslag van het Rijk, bedoeld in , sluit aan op de financiële
                                    verantwoordingsinformatie in de verantwoordingsstaten en de saldibalansen van de
                                    jaarverslagen, bedoeld in .",1.0:c:BWBR0039429&artikel=3.8&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.8&z=2019-01-01&g=2019-01-01,01-01-2018
49,/Hoofdstuk3/Paragraaf2/Artikel3.9,Voor niet-financiële verantwoordingsinformatie geldt dat deze: $$ voldoet aan de norm van betrouwbare totstandkoming; $$ niet strijdig is met de financiële verantwoordingsinformatie.,1.0:c:BWBR0039429&artikel=3.9&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.9&z=2019-01-01&g=2019-01-01,01-01-2018
50,/Hoofdstuk3/Paragraaf2/Artikel3.10,"Onze Minister van Financiën stelt regels met betrekking tot de normen die gelden voor
                                het rapporteren van fouten en onzekerheden in de financiële verantwoordingsinformatie in
                                de jaarverslagen, bedoeld in .artikel 2.31",1.0:c:BWBR0039429&artikel=3.10&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.10&z=2019-01-01&g=2019-01-01,01-01-2018
51,/Hoofdstuk4/Paragraaf1/Artikel4.1,"Onze Ministers, ieder met betrekking tot het beleid dat aan zijn begroting ten
                                    grondslag ligt, zijn verantwoordelijk voor: $$ het ontwikkelen, vaststellen en uitvoeren van het beleid; $$ het toezicht houden op het uitvoeren van het beleid; $$ het periodiek onderzoeken van de doeltreffendheid en doelmatigheid van het
                                            beleid; $$ de in de begroting opgenomen informatie; $$ de in het jaarverslag opgenomen informatie. $$ Onze Ministers die belast zijn met de leiding van een ministerie, ieder met
                                    betrekking tot de begroting waarvoor hij verantwoordelijk is, zijn verantwoordelijk
                                    voor: $$ de bedrijfsvoering van het ministerie; $$ het periodiek onderzoeken van de doeltreffendheid en doelmatigheid van die
                                            bedrijfsvoering; $$ het begrotingsbeheer en de daartoe gevoerde administraties; $$ het financieel beheer en de daartoe gevoerde administraties; $$ het materieelbeheer voor zover dat betrekking heeft op roerende zaken en de
                                            daartoe gevoerde administraties.",1.0:c:BWBR0039429&artikel=4.1&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=1&artikel=4.1&z=2019-01-01&g=2019-01-01,01-01-2018
52,/Hoofdstuk4/Paragraaf1/Artikel4.2,"Indien Onze Minister het beleid dat aan zijn begroting ten grondslag ligt niet zelf
                                    uitvoert, daarop toezicht houdt of de bedrijfsvoering verzorgt, draagt hij zorg voor
                                    het verkrijgen van de informatie die nodig is voor het afleggen van verantwoording
                                    in het jaarverslag, bedoeld in .artikel
                                        2.31 $$ Indien Onze Minister het beleid dat aan zijn begroting ten grondslag ligt niet zelf
                                    uitvoert, daarop toezicht houdt of de bedrijfsvoering verzorgt, draagt hij zorg voor
                                    het verkrijgen van de informatie die nodig is voor het afleggen van verantwoording
                                    in het jaarverslag, bedoeld in . $$ Indien een organisatie die niet tot het Rijk behoort direct, indirect of
                                    voorwaardelijk een financiële bijdrage ontvangt uit verschillende begrotingen als
                                    bedoeld in  dan wordt de informatie, bedoeld in het eerste lid, in afwijking van  opgenomen in het jaarverslag van Onze Minister die als eerste
                                    verantwoordelijk is voor de bijdrage.artikel 2.1 $$ Indien een organisatie die niet tot het Rijk behoort direct, indirect of
                                    voorwaardelijk een financiële bijdrage ontvangt uit verschillende begrotingen als
                                    bedoeld in  dan wordt de informatie, bedoeld in het eerste lid, in afwijking van  opgenomen in het jaarverslag van Onze Minister die als eerste
                                    verantwoordelijk is voor de bijdrage. $$ Indien bij of krachtens de wet aan de ontvanger van de financiële bijdrage, bedoeld
                                    in het tweede lid, geen jaarlijkse verantwoording verplicht is gesteld, volstaat
                                    Onze Minister die het aangaat met het opnemen in het jaarverslag van de
                                    verantwoordingsinformatie die volgens het wettelijk voorschrift door de ontvanger
                                    aan Onze Minister die het aangaat wordt verstrekt.",1.0:c:BWBR0039429&artikel=4.2&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=1&artikel=4.2&z=2019-01-01&g=2019-01-01,01-01-2018
53,/Hoofdstuk4/Paragraaf1/Artikel4.3,"Onze Minister van Algemene Zaken is verantwoordelijk voor het beheer van de
                                    begroting van de Koning. $$ Onze Minister van Binnenlandse Zaken en Koninkrijksrelaties is verantwoordelijk voor
                                    het beheer van de begroting van koninkrijksrelaties. $$ Onze Minister van Financiën is verantwoordelijk voor het beheer van de begroting van
                                    Nationale Schuld.",1.0:c:BWBR0039429&artikel=4.3&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=1&artikel=4.3&z=2019-01-01&g=2019-01-01,01-01-2018
54,/Hoofdstuk4/Paragraaf2/Artikel4.4,"Onze Minister van Algemene Zaken is verantwoordelijk voor het beheer van de
                                    begrotingen van het Kabinet van de Koning en de Commissie van toezicht betreffende
                                    de inlichtingen- en veiligheidsdiensten. $$ Onze Minister van Binnenlandse Zaken en Koninkrijksrelaties is verantwoordelijk voor
                                    het beheer van de begrotingen van de Staten-Generaal, de Raad van State, de Algemene
                                    Rekenkamer, de Nationale ombudsman, de Kanselarij der Nederlandse Orden, het Kabinet
                                    van de Gouverneur van Aruba, het Kabinet van de Gouverneur van Curaçao, het Kabinet
                                    van de Gouverneur van Sint Maarten en de Kiesraad. $$ De colleges zijn belast met het begrotingsbeheer, het financieel beheer, de
                                    materiële bedrijfsvoering en de daartoe gevoerde administraties. $$ Onze Ministers die het aangaan maken met de colleges over het beheer van hun
                                    begrotingen afspraken, waarin recht wordt gedaan aan de staatsrechtelijke positie
                                    van de colleges.",1.0:c:BWBR0039429&artikel=4.4&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=2&artikel=4.4&z=2019-01-01&g=2019-01-01,01-01-2018
55,/Hoofdstuk4/Paragraaf2/Artikel4.5,"Onze Minister van Binnenlandse Zaken en Koninkrijksrelaties overlegt jaarlijks met
                                    elk van de Kamers der Staten-Generaal over de door de Kamers opgestelde ramingen van
                                    de uitgaven en de ontvangsten ten behoeve van hun taakuitvoering. $$ Onze Minister van Binnenlandse Zaken en Koninkrijksrelaties neemt de ramingen, zoals
                                    opgesteld door de Kamers der Staten-Generaal, op in het voorstel van wet tot
                                    vaststelling van de begrotingsstaten van de Staten-Generaal, tenzij een evident
                                    zwaarwegende reden zich hiertegen verzet. $$ Indien Onze Minister van Binnenlandse Zaken en Koninkrijksrelaties ramingen wegens
                                    evident zwaarwegende redenen niet of niet geheel opneemt, dan licht hij dit
                                    gemotiveerd toe.",1.0:c:BWBR0039429&artikel=4.5&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=2&artikel=4.5&z=2019-01-01&g=2019-01-01,01-01-2018
56,/Hoofdstuk4/Paragraaf3/Artikel4.6,"Onze Ministers, ieder met betrekking tot de begroting waarvoor hij verantwoordelijk
                                    is, verrichten namens de Staat de privaatrechtelijke rechtshandelingen die
                                    voortvloeien uit het beleid en de bedrijfsvoering die aan hun begrotingen ten
                                    grondslag liggen, tenzij bij of krachtens de wet is bepaald dat een van Onze andere
                                    Ministers de rechtshandeling verricht. $$ Het eerste lid is van overeenkomstige toepassing op de colleges elk met betrekking
                                    tot de uitvoering van de taak waarvoor het verantwoordelijk is. $$ Onverminderd , kunnen Onze Ministers een overeenkomst tot het aangaan van een
                                    geldlening namens de Staat sluiten voor zover Onze Minister van Financiën daaraan
                                    zijn medewerking verleent in de vorm van het mede verrichten van de
                                    privaatrechtelijke rechtshandeling.artikel 4.18, aanhef
                                    en onder b $$ Onverminderd , kunnen Onze Ministers een overeenkomst tot het aangaan van een
                                    geldlening namens de Staat sluiten voor zover Onze Minister van Financiën daaraan
                                    zijn medewerking verleent in de vorm van het mede verrichten van de
                                    privaatrechtelijke rechtshandeling.",1.0:c:BWBR0039429&artikel=4.6&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=3&artikel=4.6&z=2019-01-01&g=2019-01-01,01-01-2018
57,/Hoofdstuk4/Paragraaf3/Artikel4.7,"De volgende privaatrechtelijke rechtshandelingen worden niet eerder door de Staat
                                    verricht dan 30 dagen, nadat het voornemen daartoe schriftelijk ter kennis is
                                    gebracht van de Kamers der Staten-Generaal: $$ het oprichten, mede oprichten of doen oprichten van een privaatrechtelijke
                                            rechtspersoon; $$ het verstrekken aan een privaatrechtelijke rechtspersoon van eigen vermogen,
                                            leningen met wezenlijke kenmerken van eigen vermogen of garanties ten
                                            aanzien van de omvang van het eigen vermogen; $$ het overnemen van schuldtitels of aandelen van een privaatrechtelijke
                                            rechtspersoon die door een derde worden gehouden; $$ het overnemen van risico’s van financiële activa van een privaatrechtelijke
                                            rechtspersoon, indien dat overnemen bedoeld is ter versterking van de
                                            solvabiliteit van de privaatrechtelijke rechtspersoon. $$ Indien binnen de in het eerste lid genoemde termijn van 30 dagen ten minste een
                                    vijfde van het grondwettelijk aantal leden van een van de Kamers der Staten-Generaal
                                    nadere inlichtingen vraagt, wordt de privaatrechtelijke rechtshandeling niet
                                    verricht dan 14 dagen nadat de inlichtingen zijn verstrekt. $$ De procedure, bedoeld in het eerste lid, is niet van toepassing op een voornemen tot
                                    het verrichten van een privaatrechtelijke rechtshandeling als bedoeld in het eerste
                                    lid, aanhef en onder a tot en met d, indien: $$ een wettelijke regeling voorziet in een rechtsgrond voor het verrichten van
                                            die rechtshandeling; $$ de rechtshandeling ziet op het verstrekken van eigen vermogen dat
                                            voortvloeit uit een eerder verstrekte garantie als bedoeld in het eerste
                                            lid, onderdeel b; $$ de rechtshandeling ziet op het deelnemen in het aandelenkapitaal van een
                                            vennootschap waarbij de handeling niet ten doel heeft het relatieve belang
                                            van de Staat in het eigen vermogen van de betrokken rechtspersoon te
                                            verhogen; $$ het volgen van de voorhangprocedure in strijd is met een wettelijke
                                            regeling; $$ met de rechtshandeling een geringer financieel belang is gemoeid dan de door
                                            Onze Minister van Financiën vast te stellen bedragen die betrekking hebben
                                            op de rechtshandelingen, bedoeld in het eerste lid, onder a tot en met d. $$ Onze Minister die het aangaat voert overleg met de Algemene Rekenkamer over een
                                    voornemen tot het verrichten van een privaatrechtelijke rechtshandeling als bedoeld
                                    in het eerste lid, onderdeel a. Onze Minister die het aangaat verbindt een redelijke
                                    termijn aan het overleg met de Algemene Rekenkamer. Na het overleg met de Algemene
                                    Rekenkamer legt Onze Minister die het aangaat het voorgenomen besluit aan de
                                    ministerraad voor.",1.0:c:BWBR0039429&artikel=4.7&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=3&artikel=4.7&z=2019-01-01&g=2019-01-01,01-01-2018
58,/Hoofdstuk4/Paragraaf3/Artikel4.8,"Onze Minister van Financiën informeert de Kamers der Staten-Generaal jaarlijks over
                                    het beleid en het gevoerde beleid met betrekking tot: $$ het verwerven, het bezit en het vervreemden van vermogen in
                                            privaatrechtelijke rechtspersonen, indien aan dat vermogen wezenlijke
                                            kenmerken van eigen vermogen zijn verbonden; $$ het overnemen, het beheer en het afstoten van risico’s van financiële
                                            activa, bedoeld in .4.7, eerste
                                                lid, onderdeel d $$ het overnemen, het beheer en het afstoten van risico’s van financiële
                                            activa, bedoeld in . $$ De verstrekte informatie bevat met betrekking tot het vervreemden van vermogen als
                                    bedoeld in het eerste lid, onder a, en het overdragen van risico’s als bedoeld in
                                    het eerste lid, onderdeel b, in elk geval de daarbij te hanteren of gehanteerde
                                    uitgangspunten. $$ Onze Minister van Financiën vermeldt de gerealiseerde afstoting van de belangen,
                                    bedoeld in het tweede lid, in zijn departementale jaarverslag.",1.0:c:BWBR0039429&artikel=4.8&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=3&artikel=4.8&z=2019-01-01&g=2019-01-01,01-01-2018
59,/Hoofdstuk4/Paragraaf3/Artikel4.9,"De geldigheid van privaatrechtelijke rechtshandelingen door de Staat wordt niet
                                aangetast, indien de bij of krachtens deze wet gestelde regels niet worden nageleefd,
                                tenzij het betreft het niet naleven van de regels over de bevoegdheid van de handelende
                                personen, gesteld bij of krachtens de  en .artikelen 4.6",1.0:c:BWBR0039429&artikel=4.9&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=3&artikel=4.9&z=2019-01-01&g=2019-01-01,01-01-2018
60,/Hoofdstuk4/Paragraaf4/Artikel4.10,"Voor de toepassing van dit artikel wordt onder subsidieregeling verstaan een wet,
                                    algemene maatregel van bestuur of ministeriële regeling op grond waarvan voor de in
                                    die regeling bedoelde activiteiten op aanvraag en met inachtneming van de in die
                                    regeling opgenomen voorschriften een subsidie wordt verstrekt, waarop  van toepassing is en waarvan de verstrekking als een subsidie is
                                    aangemerkt in de begroting, bedoeld in .artikel
                                        2.1 $$ Voor de toepassing van dit artikel wordt onder subsidieregeling verstaan een wet,
                                    algemene maatregel van bestuur of ministeriële regeling op grond waarvan voor de in
                                    die regeling bedoelde activiteiten op aanvraag en met inachtneming van de in die
                                    regeling opgenomen voorschriften een subsidie wordt verstrekt, waarop  van toepassing is en waarvan de verstrekking als een subsidie is
                                    aangemerkt in de begroting, bedoeld in .titel 4.2 van de Algemene wet
                                        bestuursrecht $$ Een subsidieregeling bevat een tijdstip waarop de regeling vervalt. Dit tijdstip
                                    valt niet later dan vijf jaren na de inwerkingtreding van de regeling. Een
                                    subsidieregeling die bij de inwerkingtreding van deze wet geen tijdstip kent waarop
                                    de regeling vervalt, wordt voor zover het een wet betreft binnen twee jaar na de
                                    inwerkingtreding van deze wet van een dergelijk tijdstip voorzien. $$ In afwijking van het tweede lid, tweede volzin, kan een subsidieregeling een
                                    tijdstip bevatten waarop de subsidieregeling vervalt, dat is gelegen later dan vijf
                                    jaren, doch niet later dan tien jaren, na de inwerkingtreding van de
                                    subsidieregeling, indien: $$ uit de toelichting van de subsidieregeling blijkt dat het vervallen van de
                                            regeling binnen vijf jaren na inwerkingtreding ervan, gelet op de
                                            activiteiten waarvoor de subsidie wordt verstrekt, afbreuk doet aan de
                                            effectiviteit van die activiteiten, en $$ door Onze Minister die het aangaat gedurende de looptijd van de
                                            subsidieregeling een verslag over de doeltreffendheid en de doelmatigheid
                                            van de subsidie aan de Tweede Kamer der Staten-Generaal wordt gezonden. $$ Een subsidieregeling die een tijdstip als bedoeld in het derde lid bevat, wordt voor
                                    zover die subsidieregeling een algemene maatregel van bestuur of een ministeriële
                                    regeling betreft niet eerder vastgesteld dan 30 dagen nadat het ontwerp van die
                                    subsidieregeling schriftelijk ter kennis is gebracht van de Tweede Kamer der
                                    Staten-Generaal. $$ Indien binnen de in het vierde lid genoemde termijn van 30 dagen ten minste een
                                    vijfde van het grondwettelijk aantal leden van de Tweede Kamer der Staten-Generaal
                                    nadere inlichtingen vraagt, wordt de subsidieregeling, bedoeld in het vierde lid,
                                    niet vastgesteld dan 14 dagen nadat de inlichtingen zijn verstrekt. $$ Een subsidieregeling die strekt tot het verstrekken van subsidie onder hoofdzakelijk
                                    dezelfde voorwaarden voor overwegend dezelfde activiteiten als van een vervallen
                                    subsidieregeling als bedoeld in het tweede lid, wordt voor zover die
                                    subsidieregeling een algemene maatregel van bestuur of een ministeriële regeling
                                    betreft, niet eerder vastgesteld dan 30 dagen nadat het ontwerp van die
                                    subsidieregeling schriftelijk ter kennis is gebracht van de Tweede Kamer der
                                    Staten-Generaal. Het vijfde lid is van overeenkomstige toepassing. $$ Een subsidieregeling die strekt tot wijziging van het tijdstip waarop een
                                    subsidieregeling vervalt, wordt voor zover die subsidieregeling een algemene
                                    maatregel van bestuur of een ministeriële regeling betreft, niet eerder vastgesteld
                                    dan 30 dagen nadat het ontwerp van die subsidieregeling schriftelijk ter kennis is
                                    gebracht van de Tweede Kamer der Staten-Generaal. Het vijfde lid is van
                                    overeenkomstige toepassing.",1.0:c:BWBR0039429&artikel=4.10&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=4&artikel=4.10&z=2019-01-01&g=2019-01-01,01-01-2018
61,/Hoofdstuk4/Paragraaf5/Artikel4.11,"Onze Minister van Financiën is met betrekking tot het Rijk belast met de coördinatie
                                    van: $$ het begrotings- en het verantwoordingsproces; $$ het begrotingsbeheer. $$ Onze Minister van Financiën bevordert de doelmatigheid van het financieel beheer van
                                    het Rijk.",1.0:c:BWBR0039429&artikel=4.11&g=2019-01-01,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=5&artikel=4.11&z=2019-01-01&g=2019-01-01,01-01-2018
