,artikelnr:,text:,jci1.0:,jci1.3:,versie:
101,/Hoofdstuk3/Paragraaf3.3/Artikel3.51,"Indien een regeling verwijst naar normen die niet in de Nederlandse taal zijn
                                    gesteld en op overtreding van die normen een strafrechtelijke of bestraffende
                                    bestuurlijke sanctie is gesteld, worden die normen in het Nederlands vertaald. $$ De vertaling wordt in de Staatscourant geplaatst. Indien de vertaalde normen slechts
                                    van belang zijn voor een kleine groep personen of de kenbaarheid van de vertaling op
                                    een andere wijze voldoende is verzekerd voor alle belanghebbenden, kan de vertaling
                                    worden gepubliceerd in een ander van overheidswege verkrijgbaar gesteld
                                    publicatieblad of door middel van terinzagelegging. Van deze wijze van publicatie
                                    wordt mededeling gedaan in de Staatscourant. $$ Het tweede lid is niet van toepassing op normen die worden vertaald krachtens
                                    de .Rijkswet goedkeuring en bekendmaking
                                        verdragen $$ Het eerste en tweede lid zijn niet van toepassing in geval bij wet is bepaald dat
                                    een overtreding van een voorschrift als strafbaar feit wordt aangemerkt dan wel
                                    wordt bestraft met een bestuurlijke sanctie, indien dit voorschrift in de Engelse
                                    taal is gesteld en bekend gemaakt.",1.0:c:BWBR0005730&artikel=3.51&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.3&aanwijzing=3.51&z=2018-01-01&g=2018-01-01,01-01-2018
102,/Hoofdstuk3/Paragraaf3.4/Artikel3.52,"Het gebruik van hoofdletters wordt zoveel mogelijk beperkt. $$ Het gebruik van hoofdletters in de  en in basisregelingen wordt zoveel mogelijk gevolgd of als uitgangspunt
                                    genomen bij de schrijfwijze van daarin gebezigde uitdrukkingen of vastgestelde
                                    benamingen.Grondwet $$ Bij nieuwe benamingen wordt in beginsel alleen het eerste woord met een hoofdletter
                                    geschreven. $$ Aanduidingen van afzonderlijke ministers en ministeries, als eigennaam gebruikt,
                                    worden met een hoofdletter geschreven.",1.0:c:BWBR0005730&artikel=3.52&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.4&aanwijzing=3.52&z=2018-01-01&g=2018-01-01,01-01-2018
103,/Hoofdstuk3/Paragraaf3.5/Artikel3.53,Een regeling is opgebouwd uit de volgende elementen: $$ opschrift; $$ aanhef; $$ lichaam; $$ slotformulier; $$ ondertekening; $$ eventuele bijlagen.,1.0:c:BWBR0005730&artikel=3.53&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.53&z=2018-01-01&g=2018-01-01,01-01-2018
104,/Hoofdstuk3/Paragraaf3.5/Artikel3.54,"Het lichaam van een regeling wordt vervat in een of meer artikelen. $$ De artikelen worden doorlopend genummerd met Arabische cijfers. In een omvangrijke
                                    regeling kunnen de artikelen per hoofdstuk worden genummerd, onder vermelding van
                                    het hoofdstuknummer voor het artikelnummer. $$ Bestaat een regeling uit één artikel, dan wordt daarboven de aanduiding ‘’ geplaatst.",1.0:c:BWBR0005730&artikel=3.54&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.54&z=2018-01-01&g=2018-01-01,01-01-2018
105,/Hoofdstuk3/Paragraaf3.5/Artikel3.55,"De hierna genoemde bepalingen van een regeling worden in voorkomende gevallen in
                                afzonderlijke artikelen en in de aangegeven volgorde aan het slot van een regeling
                                opgenomen: $$ bepaling inzake evaluatie; $$ bepaling inzake overgangsrecht; $$ bepaling over intrekking van een regeling; $$ bepaling inzake publicatie van de integrale tekst van een regeling; $$ bepaling inzake inwerkingtreding; $$ bepaling tot vaststelling van een citeertitel.",1.0:c:BWBR0005730&artikel=3.55&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.55&z=2018-01-01&g=2018-01-01,01-01-2018
106,/Hoofdstuk3/Paragraaf3.5/Artikel3.56,"Indien dit voor de toegankelijkheid van een regeling van belang is, wordt deze
                                    systematisch in Arabisch genummerde onderdelen verdeeld. $$ Bij een verdeling op één niveau worden de onderdelen ‘’ of ‘’ genoemd. $$ Bij een verdeling op twee niveaus worden de onderdelen van het eerste niveau
                                    ‘’ en de onderdelen van het tweede niveau
                                    ‘’ genoemd. $$ Bij een verdeling op meer dan twee niveaus worden de onderdelen in volgorde van
                                    omvang ‘’, ‘’,
                                    ‘’, ‘’ en
                                    ‘’ genoemd, met dien verstande dat in ieder
                                    geval de aanduidingen ‘’ en ‘’ worden gebruikt.",1.0:c:BWBR0005730&artikel=3.56&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.56&z=2018-01-01&g=2018-01-01,01-01-2018
107,/Hoofdstuk3/Paragraaf3.5/Artikel3.57,"De in  bedoelde onderdelen van een regeling worden voorzien van een opschrift, waarin
                                    de inhoud van het onderdeel beknopt wordt aangeduid.aanwijzing 3.56 $$ De in  bedoelde onderdelen van een regeling worden voorzien van een opschrift, waarin
                                    de inhoud van het onderdeel beknopt wordt aangeduid. $$ Artikelen kunnen van een opschrift worden voorzien.",1.0:c:BWBR0005730&artikel=3.57&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.57&z=2018-01-01&g=2018-01-01,01-01-2018
108,/Hoofdstuk3/Paragraaf3.5/Artikel3.58,"Artikelen kunnen worden verdeeld in leden die worden aangeduid met Arabische
                                    cijfers. $$ Een lid wordt niet verdeeld in alinea's. $$ Indien de inhoud van een artikel zou leiden tot een groot aantal leden, wordt het
                                    artikel zo mogelijk gesplitst in meer artikelen.",1.0:c:BWBR0005730&artikel=3.58&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.58&z=2018-01-01&g=2018-01-01,01-01-2018
109,/Hoofdstuk3/Paragraaf3.5/Artikel3.59,"Indien het bij een opsomming in een artikel omwille van de duidelijkheid wenselijk
                                    is elk onderdeel daarvan op een nieuwe regel te laten beginnen, wordt de volgende
                                    werkwijze gevolgd: $$ de onderdelen worden aangegeven met de letters a, b, c enzovoort, een
                                            eventuele verdere onderverdeling met 1°, 2°, 3° enzovoort, waarbij achter
                                            deze letters en cijfers een punt wordt geplaatst; $$ binnen de onderdelen wordt niet met een nieuwe zin begonnen; $$ de onderdelen worden, met uitzondering van het laatste onderdeel, afgesloten
                                            met een puntkomma. $$ Na het laatste onderdeel van een opsomming wordt geen tekst opgenomen die betrekking
                                    heeft op alle onderdelen, tenzij dit onvermijdelijk is. $$ In een opsomming van begripsbepalingen wordt bij voorkeur een alfabetische volgorde
                                    zonder nummering of lettering gehanteerd.",1.0:c:BWBR0005730&artikel=3.59&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.59&z=2018-01-01&g=2018-01-01,01-01-2018
110,/Hoofdstuk3/Paragraaf3.5/Artikel3.60,"Indien dit voor de duidelijkheid nodig is, wordt door gebruik van het woord ‘’ dan wel ‘’ aan het slot
                                    van het voorlaatste onderdeel van een opsomming het alternatieve, onderscheidenlijk
                                    cumulatieve karakter van de opsomming tot uitdrukking gebracht. In zo'n geval wordt
                                    in afwijking van , het voorlaatste onderdeel afgesloten met
                                    ‘’ dan wel ‘’.aanwijzing 3.59,
                                        eerste lid, onderdeel c $$ Indien dit voor de duidelijkheid nodig is, wordt door gebruik van het woord ‘’ dan wel ‘’ aan het slot
                                    van het voorlaatste onderdeel van een opsomming het alternatieve, onderscheidenlijk
                                    cumulatieve karakter van de opsomming tot uitdrukking gebracht. In zo'n geval wordt
                                    in afwijking van , het voorlaatste onderdeel afgesloten met
                                    ‘’ dan wel ‘’. $$ Uit de formulering van het artikel blijkt of een opsomming een limitatief of een
                                    enuntiatief karakter heeft.",1.0:c:BWBR0005730&artikel=3.60&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.60&z=2018-01-01&g=2018-01-01,01-01-2018
111,/Hoofdstuk3/Paragraaf3.5/Artikel3.61,"Bij een regeling wordt geen bijlage opgenomen, tenzij het gaat om de vaststelling van
                                een tabel, formulier, model, kaart of lijst van regelingen of bepalingen dan wel dit
                                anderszins onvermijdelijk is.",1.0:c:BWBR0005730&artikel=3.61&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.61&z=2018-01-01&g=2018-01-01,01-01-2018
112,/Hoofdstuk3/Paragraaf3.5/Artikel3.62,"Een bijlage bij een regeling wordt voorzien van een opschrift waarin is vermeld bij
                                    welk artikel van de regeling de bijlage hoort, tenzij dit door het grote aantal
                                    artikelen niet doelmatig is. $$ Indien dit voor de toegankelijkheid van een bijlage van belang is, wordt in het
                                    opschrift de inhoud van de bijlage beknopt aangeduid.",1.0:c:BWBR0005730&artikel=3.62&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.62&z=2018-01-01&g=2018-01-01,01-01-2018
113,/Hoofdstuk3/Paragraaf3.5/Artikel3.63,"In een uitvoeringsregeling worden zo mogelijk de indeling en volgorde van de onderdelen,
                                de opschriften van die onderdelen, de wijze van nummering van de artikelen en de
                                volgorde van de artikelen van de hogere regeling in acht genomen.",1.0:c:BWBR0005730&artikel=3.63&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.63&z=2018-01-01&g=2018-01-01,01-01-2018
114,/Hoofdstuk3/Paragraaf3.5/Artikel3.64,"In een regeling worden, tenzij dit onvermijdelijk is, bepalingen uit een andere
                                regeling, die hetzelfde onderwerp regelen, niet herhaald.",1.0:c:BWBR0005730&artikel=3.64&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=3&paragraaf=3.5&aanwijzing=3.64&z=2018-01-01&g=2018-01-01,01-01-2018
115,/Hoofdstuk4/Paragraaf4.1/Artikel4.1,Regelingen worden voorzien van een opschrift.,1.0:c:BWBR0005730&artikel=4.1&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.1&aanwijzing=4.1&z=2018-01-01&g=2018-01-01,01-01-2018
116,/Hoofdstuk4/Paragraaf4.1/Artikel4.2,Voor het opschrift van een regeling wordt een van de volgende modellen gebruikt: $$ In een wetsvoorstel worden in het opschrift de woorden ‘’ niet opgenomen.,1.0:c:BWBR0005730&artikel=4.2&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.1&aanwijzing=4.2&z=2018-01-01&g=2018-01-01,01-01-2018
117,/Hoofdstuk4/Paragraaf4.1/Artikel4.3,"Het opschrift bevat zo mogelijk enige materiële aanduiding van het onderwerp van de
                                    regeling. $$ Het opschrift wordt beknopt gehouden.",1.0:c:BWBR0005730&artikel=4.3&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.1&aanwijzing=4.3&z=2018-01-01&g=2018-01-01,01-01-2018
118,/Hoofdstuk4/Paragraaf4.1/Artikel4.4,"Indien aan een regeling een citeertitel wordt gegeven, wordt deze aan het slot van het
                                opschrift tussen haakjes vermeld.",1.0:c:BWBR0005730&artikel=4.4&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.1&aanwijzing=4.4&z=2018-01-01&g=2018-01-01,01-01-2018
119,/Hoofdstuk4/Paragraaf4.2/Artikel4.5,,1.0:c:BWBR0005730&artikel=4.5&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.2&aanwijzing=4.5&z=2018-01-01&g=2018-01-01,01-01-2018
120,/Hoofdstuk4/Paragraaf4.2/Artikel4.6,,1.0:c:BWBR0005730&artikel=4.6&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.2&aanwijzing=4.6&z=2018-01-01&g=2018-01-01,01-01-2018
121,/Hoofdstuk4/Paragraaf4.2/Artikel4.7,"Indien bij de voordracht tot een voorstel van wet, een algemene maatregel van
                                    bestuur of een ander koninklijk besluit van regelende aard meer dan één
                                    bewindspersoon is betrokken, geschiedt de voordracht door één van hen, in
                                    overeenstemming met de ander(en). $$ Indien er bijzondere redenen zijn om te bepalen dat een wet of besluit wordt
                                    gecontrasigneerd door alle voordragende bewindspersonen geschiedt de voordracht door
                                    één van hen, mede namens de ander(en).",1.0:c:BWBR0005730&artikel=4.7&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.2&aanwijzing=4.7&z=2018-01-01&g=2018-01-01,01-01-2018
122,/Hoofdstuk4/Paragraaf4.2/Artikel4.8,,1.0:c:BWBR0005730&artikel=4.8&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.2&aanwijzing=4.8&z=2018-01-01&g=2018-01-01,01-01-2018
123,/Hoofdstuk4/Paragraaf4.2/Artikel4.9,,1.0:c:BWBR0005730&artikel=4.9&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.2&aanwijzing=4.9&z=2018-01-01&g=2018-01-01,01-01-2018
124,/Hoofdstuk4/Paragraaf4.2/Artikel4.10,"De uitdrukking ‘Gelet op’ verwijst naar de hogere regeling waarop de regelgevende
                                    bevoegdheid berust en in voorkomend geval naar de internationale regeling of
                                    bindende EU-rechtshandeling ter uitvoering waarvan de regeling strekt. $$ Verwezen wordt naar de afzonderlijke artikelen van de hogere regeling, tenzij dit
                                    door het grote aantal artikelen niet doelmatig is.",1.0:c:BWBR0005730&artikel=4.10&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.2&aanwijzing=4.10&z=2018-01-01&g=2018-01-01,01-01-2018
125,/Hoofdstuk4/Paragraaf4.3/Artikel4.11,In de aanhef van een wet wordt een considerans opgenomen. $$ In een andere regeling wordt geen considerans opgenomen.,1.0:c:BWBR0005730&artikel=4.11&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.3&aanwijzing=4.11&z=2018-01-01&g=2018-01-01,01-01-2018
126,/Hoofdstuk4/Paragraaf4.3/Artikel4.12,"In een considerans worden de strekking van en, indien daartoe aanleiding is, het
                                    motief tot de vaststelling van de wet in hoofdzaak kort weergegeven. $$ In de considerans worden geen elementen opgenomen die niet in het lichaam van de wet
                                    zelf voorkomen.",1.0:c:BWBR0005730&artikel=4.12&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.3&aanwijzing=4.12&z=2018-01-01&g=2018-01-01,01-01-2018
127,/Hoofdstuk4/Paragraaf4.3/Artikel4.13,"Strekt een wet tot uitvoering van de , een
                                verdrag of een bindende EU-rechtshandeling, dan wel een ander besluit van een
                                volkenrechtelijke organisatie, dan wordt dit in de considerans vermeld.Grondwet",1.0:c:BWBR0005730&artikel=4.13&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.3&aanwijzing=4.13&z=2018-01-01&g=2018-01-01,01-01-2018
128,/Hoofdstuk4/Paragraaf4.4/Artikel4.14,Een regeling voorziet in haar inwerkingtreding.,1.0:c:BWBR0005730&artikel=4.14&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.14&z=2018-01-01&g=2018-01-01,01-01-2018
129,/Hoofdstuk4/Paragraaf4.4/Artikel4.15,"Het tijdstip van inwerkingtreding van een wet of een algemene maatregel van bestuur
                                    wordt zodanig geregeld dat dit blijkt uit het Staatsblad waarin de regeling is
                                    geplaatst of af te leiden is uit een ander Staatsblad. $$ Het tijdstip van inwerkingtreding van een regeling wordt niet afhankelijk gesteld
                                    van de inwerkingtreding van een verdrag of van een andere niet uit het Staatsblad of
                                    de Staatscourant blijkende gebeurtenis.",1.0:c:BWBR0005730&artikel=4.15&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.15&z=2018-01-01&g=2018-01-01,01-01-2018
130,/Hoofdstuk4/Paragraaf4.4/Artikel4.16,"Het tijdstip van inwerkingtreding van een regeling ligt in ieder geval na het
                                    tijdstip van haar bekendmaking. $$ De datum van bekendmaking van een koninklijk besluit tot vaststelling van het
                                    tijdstip van inwerkingtreding van een wet of een algemene maatregel van bestuur ligt
                                    in ieder geval vóór het tijdstip van inwerkingtreding van de betrokken wet of
                                    algemene maatregel van bestuur.",1.0:c:BWBR0005730&artikel=4.16&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.16&z=2018-01-01&g=2018-01-01,01-01-2018
131,/Hoofdstuk4/Paragraaf4.4/Artikel4.17,"Een wet of een algemene maatregel van bestuur treedt in werking met ingang van 1
                                    januari of 1 juli. $$ Een ministeriële regeling treedt in werking met ingang van 1 januari, 1 april, 1
                                    juli of 1 oktober. $$ In afwijking van het eerste en tweede lid gelden voor regelingen over het onderwijs
                                    de volgende vaste verandermomenten: $$ voor wetten en algemene maatregelen van bestuur betreffende het
                                            basisonderwijs, het (voortgezet) speciaal onderwijs, het voortgezet
                                            onderwijs en het middelbaar beroepsonderwijs: 1 januari en 1 augustus; $$ voor ministeriële regelingen betreffende het basisonderwijs, het
                                            (voortgezet) speciaal onderwijs, het voortgezet onderwijs en het middelbaar
                                            beroepsonderwijs: 1 januari, 1 april, 1 augustus en 1 oktober; $$ voor wetten en algemene maatregelen van bestuur betreffende het hoger
                                            onderwijs: 1 januari en 1 september; $$ voor ministeriële regelingen betreffende het hoger onderwijs: 1 januari, 1
                                            april, 1 september en 1 oktober. $$ De termijn tussen de publicatiedatum van een wet, algemene maatregel van bestuur of
                                    ministeriële regeling en het tijdstip van inwerkingtreding is minimaal twee maanden.
                                    Indien een regeling direct relevant is voor medeoverheden, is deze termijn minimaal
                                    drie maanden. $$ Uitzondering op de vaste verandermomenten of de minimuminvoeringstermijn is mogelijk
                                    voor zover: $$ dit, gelet op de doelgroep of de jaarindeling, aanmerkelijke ongewenste
                                            private of publieke voor- of nadelen voorkomt; $$ het spoed- of noodregelgeving betreft; $$ het reparatieregelgeving betreft; of $$ het implementatie van bindende EU-rechtshandelingen, verdragen of andere
                                            besluiten van volkenrechtelijke organisaties betreft. $$ De toepassing van een uitzonderingsgrond wordt gemotiveerd in de toelichting bij de
                                    regeling of in de toelichting bij het inwerkingtredingsbesluit.",1.0:c:BWBR0005730&artikel=4.17&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.17&z=2018-01-01&g=2018-01-01,01-01-2018
132,/Hoofdstuk4/Paragraaf4.4/Artikel4.18,"Het tijdstip van inwerkingtreding van een wet of onderdeel van een wet waarover op
                                    grond van de  een referendum kan worden gehouden, wordt niet eerder gesteld dan acht
                                    weken na de mededeling, bedoeld in .Wet raadgevend
                                        referendum $$ Onder toepassing van  kan een eerder tijdstip van inwerkingtreding worden vastgesteld, indien de
                                    inwerkingtreding van de wet waarover een referendum kan worden gehouden, geen
                                    uitstel kan lijden.artikel 12, eerste lid, van de Wet
                                    raadgevend referendum $$ In de toelichting wordt de toepassing van  gemotiveerd.artikel 12, eerste lid, van de Wet
                                    raadgevend referendum",1.0:c:BWBR0005730&artikel=4.18&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.18&z=2018-01-01&g=2018-01-01,01-01-2018
133,/Hoofdstuk4/Paragraaf4.4/Artikel4.19,"De inwerkingtreding van bepalingen betreffende inwerkingtreding en bekendmaking van een
                                regeling, vaststelling van een citeertitel, delegatie van regelgevende bevoegdheid of
                                parlementaire betrokkenheid bij de totstandkoming van een regeling hoeft niet
                                uitdrukkelijk te worden geregeld. Deze bepalingen gelden vanaf het tijdstip van
                                totstandkoming van de regeling.",1.0:c:BWBR0005730&artikel=4.19&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.19&z=2018-01-01&g=2018-01-01,01-01-2018
134,/Hoofdstuk4/Paragraaf4.4/Artikel4.20,"Een koninklijk besluit tot vaststelling van het tijdstip van inwerkingtreding van een
                                wet of een algemene maatregel van bestuur voorziet niet in zijn eigen inwerkingtreding.",1.0:c:BWBR0005730&artikel=4.20&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.20&z=2018-01-01&g=2018-01-01,01-01-2018
135,/Hoofdstuk4/Paragraaf4.4/Artikel4.21,"Voor de inwerkingtredingsbepaling van een algemene maatregel van bestuur wordt een
                                    van de volgende modellen gebruikt:",1.0:c:BWBR0005730&artikel=4.21&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.21&z=2018-01-01&g=2018-01-01,01-01-2018
136,/Hoofdstuk4/Paragraaf4.4/Artikel4.22,"Zo nodig kan voor de inwerkingtredingsbepaling van een regeling ook een van de volgende
                                modellen worden gebruikt:",1.0:c:BWBR0005730&artikel=4.22&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.22&z=2018-01-01&g=2018-01-01,01-01-2018
137,/Hoofdstuk4/Paragraaf4.4/Artikel4.23,"Indien de inwerkingtreding van een wet waarover op grond van de  een referendum kan worden gehouden, geen uitstel kan lijden, wordt een van de
                                volgende modellen gebruikt:Wet raadgevend referendum",1.0:c:BWBR0005730&artikel=4.23&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.4&aanwijzing=4.23&z=2018-01-01&g=2018-01-01,01-01-2018
138,/Hoofdstuk4/Paragraaf4.5/Artikel4.24,"Een regeling heeft een citeertitel, tenzij aan aanhaling van de regeling in de
                                    praktijk geen behoefte zal bestaan. $$ Een wijzigingsregeling heeft slechts een citeertitel indien daaraan behoefte
                                    bestaat. $$ Indien naar verwachting de behoefte zal bestaan een regeling veelvuldig met een
                                    afkorting aan te halen, wordt in de toelichting bij de regeling een aanbeveling
                                    gegeven voor de te gebruiken afkorting.",1.0:c:BWBR0005730&artikel=4.24&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.5&aanwijzing=4.24&z=2018-01-01&g=2018-01-01,01-01-2018
139,/Hoofdstuk4/Paragraaf4.5/Artikel4.25,"Een citeertitel wordt kernachtig geformuleerd, heeft voldoende onderscheidend
                                    vermogen en bevat geen afkortingen tenzij dit onvermijdelijk is. $$ In beginsel wordt slechts het eerste woord van een citeertitel met een hoofdletter
                                    geschreven. $$ In een citeertitel wordt alleen een jaartal opgenomen indien daartoe behoefte
                                    bestaat ter onderscheiding van de betrokken regeling van een andere regeling. In dat
                                    geval kan in een wet of een algemene maatregel van bestuur de formulering ‘’ worden gebruikt. $$ In de citeertitel van een rijkswet, een algemene maatregel van rijksbestuur of een
                                    ministeriële regeling over een koninkrijksaangelegenheid wordt tot uitdrukking
                                    gebracht dat het rijkswetgeving betreft. $$ In de citeertitel van een regeling die uitsluitend voor Bonaire, Sint Eustatius en
                                    Saba geldt, wordt door de toevoeging ‘BES’ tot uitdrukking gebracht dat het een
                                    regeling voor die eilanden betreft. Deze toevoeging blijft achterwege, indien de
                                    eilanden reeds voluit in de citeertitel worden genoemd.",1.0:c:BWBR0005730&artikel=4.25&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.5&aanwijzing=4.25&z=2018-01-01&g=2018-01-01,01-01-2018
140,/Hoofdstuk4/Paragraaf4.6/Artikel4.26,"In een regeling worden geen bepalingen opgenomen over de plaatsing in het Staatsblad
                                    of de Staatscourant van de regeling zelf of daarop berustende algemeen verbindende
                                    voorschriften. $$ Een regeling schrijft, behoudens in uitzonderlijke gevallen, niet voor dat op grond
                                    van de regeling genomen besluiten in het Staatsblad worden geplaatst.",1.0:c:BWBR0005730&artikel=4.26&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.6&aanwijzing=4.26&z=2018-01-01&g=2018-01-01,01-01-2018
141,/Hoofdstuk4/Paragraaf4.6/Artikel4.27,"Regelingen worden na hun vaststelling zo spoedig mogelijk bekendgemaakt. $$ Het eerste lid geldt niet voor rijkswetten tot goedkeuring van een verdrag dat
                                    binnen het Koninkrijk uitsluitend voor Nederland geldt.",1.0:c:BWBR0005730&artikel=4.27&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.6&aanwijzing=4.27&z=2018-01-01&g=2018-01-01,01-01-2018
142,/Hoofdstuk4/Paragraaf4.6/Artikel4.28,"Een wet, algemene maatregel van bestuur of ministeriële regeling kan bepalen dat een
                                daarbij behorende bijlage wordt bekendgemaakt door terinzagelegging, indien: $$ de bijlage niet geschikt is voor publicatie in het Staatsblad of de
                                        Staatscourant; en $$ de kenbaarheid voor de direct bij de regeling betrokken personen daarmee
                                        voldoende verzekerd is.",1.0:c:BWBR0005730&artikel=4.28&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.6&aanwijzing=4.28&z=2018-01-01&g=2018-01-01,01-01-2018
143,/Hoofdstuk4/Paragraaf4.6/Artikel4.29,"Indien in een regeling normen van niet-publiekrechtelijke aard van toepassing worden
                                verklaard, wordt, tenzij de kenbaarheid van deze normen voor alle betrokkenen voldoende
                                verzekerd is, bekendmaking van de normen in de Staatscourant voorgeschreven.  is van overeenkomstige toepassing.Aanwijzing 4.28",1.0:c:BWBR0005730&artikel=4.29&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.6&aanwijzing=4.29&z=2018-01-01&g=2018-01-01,01-01-2018
144,/Hoofdstuk4/Paragraaf4.6/Artikel4.30,"Indien het wenselijk is aan een regeling een inhoudsopgave toe te voegen, wordt deze bij
                                de bekendmaking van de regeling achter de regeling opgenomen.",1.0:c:BWBR0005730&artikel=4.30&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.6&aanwijzing=4.30&z=2018-01-01&g=2018-01-01,01-01-2018
145,/Hoofdstuk4/Paragraaf4.7/Artikel4.31,,1.0:c:BWBR0005730&artikel=4.31&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.7&aanwijzing=4.31&z=2018-01-01&g=2018-01-01,01-01-2018
146,/Hoofdstuk4/Paragraaf4.7/Artikel4.32,"Indien een bij een regeling behorende bijlage door terinzagelegging wordt bekendgemaakt,
                                wordt in de modellen voor het slotformulier, genoemd in , na ‘geplaatst’ telkens ingevoegd:aanwijzing
                                    4.31",1.0:c:BWBR0005730&artikel=4.32&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.7&aanwijzing=4.32&z=2018-01-01&g=2018-01-01,01-01-2018
147,/Hoofdstuk4/Paragraaf4.8/Artikel4.33,"Een regeling wordt ondertekend door één bewindspersoon, tenzij de voordracht tot het
                                    voorstel van wet of de algemene maatregel van bestuur is gedaan ‘mede namens’ een of
                                    meer andere bewindspersonen of er bijzondere redenen zijn om de gelijkwaardigheid
                                    van de verantwoordelijkheid van de verschillende bewindspersonen in de ondertekening
                                    tot uitdrukking te brengen. $$ Indien de uitvoering van de regeling geheel of in belangrijke mate geschiedt door
                                    ambtenaren die ressorteren onder een andere bewindspersoon dan de ondertekenaar of
                                    ondertekenaars krachtens het eerste lid, wordt medeondertekening door die andere
                                    bewindspersoon overwogen. Hetzelfde geldt indien de regeling deel gaat uitmaken van
                                    een regeling die onder een andere bewindspersoon ressorteert.",1.0:c:BWBR0005730&artikel=4.33&g=2018-01-01,jci1.3:c:BWBR0005730&hoofdstuk=4&paragraaf=4.8&aanwijzing=4.33&z=2018-01-01&g=2018-01-01,01-01-2018
