,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3
259,Hoofdstuk3,Afdeling1,Artikel3.3,Lid3,,,"In afwijking van het tweede lid verstrijkt de termijn, bedoeld in het eerste lid, onderdeel c, in geval van verlenging wegens bijzondere omstandigheden, niet later dan op de achtste dag nadat zich feiten of omstandigheden hebben voorgedaan, waaruit kan worden afgeleid dat de vreemdeling het voornemen heeft langer dan 180 dagen in Nederland te verblijven.",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=1&artikel=3.3&lid=3&z=2019-07-01&g=2019-07-01
260,Hoofdstuk3,Afdeling1,Artikel3.3,Lid4,,,"De termijn, bedoeld in het eerste lid, onderdeel d, bedraagt 180 dagen binnen een periode van 360 dagen voor de categorie van:",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=1&artikel=3.3&lid=4&z=2019-07-01&g=2019-07-01
261,Hoofdstuk3,Afdeling1,Artikel3.3,Lid4,Onderdeela,,onderzoekers die houder zijn van een door een andere lidstaat van de Europese Unie afgegeven verblijfsvergunning voor onderzoekers in de zin van richtlijn (EU) 2016/801 die een deel van het onderzoek in Nederland uitvoeren aan een krachtens  als referent erkende onderzoeksinstelling;artikel 2c van de Wet,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=1&artikel=3.3&lid=4&o=a&z=2019-07-01&g=2019-07-01
262,Hoofdstuk3,Afdeling1,Artikel3.3,Lid4,Onderdeelb,,de hen vergezellende familieleden die houder zijn van een door die andere lidstaat afgegeven verblijfsvergunning voor verblijf als partner of minderjarig kind bij die onderzoeker.,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=1&artikel=3.3&lid=4&o=b&z=2019-07-01&g=2019-07-01
263,Hoofdstuk3,Afdeling1,Artikel3.3,Lid5,,,"De termijn, bedoeld in het eerste lid, onderdeel d, bedraagt 360 dagen voor de categorie van studenten die houder zijn van een door een andere lidstaat van de Europese Unie afgegeven verblijfsvergunning voor studenten die onder een uniaal of multilateraal programma met mobiliteitsmaatregelen of onder een overeenkomst tussen twee of meer instellingen voor hoger onderwijs vallen, die een deel van de studie in Nederland volgen aan een krachtens  als referent erkende onderwijsinstelling.artikel 2c van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=1&artikel=3.3&lid=5&z=2019-07-01&g=2019-07-01
264,Hoofdstuk3,Afdeling1,Artikel3.3,Lid6,,,De in het vierde en vijfde lid bedoelde termijn verstrijkt onmiddellijk indien Onze Minister bewijs of ernstige en objectieve redenen heeft om vast te stellen dat het verblijf van de vreemdeling andere doelen dient of zou dienen dan die bedoeld in het vierde en vijfde lid.,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=1&artikel=3.3&lid=6&z=2019-07-01&g=2019-07-01
265,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.57,Lid1,,"De verblijfsvergunning, die met toepassing van  ambtshalve wordt verleend, wordt verleend met ingang van de dag na de dag waarop de machtiging tot voorlopig verblijf aan de vreemdeling in persoon is afgegeven.artikel 14, tweede lid, van de Wet",01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.57&lid=1&z=2019-07-01&g=2019-07-01
266,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.57,Lid2,,"In afwijking van het eerste lid, kan de verblijfsvergunning worden verleend met ingang van de dag die bij de afgifte van de machtiging tot voorlopig verblijf is opgegeven als de dag waarop de vreemdeling Nederland zal inreizen.",01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.57&lid=2&z=2019-07-01&g=2019-07-01
267,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.58,Lid1,,"Een verblijfsvergunning regulier voor bepaalde tijd voor een verblijfsdoel als bedoeld in kolom I kan in eerste instantie worden verleend voor de geldigheidsduur, bedoeld in kolom II, en kan worden verlengd, voor zover dat is bepaald in kolom III.",01-04-2019,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.58&lid=1&z=2019-07-01&g=2019-07-01
268,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.58,Lid2,,"In afwijking van het eerste lid, onder q, kan de verblijfsvergunning onder een beperking verband houdend met tijdelijke humanitaire gronden worden verleend voor de duur van vijf jaar aan de alleenstaande minderjarige vreemdeling:",01-04-2019,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.58&lid=2&z=2019-07-01&g=2019-07-01
269,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.58,Onderdeela,,"die jonger was dan vijftien jaar ten tijde van de eerste verblijfsaanvraag in Nederland, en",01-04-2019,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.58&lid=2&o=a&z=2019-07-01&g=2019-07-01
270,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.58,Onderdeelb,,"voor wie naar het oordeel van Onze Minister, naar plaatselijke maatstaven gemeten, adequate opvang ontbreekt in het land van herkomst of een ander land waar hij redelijkerwijs naar toe kan gaan, dan wel deze adequate opvang buiten zijn schuld niet gerealiseerd kan worden binnen drie jaar na de eerste verblijfsaanvraag.",01-04-2019,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.58&lid=2&o=b&z=2019-07-01&g=2019-07-01
271,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.58,Lid3,,"In afwijking van het eerste lid, onder o en p, kan de verblijfsvergunning onder een beperking verband houdend met medische behandeling onderscheidenlijk tijdelijke humanitaire gronden worden verleend of verlengd voor een langere geldigheidsduur dan n jaar indien tussen de aanvraag en de beschikking ten minste n jaar verstreken is. In dat geval bedraagt de geldigheidsduur van de verblijfsvergunning de periode tussen de aanvraag en de beschikking, aangevuld met n jaar.",01-04-2019,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.58&lid=3&z=2019-07-01&g=2019-07-01
272,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.59,,,Vervallen,01-03-2016,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.59&z=2019-07-01&g=2019-07-01
273,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.59a,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.59a&z=2019-07-01&g=2019-07-01
274,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.59b,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.59b&z=2019-07-01&g=2019-07-01
275,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.59c,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.59c&z=2019-07-01&g=2019-07-01
276,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.59d,,,Vervallen,01-03-2016,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.59d&z=2019-07-01&g=2019-07-01
277,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.60,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.60&z=2019-07-01&g=2019-07-01
278,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.61,,,Vervallen,15-05-2004,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.61&z=2019-07-01&g=2019-07-01
279,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.62,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.62&z=2019-07-01&g=2019-07-01
280,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.63,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.63&z=2019-07-01&g=2019-07-01
281,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.64,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.64&z=2019-07-01&g=2019-07-01
282,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.65,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.65&z=2019-07-01&g=2019-07-01
283,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.66,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.66&z=2019-07-01&g=2019-07-01
284,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.67,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.67&z=2019-07-01&g=2019-07-01
285,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.68,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.68&z=2019-07-01&g=2019-07-01
286,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.69,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.69&z=2019-07-01&g=2019-07-01
287,Hoofdstuk3,Afdeling2,Paragraaf2,Artikel3.70,,,Vervallen,01-06-2013,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.70&z=2019-07-01&g=2019-07-01
288,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Lid1,,"De aanvraag tot het verlenen van de verblijfsvergunning regulier voor bepaalde tijd wordt afgewezen, indien de vreemdeling niet beschikt over een geldige machtiging tot voorlopig verblijf.",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=1&z=2019-07-01&g=2019-07-01
289,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Lid2,,"Van het vereiste van een geldige machtiging tot verblijf is, op grond van , vrijgesteld de vreemdeling:artikel 17, eerste lid, onder g, van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&z=2019-07-01&g=2019-07-01
290,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeela,,"die houder is van een door een andere staat die het Schengenacquis volledig toepast afgegeven geldige verblijfstitel die het buitenlands equivalent is van een verblijfsvergunning als bedoeld in  of , de aanvraag via een erkende referent indient en in aanmerking komt voor een verblijfsvergunning regulier voor bepaalde tijd dan wel die als de echtgenoot, geregistreerde dan wel ongehuwde partner of het minderjarig kind van die echtgenoot, partner of houder voor verblijf bij die houder in die andere staat in het bezit is gesteld van een zodanige verblijfstitel, de aanvraag via een erkende referent indient voor verblijf als familie- of gezinslid bij die houder en in aanmerking komt voor een verblijfsvergunning regulier voor bepaalde tijd;artikel 14",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=a&z=2019-07-01&g=2019-07-01
291,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelb,,"van twaalf jaar of jonger, die in Nederland is geboren en naar het oordeel van Onze Minister feitelijk is blijven behoren tot het gezin van een ouder die",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=b&z=2019-07-01&g=2019-07-01
292,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeel1,,"sedert het moment van geboorte van de vreemdeling rechtmatig verblijf in Nederland heeft op grond van  of als Nederlander, ofartikel 8, onder a tot en met e, dan wel l, van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=b&o=1&z=2019-07-01&g=2019-07-01
293,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeel2,,"op het moment van de geboorte van de vreemdeling rechtmatig verblijf in Nederland had op grond van  en die sedertdien aansluitend rechtmatig verblijf op grond van  heeft, voor zover geen van beiden het hoofdverblijf buiten Nederland heeft verplaatst;artikel 8, onder f tot en met k, van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=b&o=2&z=2019-07-01&g=2019-07-01
294,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelc,,die in Nederland verblijft op grond van een geprivilegieerde status als gezinslid van een in Nederland geaccrediteerd personeelslid van een buitenlandse diplomatieke of consulaire post die zelf in aanmerking komt voor de verblijfsvergunning regulier voor onbepaalde tijd;,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=c&z=2019-07-01&g=2019-07-01
295,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeeld,,die ten minste zeven jaren werkzaam is of is geweest op een Nederlands zeeschip of een mijnbouwinstallatie op het continentaal plat;,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=d&z=2019-07-01&g=2019-07-01
296,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeele,,"die in aanmerking komt voor een verblijfsvergunning op grond van Besluit 1/80 van de Associatieraad EEG-Turkije betreffende de ontwikkeling van de Associatie of van wie uitzetting in strijd zou zijn met de op 12 september 1963 te Ankara gesloten Overeenkomst waarbij een associatie tot stand wordt gebracht tussen de Europese Economische Gemeenschap en Turkije (Trb. 1964, 217), het op 23 november 1970 te Brussel tot stand gekomen Aanvullend Protocol bij die overeenkomst (Trb. 1971, 70) of dat Besluit nr. 1/80;",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=e&z=2019-07-01&g=2019-07-01
297,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelf,,die in aanmerking komt voor de verblijfsvergunning regulier voor bepaalde tijd onder een beperking verband houdend met grensoverschrijdende dienstverlening;,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=f&z=2019-07-01&g=2019-07-01
298,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelg,,"die in Nederland verblijft, bij de rechtbank Den Haag een verzoek heeft ingediend tot vaststelling van zijn Nederlanderschap dat naar het oordeel van Onze Minister niet klaarblijkelijk van elke grond ontbloot is;",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=g&z=2019-07-01&g=2019-07-01
299,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelh,,"die tijdelijke bescherming heeft en in aanmerking komt voor de verblijfsvergunning regulier voor bepaalde tijd onder een beperking verband houdend met seizoenarbeid, arbeid in loondienst, arbeid als kennismigrant of arbeid als zelfstandige;",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=h&z=2019-07-01&g=2019-07-01
300,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeeli,,"die houder is van een verblijfsvergunning voor onderzoekers in de zin van richtlijn (EU) 2016/801 afgegeven door een andere staat die Partij is bij het Verdrag betreffende de werking van de Europese Unie, dan wel de echtgenoot, partner of het minderjarig kind is van die houder, tenzij sprake is van gezinsvorming;",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=i&z=2019-07-01&g=2019-07-01
301,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelj,,"die verblijf beoogt voor medische behandeling en die ten minste een jaar direct voorafgaande aan de aanvraag rechtmatig verblijf als bedoeld in  heeft gehad;artikel 8, onder j, van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=j&z=2019-07-01&g=2019-07-01
302,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelk,,"die minderjarig is, schoolgaand is en drie jaar ononderbroken hoofdverblijf in Nederland heeft en een aanvraag heeft ingediend tot het verlenen van een verblijfsvergunning regulier voor bepaalde tijd onder een beperking verband houdend met gezinshereniging bij een Nederlander of een hoofdpersoon met rechtmatig verblijf, als bedoeld in ;artikel 8, onder a tot en met e dan wel l, van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=k&z=2019-07-01&g=2019-07-01
303,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeell,,van wie uitzetting in strijd met artikel 8 van het Verdrag tot bescherming van de rechten van de mens en de fundamentele vrijheden zou zijn;,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=l&z=2019-07-01&g=2019-07-01
304,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelm,,die de biologische of juridische ouder is die het gezag heeft over en is ingereisd met een minderjarige vreemdeling die houder is van een verblijfsvergunning regulier voor bepaalde tijd die is verleend met toepassing van  dan wel die de onder het gezag van die ouder staande minderjarige broer of zuster van die houder is en met die ouder en houder is ingereisd;artikel 3.46,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=m&z=2019-07-01&g=2019-07-01
305,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeeln,,"die de echtgenoot, geregistreerde partner of partner is, dan wel het biologische of juridische kind dat onder het rechtmatig gezag staat, van een meerderjarige vreemdeling die houder is van een verblijfsvergunning regulier voor bepaalde tijd die is verleend met toepassing van , met die houder is ingereisd en bij die houder verblijft;artikel 3.46",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=n&z=2019-07-01&g=2019-07-01
306,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelo,,"die minderjarig is, Nederland is ingereisd als houder van een geldig Nederlands nationaal paspoort en na de vaststelling dat het paspoort ten onrechte is verstrekt, alsnog een aanvraag indient voor een verblijfsvergunning regulier verband houdend met verblijf ter adoptie, tenzij onjuiste gegevens zijn verstrekt die hebben geleid tot de afgifte van dat paspoort;",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=o&z=2019-07-01&g=2019-07-01
307,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelp,,"die een minderjarig kind is van een houder van een verblijfsvergunning als bedoeld in , en onder het gezag staat van en verblijft bij die houder;artikel 3.48, eerste lid, onder a, b dan wel c",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=p&z=2019-07-01&g=2019-07-01
308,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelq,,"die in aanmerking komt voor een verblijfsvergunning als bedoeld in , dan wel het minderjarige kind van die vreemdeling dat onder het gezag staat van en verblijft bij die vreemdeling;artikel 3.48, eerste lid, aanhef en onder d, e of f",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=q&z=2019-07-01&g=2019-07-01
309,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeelr,,die houder is van een door de autoriteiten van een andere staat die Partij is bij het Verdrag betreffende de werking van de Europese Unie afgegeven Europese blauwe kaart en gedurende ten minste achttien maanden als houder van die kaart in die staat heeft verbleven;,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=r&z=2019-07-01&g=2019-07-01
310,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Onderdeels,,"die houder is van een door een andere lidstaat van de Europese Unie afgegeven verblijfsvergunning met de vermelding ICT die in Nederland wil verblijven voor een overplaatsing binnen een onderneming in het kader van langetermijnmobiliteit in de zin van artikel 22 van /EU, dan wel de echtgenoot, partner of het minderjarig kind is die zelf houder is van een door een andere lidstaat van de Europese Unie afgegeven verblijfsvergunning in het kader van gezinshereniging van die houder, tenzij sprake is van gezinsvorming.richtlijn 2014/66",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=2&o=s&z=2019-07-01&g=2019-07-01
311,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71,Lid3,,"Onze Minister kan het eerste lid buiten toepassing laten, voorzover toepassing daarvan naar zijn oordeel zal leiden tot een onbillijkheid van overwegende aard.",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71&lid=3&z=2019-07-01&g=2019-07-01
312,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71a,Lid1,,"Een vreemdeling beschikt over kennis op basisniveau van de Nederlandse taal en van de Nederlandse maatschappij als bedoeld in , indien hij binnen n jaar direct voorafgaand aan de aanvraag om de machtiging tot voorlopig verblijf het basisexamen inburgering, bedoeld in , met goed gevolg heeft afgelegd.artikel 3.98aartikel 16, eerste lid, onder h, van de Wet",03-11-2016,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71a&lid=1&z=2019-07-01&g=2019-07-01
313,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71a,Lid2,,"De aanvraag tot het verlenen van een verblijfsvergunning regulier voor bepaalde tijd wordt niet afgewezen op grond van , indien de vreemdeling:artikel 16, eerste lid, onder h, van de Wet",03-11-2016,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71a&lid=2&z=2019-07-01&g=2019-07-01
314,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71a,Onderdeela,,"in Nederland wil verblijven als gezinslid van een houder van een verblijfsvergunning asiel voor bepaalde of onbepaalde tijd of een EU-verblijfsvergunning voor langdurig ingezetenen indien op het aan de vreemdeling verschafte document, bedoeld in , de aantekening, bedoeld in  is geplaatst;artikel 9 van de Wet",03-11-2016,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71a&lid=2&o=a&z=2019-07-01&g=2019-07-01
315,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71a,Onderdeelb,,ingevolge de wetgeving van een lidstaat van de Europese Unie of een andere staat die partij is bij de Overeenkomst betreffende de Europese Economische Ruimte heeft voldaan aan een inburgeringsvereiste om de status van langdurig ingezetene in de zin van richtlijn langdurig ingezetenen te verkrijgen;,03-11-2016,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71a&lid=2&o=b&z=2019-07-01&g=2019-07-01
316,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71a,Onderdeelc,,"gelet op bijzondere individuele omstandigheden naar het oordeel van Onze Minister van Sociale Zaken en Werkgelegenheid bij handhaving van de verplichting om het basisexamen inburgering met goed gevolg af te leggen, onmogelijk of uiterst moeilijk zijn recht op gezinshereniging kan uitoefenen.",03-11-2016,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71a&lid=2&o=c&z=2019-07-01&g=2019-07-01
317,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.71a,Lid3,,"Bij ministerile regeling kunnen nadere regels worden gesteld omtrent de toepassing van het tweede lid, onderdelen a en b, en bij ministerile regeling kunnen nadere regels worden gesteld omtrent de toepassing van het tweede lid, onderdeel c.",03-11-2016,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.71a&lid=3&z=2019-07-01&g=2019-07-01
318,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.72,,,"Een aanvraag tot het verlenen van de verblijfsvergunning regulier voor bepaalde tijd wordt niet op grond van  afgewezen, indien de vreemdeling naar het oordeel van Onze Minister heeft aangetoond dat hij vanwege de regering van het land waarvan hij onderdaan is, niet of niet meer in het bezit van een geldig document voor grensoverschrijding kan worden gesteld.artikel 16, eerste lid, onder b, van de Wet",01-03-2016,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.72&z=2019-07-01&g=2019-07-01
319,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.73,Lid1,,"De in  bedoelde middelen van bestaan zijn in ieder geval zelfstandig, indien verworven uit:artikel 16, eerste lid, onder c, van de Wet",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.73&lid=1&z=2019-07-01&g=2019-07-01
320,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.73,Onderdeela,,"wettelijk toegestane arbeid in loondienst, voorzover de vereiste premies en belastingen zijn afgedragen;",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.73&lid=1&o=a&z=2019-07-01&g=2019-07-01
321,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.73,Onderdeelb,,"wettelijk toegestane arbeid als zelfstandige, voorzover de vereiste premies en belastingen zijn afgedragen;",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.73&lid=1&o=b&z=2019-07-01&g=2019-07-01
322,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.73,Onderdeelc,,inkomensvervangende uitkeringen krachtens een sociale verzekeringswet waarvoor premies zijn afgedragen;,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.73&lid=1&o=c&z=2019-07-01&g=2019-07-01
323,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.73,Onderdeeld,,"eigen vermogen, voorzover de bron van de inkomsten niet wordt aangetast en de vereiste belastingen zijn afgedragen, of",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.73&lid=1&o=d&z=2019-07-01&g=2019-07-01
324,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.73,Onderdeele,,"in geval van verblijf voor onderzoek in de zin van richtlijn (EU) 2016/801, studie, lerend werken of uitwisseling in het kader van Europees vrijwilligerswerk: financile ondersteuning van de referent, een subsidie, een beurs of een toelage.",23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.73&lid=1&o=e&z=2019-07-01&g=2019-07-01
325,Hoofdstuk3,Afdeling2,Paragraaf3,Artikel3.73,Lid2,,Bij ministerile regeling kunnen regels worden gesteld omtrent het eerste lid.,23-05-2018,jci1.3:c:BWBR0011825&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.73&lid=2&z=2019-07-01&g=2019-07-01
