,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3
79,Hoofdstuk3,Afdeling3.4,Artikel3:18,Lid2,,,"Indien de aanvraag een zeer ingewikkeld of omstreden onderwerp betreft, kan het bestuursorgaan, alvorens een ontwerp ter inzage te leggen, binnen acht weken na ontvangst van de aanvraag de in het eerste lid bedoelde termijn met een redelijke termijn verlengen. Voordat het bestuursorgaan een besluit tot verlenging neemt, stelt het de aanvrager in de gelegenheid zijn zienswijze daarover naar voren te brengen.",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.4&artikel=3:18&lid=2&z=2020-04-15&g=2020-04-15
80,Hoofdstuk3,Afdeling3.4,Artikel3:18,Lid3,,,"In afwijking van het eerste lid neemt het bestuursorgaan het besluit uiterlijk twaalf weken na de terinzagelegging van het ontwerp, indien het een besluit betreft:",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.4&artikel=3:18&lid=3&z=2020-04-15&g=2020-04-15
81,Hoofdstuk3,Afdeling3.4,Artikel3:18,Lid3,Onderdeela,,inzake intrekking van een besluit;,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.4&artikel=3:18&lid=3&o=a&z=2020-04-15&g=2020-04-15
82,Hoofdstuk3,Afdeling3.4,Artikel3:18,Lid3,Onderdeelb,,inzake wijziging van een besluit en de aanvraag is gedaan door een ander dan degene tot wie het te wijzigen besluit is gericht.,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.4&artikel=3:18&lid=3&o=b&z=2020-04-15&g=2020-04-15
83,Hoofdstuk3,Afdeling3.4,Artikel3:18,Lid4,,,"Indien geen zienswijzen naar voren zijn gebracht, doet het bestuursorgaan daarvan zo spoedig mogelijk nadat de termijn voor het naar voren brengen van zienswijzen is verstreken, mededeling op de wijze, bedoeld in . In afwijking van het eerste of derde lid neemt het bestuursorgaan het besluit in dat geval binnen vier weken nadat de termijn voor het naar voren brengen van zienswijzen is verstreken.artikel 3:12, eerste en tweede lid",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.4&artikel=3:18&lid=4&z=2020-04-15&g=2020-04-15
84,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.1,Artikel3:19,,,Deze afdeling is van toepassing op besluiten die nodig zijn om een bepaalde activiteit te mogen verrichten en op besluiten die strekken tot het vaststellen van een financile aanspraak met het oog op die activiteit.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.1&artikel=3:19&z=2020-04-15&g=2020-04-15
85,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.2,Artikel3:20,Lid1,,Het bestuursorgaan bevordert dat een aanvrager in kennis wordt gesteld van andere op aanvraag te nemen besluiten waarvan het bestuursorgaan redelijkerwijs kan aannemen dat deze nodig zijn voor de door de aanvrager te verrichten activiteit.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.2&artikel=3:20&lid=1&z=2020-04-15&g=2020-04-15
86,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.2,Artikel3:20,Lid2,,Bij de kennisgeving wordt per besluit in ieder geval vermeld:,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.2&artikel=3:20&lid=2&z=2020-04-15&g=2020-04-15
87,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.2,Artikel3:20,Onderdeela,,"naam en adres van het bestuursorgaan, bevoegd tot het nemen van het besluit;",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.2&artikel=3:20&lid=2&o=a&z=2020-04-15&g=2020-04-15
88,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.2,Artikel3:20,Onderdeelb,,krachtens welk wettelijk voorschrift het besluit wordt genomen.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.2&artikel=3:20&lid=2&o=b&z=2020-04-15&g=2020-04-15
89,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:21,Lid1,,Deze paragraaf is van toepassing op besluiten ten aanzien waarvan dit is bepaald:,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:21&lid=1&z=2020-04-15&g=2020-04-15
90,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:21,Onderdeela,,"bij wettelijk voorschrift, of",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:21&lid=1&o=a&z=2020-04-15&g=2020-04-15
91,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:21,Onderdeelb,,bij besluit van de tot het nemen van die besluiten bevoegde bestuursorganen.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:21&lid=1&o=b&z=2020-04-15&g=2020-04-15
92,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:21,Lid2,,"Deze paragraaf is niet van toepassing op besluiten als bedoeld in , of ten aanzien waarvan bij of krachtens wettelijk voorschrift een periode is vastgesteld, na afloop waarvan wordt beslist op aanvragen die in die periode zijn ingediend.artikel 4:21, tweede lid",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:21&lid=2&z=2020-04-15&g=2020-04-15
93,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:22,,,"Bij of krachtens het in , bedoelde wettelijk voorschrift of bij het in , bedoelde besluit wordt een van de betrokken bestuursorganen aangewezen als cordinerend bestuursorgaan.artikel 3:21, eerste lid, onderdeel a",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:22&z=2020-04-15&g=2020-04-15
94,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:23,Lid1,,"Het cordinerend bestuursorgaan bevordert een doelmatige en samenhangende besluitvorming, waarbij de bestuursorganen bij de beoordeling van de aanvragen in ieder geval rekening houden met de onderlinge samenhang daartussen en tevens letten op de samenhang tussen de te nemen besluiten.",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:23&lid=1&z=2020-04-15&g=2020-04-15
95,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:23,Lid2,,De andere betrokken bestuursorganen verlenen de medewerking die voor het welslagen van een doelmatige en samenhangende besluitvorming nodig is.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:23&lid=2&z=2020-04-15&g=2020-04-15
96,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:24,Lid1,,"De besluiten worden zoveel mogelijk gelijktijdig aangevraagd, met dien verstande dat de laatste aanvraag niet later wordt ingediend dan zes weken na ontvangst van de eerste aanvraag.",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:24&lid=1&z=2020-04-15&g=2020-04-15
97,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:24,Lid2,,De aanvragen worden ingediend bij het cordinerend bestuursorgaan. Het cordinerend bestuursorgaan zendt terstond na ontvangst van de aanvragen een afschrift daarvan aan de bevoegde bestuursorganen.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:24&lid=2&z=2020-04-15&g=2020-04-15
98,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:24,Lid3,,"Indien een aanvraag voor een van de besluiten ontbreekt, stelt het cordinerend bestuursorgaan de aanvrager in de gelegenheid de ontbrekende aanvraag binnen een door het cordinerend bestuursorgaan te bepalen termijn in te dienen. Indien de ontbrekende aanvraag niet tijdig wordt ingediend, is het cordinerend bestuursorgaan bevoegd om deze paragraaf ten aanzien van bepaalde besluiten buiten toepassing te laten. In dat geval wordt voor de toepassing van bij wettelijk voorschrift geregelde termijnen het tijdstip waarop tot het buiten toepassing laten wordt beslist, gelijkgesteld met het tijdstip van ontvangst van de aanvraag.",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:24&lid=3&z=2020-04-15&g=2020-04-15
99,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:24,Lid4,,"Bij het in , bedoelde wettelijk voorschrift kan worden bepaald dat de aanvraag voor een besluit niet wordt behandeld indien niet tevens de aanvraag voor een ander besluit is ingediend.artikel 3:21, eerste lid, onderdeel a",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:24&lid=4&z=2020-04-15&g=2020-04-15
100,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:25,,,"Onverminderd , vangt de termijn voor het nemen van de besluiten aan met ingang van de dag waarop de laatste aanvraag is ontvangen.artikel 3:24, derde en vierde lid",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:25&z=2020-04-15&g=2020-04-15
101,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Lid1,,"Indien op de voorbereiding van een van de besluiten  van toepassing is, is die afdeling van toepassing op de voorbereiding van alle besluiten, met inachtneming van het volgende:afdeling 3.4",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&z=2020-04-15&g=2020-04-15
102,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeela,,"de ingevolge de  en , vereiste terinzagelegging geschiedt in ieder geval ten kantore van het cordinerend bestuursorgaan;artikelen 3:11",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=a&z=2020-04-15&g=2020-04-15
103,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeelb,,het cordinerend bestuursorgaan draagt er zorg voor dat de gelegenheid tot het mondeling naar voren brengen van zienswijzen wordt gegeven met betrekking tot de ontwerpen van alle besluiten gezamenlijk;,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=b&z=2020-04-15&g=2020-04-15
104,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeelc,,zienswijzen kunnen in ieder geval bij het cordinerend bestuursorgaan naar voren worden gebracht;,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=c&z=2020-04-15&g=2020-04-15
105,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeeld,,"indien over het ontwerp van een van de besluiten zienswijzen naar voren kunnen worden gebracht door een ieder, geldt dit eveneens met betrekking tot de ontwerpen van de andere besluiten;",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=d&z=2020-04-15&g=2020-04-15
106,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeele,,"de ingevolge die afdeling en  vereiste mededelingen, kennisgevingen en toezendingen geschieden door het cordinerend bestuursorgaan;afdeling 3.6",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=e&z=2020-04-15&g=2020-04-15
107,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeelf,,alle besluiten worden genomen binnen de termijn die geldt voor het besluit met de langste beslistermijn;,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=f&z=2020-04-15&g=2020-04-15
108,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeelg,,"de dag van terinzagelegging bij het cordinerend bestuursorgaan is bepalend voor de aanvang van de beroepstermijn ingevolge .artikel 6:8, vierde lid",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=g&z=2020-04-15&g=2020-04-15
109,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Lid2,,"Indien  niet van toepassing is, geschiedt de voorbereiding met toepassing of overeenkomstige toepassing van  en de onderdelen b tot en met f van het eerste lid van dit artikel.afdeling 3.4",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=2&z=2020-04-15&g=2020-04-15
110,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:27,Lid1,,De bevoegde bestuursorganen zenden de door hen genomen besluiten toe aan het cordinerend bestuursorgaan.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:27&lid=1&z=2020-04-15&g=2020-04-15
111,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:27,Lid2,,Het cordinerend bestuursorgaan maakt de besluiten gelijktijdig bekend en legt deze gelijktijdig ter inzage.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:27&lid=2&z=2020-04-15&g=2020-04-15
112,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:28,Lid1,,"Indien tegen een van de besluiten bezwaar kan worden gemaakt of administratief beroep kan worden ingesteld, geschiedt dit door het indienen van het bezwaar- of beroepschrift bij het cordinerend bestuursorgaan. Het cordinerend bestuursorgaan zendt terstond na ontvangst van het bezwaar- of beroepschrift een afschrift daarvan aan het bevoegde bestuursorgaan.",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:28&lid=1&z=2020-04-15&g=2020-04-15
113,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:28,Lid2,,"De bevoegde bestuursorganen zenden de door hen genomen beslissingen op bezwaar of beroep toe aan het cordinerend bestuursorgaan. Het cordinerend bestuursorgaan maakt de beslissingen gelijktijdig bekend en doet de ingevolge , of , vereiste mededelingen.artikel 7:12, derde lid",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:28&lid=2&z=2020-04-15&g=2020-04-15
114,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:28,Lid3,,"Een beslissing op een verzoek in te stemmen met rechtstreeks beroep bij de bestuursrechter als bedoeld in , wordt genomen door het cordinerend bestuursorgaan. Onverminderd artikel 7:1a, tweede lid, wijst het cordinerend bestuursorgaan het verzoek in ieder geval af, indien tegen een van de andere besluiten een bezwaarschrift is ingediend waarin eenzelfde verzoek ontbreekt.artikel 7:1a, vierde lid",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:28&lid=3&z=2020-04-15&g=2020-04-15
115,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Lid1,,"Indien tegen een of meer van de besluiten beroep kan worden ingesteld bij de rechtbank, staat tegen alle besluiten beroep open bij de rechtbank binnen het rechtsgebied waarvan het cordinerend bestuursorgaan zijn zetel heeft.",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=1&z=2020-04-15&g=2020-04-15
116,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Lid2,,"Indien tegen alle besluiten beroep kan worden ingesteld bij een andere bestuursrechter dan de rechtbank, staat tegen alle besluiten beroep open bij:",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=2&z=2020-04-15&g=2020-04-15
117,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Onderdeela,,"de Afdeling bestuursrechtspraak van de Raad van State, indien tegen een of meer van de besluiten bij de Afdeling beroep kan worden ingesteld;",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=2&o=a&z=2020-04-15&g=2020-04-15
118,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Onderdeelb,,"het College van Beroep voor het bedrijfsleven, indien tegen een of meer van de besluiten beroep kan worden ingesteld bij het College en onderdeel a niet van toepassing is;",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=2&o=b&z=2020-04-15&g=2020-04-15
119,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Onderdeelc,,"de Centrale Raad van Beroep, indien tegen een of meer van de besluiten beroep kan worden ingesteld bij de Centrale Raad van Beroep en de onderdelen a en b niet van toepassing zijn.",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=2&o=c&z=2020-04-15&g=2020-04-15
120,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Lid3,,Indien tegen de uitspraak van de rechtbank inzake een of meer besluiten hoger beroep kan worden ingesteld bij:,01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=3&z=2020-04-15&g=2020-04-15
121,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Onderdeela,,"de Afdeling bestuursrechtspraak van de Raad van State, staat inzake alle besluiten hoger beroep open bij de Afdeling;",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=3&o=a&z=2020-04-15&g=2020-04-15
122,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Onderdeelb,,"het College van Beroep voor het bedrijfsleven en onderdeel a niet van toepassing is, staat inzake alle besluiten hoger beroep open bij het College;",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=3&o=b&z=2020-04-15&g=2020-04-15
123,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Onderdeelc,,"de Centrale Raad van Beroep en de onderdelen a en b niet van toepassing zijn, staat inzake alle besluiten hoger beroep open bij de Centrale Raad van Beroep.",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=3&o=c&z=2020-04-15&g=2020-04-15
124,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:29,Lid4,,"De ingevolge het eerste lid bevoegde rechtbank of de ingevolge het tweede of derde lid bevoegde bestuursrechter kan de behandeling van de beroepen in eerste aanleg dan wel de hoger beroepen verwijzen naar een andere rechtbank onderscheidenlijk een andere bestuursrechter die voor de behandeling ervan meer geschikt wordt geacht. , is van overeenkomstige toepassing.Artikel 8:13, tweede en derde lid",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:29&lid=4&z=2020-04-15&g=2020-04-15
125,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:30,,,Vervallen,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:30&z=2020-04-15&g=2020-04-15
126,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:31,,,Vervallen,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:31&z=2020-04-15&g=2020-04-15
127,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:32,,,Vervallen,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:32&z=2020-04-15&g=2020-04-15
128,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:33,,,Vervallen,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:33&z=2020-04-15&g=2020-04-15
129,Hoofdstuk3,Afdeling3.6,Artikel3:40,,,,Een besluit treedt niet in werking voordat het is bekendgemaakt.,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:40&z=2020-04-15&g=2020-04-15
130,Hoofdstuk3,Afdeling3.6,Artikel3:41,Lid1,,,"De bekendmaking van besluiten die tot een of meer belanghebbenden zijn gericht, geschiedt door toezending of uitreiking aan hen, onder wie begrepen de aanvrager.",01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:41&lid=1&z=2020-04-15&g=2020-04-15
131,Hoofdstuk3,Afdeling3.6,Artikel3:41,Lid2,,,"Indien de bekendmaking van het besluit niet kan geschieden op de wijze als voorzien in het eerste lid, geschiedt zij op een andere geschikte wijze.",01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:41&lid=2&z=2020-04-15&g=2020-04-15
132,Hoofdstuk3,Afdeling3.6,Artikel3:42,Lid1,,,"De bekendmaking van besluiten van een tot de centrale overheid behorend bestuursorgaan die niet tot een of meer belanghebbenden zijn gericht, geschiedt door kennisgeving van het besluit of van de zakelijke inhoud ervan in de Staatscourant, tenzij bij wettelijk voorschrift anders is bepaald.",01-07-2009,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:42&lid=1&z=2020-04-15&g=2020-04-15
133,Hoofdstuk3,Afdeling3.6,Artikel3:42,Lid2,,,"De bekendmaking van besluiten van een niet tot de centrale overheid behorend bestuursorgaan die niet tot een of meer belanghebbenden zijn gericht, geschiedt door kennisgeving van het besluit of van de zakelijke inhoud ervan in een van overheidswege uitgegeven blad of een dag-, nieuws- of huis-aan-huisblad, dan wel op een andere geschikte wijze. Elektronische bekendmaking vindt uitsluitend plaats in een van overheidswege uitgegeven blad, tenzij bij wettelijk voorschrift anders is bepaald.",01-07-2009,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:42&lid=2&z=2020-04-15&g=2020-04-15
134,Hoofdstuk3,Afdeling3.6,Artikel3:42,Lid3,,,"Indien alleen van de zakelijke inhoud wordt kennisgegeven, wordt het besluit tegelijkertijd ter inzage gelegd. In de kennisgeving wordt vermeld waar en wanneer het besluit ter inzage ligt.",01-07-2009,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:42&lid=3&z=2020-04-15&g=2020-04-15
135,Hoofdstuk3,Afdeling3.6,Artikel3:43,Lid1,,,Tegelijkertijd met of zo spoedig mogelijk na de bekendmaking wordt van het besluit mededeling gedaan aan degenen die bij de voorbereiding ervan hun zienswijze naar voren hebben gebracht. Aan een adviseur als bedoeld in  wordt in ieder geval mededeling gedaan indien van het advies wordt afgeweken.artikel 3:5,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:43&lid=1&z=2020-04-15&g=2020-04-15
136,Hoofdstuk3,Afdeling3.6,Artikel3:43,Lid2,,,Bij de mededeling van een besluit wordt tevens vermeld wanneer en hoe de bekendmaking ervan heeft plaatsgevonden.,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:43&lid=2&z=2020-04-15&g=2020-04-15
137,Hoofdstuk3,Afdeling3.6,Artikel3:44,Lid1,,,"Indien bij de voorbereiding van het besluit toepassing is gegeven aan , geschiedt de mededeling, bedoeld in :afdeling 3.4",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:44&lid=1&z=2020-04-15&g=2020-04-15
138,Hoofdstuk3,Afdeling3.6,Artikel3:44,Lid1,Onderdeela,,"met overeenkomstige toepassing van de  en , met dien verstande dat de stukken ter inzage liggen totdat de beroepstermijn is verstreken, enartikelen 3:11",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:44&lid=1&o=a&z=2020-04-15&g=2020-04-15
139,Hoofdstuk3,Afdeling3.6,Artikel3:44,Lid1,Onderdeelb,,door toezending van een exemplaar van het besluit aan degenen die over het ontwerp van het besluit zienswijzen naar voren hebben gebracht.,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:44&lid=1&o=b&z=2020-04-15&g=2020-04-15
140,Hoofdstuk3,Afdeling3.6,Artikel3:44,Lid2,,,"In afwijking van het eerste lid, onderdeel b, kan het bestuursorgaan:",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:44&lid=2&z=2020-04-15&g=2020-04-15
141,Hoofdstuk3,Afdeling3.6,Artikel3:44,Lid2,Onderdeela,,"indien de omvang van het besluit daartoe aanleiding geeft, volstaan met een ieder van de daar bedoelde personen de strekking van het besluit mee te delen;",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:44&lid=2&o=a&z=2020-04-15&g=2020-04-15
142,Hoofdstuk3,Afdeling3.6,Artikel3:44,Lid2,Onderdeelb,,"indien een zienswijze door meer dan vijf personen naar voren is gebracht bij hetzelfde geschrift, volstaan met toezending van een exemplaar aan de vijf personen wier namen en adressen als eerste in dat geschrift zijn vermeld;",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:44&lid=2&o=b&z=2020-04-15&g=2020-04-15
143,Hoofdstuk3,Afdeling3.6,Artikel3:44,Lid2,Onderdeelc,,"indien een zienswijze naar voren is gebracht door meer dan vijf personen bij hetzelfde geschrift en de omvang van het besluit daartoe aanleiding geeft, volstaan met het meedelen aan de vijf personen wier namen en adressen als eerste in dat geschrift zijn vermeld, van de strekking van het besluit;",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:44&lid=2&o=c&z=2020-04-15&g=2020-04-15
144,Hoofdstuk3,Afdeling3.6,Artikel3:44,Lid2,Onderdeeld,,"indien toezending zou moeten geschieden aan meer dan 250 personen, die toezending achterwege laten.",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:44&lid=2&o=d&z=2020-04-15&g=2020-04-15
145,Hoofdstuk3,Afdeling3.6,Artikel3:45,Lid1,,,"Indien tegen een besluit bezwaar kan worden gemaakt of beroep kan worden ingesteld, wordt daarvan bij de bekendmaking en bij de mededeling van het besluit melding gemaakt.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:45&lid=1&z=2020-04-15&g=2020-04-15
146,Hoofdstuk3,Afdeling3.6,Artikel3:45,Lid2,,,"Hierbij wordt vermeld door wie, binnen welke termijn en bij welk orgaan bezwaar kan worden gemaakt of beroep kan worden ingesteld.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.6&artikel=3:45&lid=2&z=2020-04-15&g=2020-04-15
