,artikelnr:,text:,jci1.0:,jci1.3:,versie:
43,/Hoofdstuk3/Afdeling2/Paragraaf1/Artikel3.14,,1.0:c:BWBR0012002&artikel=3.14&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=1&artikel=3.14&z=2019-10-01&g=2019-10-01,13-04-2004
44,/Hoofdstuk3/Afdeling2/Paragraaf1/Artikel3.15,,1.0:c:BWBR0012002&artikel=3.15&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=1&artikel=3.15&z=2019-10-01&g=2019-10-01,13-04-2004
45,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.16," $ Lid1 :  $  Bij een beroep op , of  overlegt de aanvrager de beschikking, waarbij ontheffing van de inburgeringsplicht op grond van  is verleend.artikel 3.80a, tweede lid, onder e  $ Lid2 :  $  Bij een beroep op , of  overlegt de aanvrager het advies, bedoeld in , dat niet ouder is dan zes maanden.artikel 3.80a, derde lid  $ Lid3 :  $  Ter zake van de door de Dienst Uitvoering Onderwijs (DUO) van het Ministerie van Onderwijs, Cultuur en Wetenschap afgenomen toets of de vreemdeling het leervermogen heeft om het examen, bedoeld in  of een diploma, certificaat of ander document als bedoeld in , te behalen, is de vreemdeling aan DUO een bedrag van 150 verschuldigd.artikel 7, eerste lid, onderdeel a, van de Wet inburgering  $ Lid4 :  $  Ter zake van het advies, bedoeld in het tweede lid, is de vreemdeling aan de door de Minister voor Sociale Zaken en Werkgelegenheid aangewezen onafhankelijk medisch adviseur een bedrag van 240,79 verschuldigd.",1.0:c:BWBR0012002&artikel=3.16&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.16&z=2019-10-01&g=2019-10-01,['01-10-2017']
46,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.16a,"Als categorie vreemdelingen, bedoeld in , is aangewezen vreemdelingen met het verblijfsdoel verblijf in het kader van de pilot huisvesting Akense niet-EU studenten.artikel 3.4, vierde lid, van het Besluit",1.0:c:BWBR0012002&artikel=3.16a&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.16a&z=2019-10-01&g=2019-10-01,01-05-2019
47,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.17," $ Lid1 :  $  De situatie waarin wordt voldaan aan de voorwaarden voor de overgangsregeling van de Terugtrekkingsregeling wordt aangewezen als geval, bedoeld in .artikel 3.6c, eerste lid, van het Besluit  $ Lid2 :  $  Indien de vreemdeling die in het bezit is van de ambtshalve verleende verblijfsvergunning als bedoeld in het eerste lid een aanvraag voor een verblijfsvergunning als bedoeld in  op grond van definitieve regeling van de Terugtrekkingsregeling indient en niet aan de daar vermelde voorwaarden voldoet, kan ambtshalve een verblijfsvergunning als bedoeld in  op grond van de definitieve regeling van de Terugtrekkingsregeling worden verleend, indien de vreemdeling wel aan die voorwaarden voldoet.artikel 20 van de Wet",1.0:c:BWBR0012002&artikel=3.17&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.17&z=2019-10-01&g=2019-10-01,14-03-2019
48,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.17a,,1.0:c:BWBR0012002&artikel=3.17a&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.17a&z=2019-10-01&g=2019-10-01,01-05-2019
49,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.18,"Als de landen, bedoeld in de , , , ,  en , zijn aangewezen:artikelen 3.21  $ Onderdeela :  $  de staten die partij zijn bij het Verdrag betreffende de werking van de Europese Unie;  $ Onderdeelb :  $  de staten die partij zijn bij de Overeenkomst betreffende de Europese Economische Ruimte;  $ Onderdeelc :  $  Australi, Canada, Isral, Japan, Monaco, Nieuw Zeeland, Suriname, de Verenigde Staten van Amerika en Zwitserland, en  $ Onderdeeld :  $  de overige staten die op de landenlijst van het KNCV Tuberculosefonds zijn uitgezonderd van de binnenkomstscreening op tuberculose.",1.0:c:BWBR0012002&artikel=3.18&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.18&z=2019-10-01&g=2019-10-01,01-01-2015
50,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.18a,,1.0:c:BWBR0012002&artikel=3.18a&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.18a&z=2019-10-01&g=2019-10-01,01-06-2013
51,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.18b,,1.0:c:BWBR0012002&artikel=3.18b&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.18b&z=2019-10-01&g=2019-10-01,01-06-2013
52,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.18c,,1.0:c:BWBR0012002&artikel=3.18c&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.18c&z=2019-10-01&g=2019-10-01,01-06-2013
53,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.19," $ Lid1 :  $  Voor alleenstaanden in de zin van  en alleenstaande ouders in de zin van artikel 4, onderdeel b, van de Participatiewet zijn de in  bedoelde middelen van bestaan in ieder geval voldoende, indien de som van het loon, bedoeld in , uit arbeid in loondienst, het bruto inkomen uit een inkomensvervangende uitkering krachtens een socialeverzekeringswet waarvoor premies zijn afgedragen, de bruto-winst uit arbeid als zelfstandige en het inkomen uit eigen vermogen ten minste gelijk is aan 70 procent van het minimumloon, bedoeld in de , en , met inbegrip van de vakantiebijslag, bedoeld in .artikel 4, onderdeel a, van de Participatiewet  $ Lid2 :  $  Voor degene die het verblijf in Nederland financiert van een vreemdeling die in Nederland verblijft of wil verblijven in het kader van uitwisseling, voor zover de vreemdeling als au pair verblijft of wil verblijven of van medische behandeling, zijn de middelen van bestaan in ieder geval voldoende, indien de in het eerste lid bedoelde som ten minste gelijk is aan het in het eerste lid of  bedoelde bedrag voor de categorie waartoe die persoon behoort, aangevuld met 50 procent van het in het eerste lid bedoelde minimumloon.artikel 3.74, eerste lid, onderdeel a, van het Besluit  $ Lid3 :  $  Voor degene die het verblijf in Nederland financiert van een vreemdeling die in Nederland verblijft of wil verblijven in het kader van studie, zijn de middelen van bestaan voldoende, indien de in het eerste lid bedoelde som ten minste gelijk is aan het normbedrag voor uitwonende studenten, bedoeld in de , aangevuld met het eerste lid of  bedoelde bedrag voor de categorie waartoe de persoon behoort die het verblijf financiert.Wet op de Studiefinanciering 2000  $ Lid4 :  $  Voor degene die het verblijf in Nederland financiert van een vreemdeling die in Nederland verblijft of wil verblijven in het kader van medische behandeling en van zijn gezinsleden, zijn de middelen van bestaan in ieder geval voldoende, indien de in het eerste lid bedoelde som ten minste gelijk is aan het in het eerste lid of  bedoelde bedrag voor de categorie waartoe die persoon behoort, aangevuld met:artikel 3.74, eerste lid, onderdeel a, van het Besluit  $ Onderdeela :  $  90 procent van het in het eerste lid bedoelde minimumloon in het geval dat hij het verblijf van de vreemdeling die alleenstaande ouder is financiert of  $ Onderdeelb :  $  100 procent in het geval dat de derde het verblijf van een gezin financiert.",1.0:c:BWBR0012002&artikel=3.19&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.19&z=2019-10-01&g=2019-10-01,01-07-2015
54,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.20," $ Lid1 :  $  Middelen van bestaan uit arbeid als zelfstandige zijn eerst duurzaam, indien zij gedurende ten minste anderhalf jaar zijn verworven en nog een jaar beschikbaar zijn op het tijdstip waarop de aanvraag is ontvangen of de beschikking wordt gegeven.  $ Lid2 :  $  Het eerste lid is niet van toepassing, indien de aanvraag strekt tot het verlenen van een verblijfsvergunning als bedoeld in  onder een beperking verband houdend met het verrichten van arbeid als zelfstandige.artikel 14 van de Wet",1.0:c:BWBR0012002&artikel=3.20&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.20&z=2019-10-01&g=2019-10-01,01-04-2001
55,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.20a," $ Lid1 :  $  Het puntenstelsel, bedoeld in , is opgenomen in  bij deze regeling.bijlage 8a Het puntenstelsel, bedoeld in , is opgenomen in  bij deze regeling.artikel 3.30, tweede lid, van het Besluit  $ Lid2 :  $  Met de arbeid als zelfstandige is een wezenlijk Nederlands belang gediend, indien aan de vreemdeling met toepassing van het puntenstelsel, bedoeld in het eerste lid, ten minste 30 punten worden toegekend voor elk van de drie navolgende criteria: diens persoonlijke ervaring, diens ondernemingsplan als voor diens toegevoegde waarde voor de Nederlandse economie.  $ Lid3 :  $  In afwijking van het tweede lid geldt dat met de arbeid als zelfstandige tevens een wezenlijk Nederlands belang is gediend, indien aan de vreemdeling met toepassing van het puntenstel, bedoeld in het eerste lid, minder dan 30 punten worden toegekend voor diens toegevoegde waarde voor de Nederlandse economie en ten minste 45 punten worden toegekend voor diens persoonlijke ervaring en ten minste 45 punten voor diens ondernemingsplan.  $ Lid4 :  $  Het puntenstelsel is niet van toepassing op vreemdelingen met de nationaliteit van de Republiek Turkije die zelfstandig een beroep of bedrijf uitoefenen. De toetsingscriteria waar de vreemdeling met de nationaliteit van de Republiek Turkije die zelfstandig een beroep of bedrijf uitoefent aan moet voldoen zijn opgenomen in  bij deze regeling.bijlage 8aa Het puntenstelsel is niet van toepassing op vreemdelingen met de nationaliteit van de Republiek Turkije die zelfstandig een beroep of bedrijf uitoefenen. De toetsingscriteria waar de vreemdeling met de nationaliteit van de Republiek Turkije die zelfstandig een beroep of bedrijf uitoefent aan moet voldoen zijn opgenomen in  bij deze regeling.",1.0:c:BWBR0012002&artikel=3.20a&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.20a&z=2019-10-01&g=2019-10-01,01-01-2016
56,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.20b," $ Lid1 :  $  Verblijf in het kader van arbeid als zelfstandige als bedoeld in , is mogelijk indien de vreemdeling naar het oordeel van Onze Minister beschikt over een betrouwbare deskundige begeleider en voldoet aan artikel 3.30, zesde lid, van het Besluit. De beoordeling geschiedt aan de hand van  bij deze regeling.bijlage 8b Verblijf in het kader van arbeid als zelfstandige als bedoeld in , is mogelijk indien de vreemdeling naar het oordeel van Onze Minister beschikt over een betrouwbare deskundige begeleider en voldoet aan artikel 3.30, zesde lid, van het Besluit. De beoordeling geschiedt aan de hand van  bij deze regeling.artikel 3.30, zesde lid, van het Besluit  $ Lid2 :  $  Het verblijf kan door de vreemdeling of een persoon of rechtspersoon gezamenlijk worden bekostigd.  $ Lid3 :  $  Indien het verblijf middels periodieke betalingen wordt bekostigd, zijn middelen van bestaan slechts duurzaam, indien naar het oordeel van Onze Minister voldoende zekerheid is verschaft over het ongestoorde verloop van de periodieke geldstroom.  $ Lid4 :  $  Middelen van bestaan zijn duurzaam, indien deze op het tijdstip waarop de aanvraag is ontvangen of de beschikking wordt gegeven, voor een jaar of zoveel korter als het voorgenomen verblijf in Nederland zal duren, beschikbaar zijn.  $ Lid5 :  $  Middelen van bestaan zijn eveneens duurzaam, indien op een ten name van de vreemdeling gestelde bankrekening in Nederland, dan wel op de bankrekening van de begeleider, een bedrag beschikbaar is, gelijk aan het maandelijkse normbedrag, bedoeld in , vermenigvuldigd met twaalf, of zoveel minder als het voorgenomen verblijf in Nederland zal duren.artikel 3.19, eerste lid Middelen van bestaan zijn eveneens duurzaam, indien op een ten name van de vreemdeling gestelde bankrekening in Nederland, dan wel op de bankrekening van de begeleider, een bedrag beschikbaar is, gelijk aan het maandelijkse normbedrag, bedoeld in , vermenigvuldigd met twaalf, of zoveel minder als het voorgenomen verblijf in Nederland zal duren.  $ Lid6 :  $  De verblijfsvergunning kan worden afgewezen indien de vreemdeling en de begeleider van elkaar bloedverwant zijn tot en met de derde graad.",1.0:c:BWBR0012002&artikel=3.20b&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.20b&z=2019-10-01&g=2019-10-01,01-01-2015
57,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.20c,"Middelen van bestaan zijn duurzaam, indien deze op het tijdstip waarop de aanvraag is ontvangen of de beschikking wordt gegeven, voor een jaar of zoveel korter als het voorgenomen verblijf in het kader van een overplaatsing binnen een onderneming zal duren, beschikbaar zijn.",1.0:c:BWBR0012002&artikel=3.20c&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.20c&z=2019-10-01&g=2019-10-01,29-11-2016
58,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.20d,"Een verblijfsvergunning onder een beperking verband houdend met onderzoek in de zin van richtlijn (EU) 2016/801 kan worden verleend indien de vreemdeling een gastovereenkomst heeft gesloten met de referent, en daarin is opgenomen:  $ Onderdeela :  $  de titel of het doel van de onderzoeksactiviteit of het onderzoeksgebied;  $ Onderdeelb :  $  een verklaring van de vreemdeling dat hij zal trachten de onderzoeksactiviteit volledig uit te voeren;  $ Onderdeelc :  $  een verklaring van de onderzoeksinstelling dat zij de vreemdeling ontvangt met het oog op de voltooiing van het onderzoek;  $ Onderdeeld :  $  de begindatum en de einddatum of de geschatte duur van de onderzoeksactiviteit;  $ Onderdeele :  $  informatie over de voorgenomen mobiliteit in een of meerdere tweede lidstaten, indien die mobiliteit op het moment van de aanvraag in de eerste lidstaat bekend is;  $ Onderdeelf :  $  informatie over de rechtsbetrekking tussen de onderzoeksinstelling en de vreemdeling;  $ Onderdeelg :  $  informatie over de arbeidsvoorwaarden van de vreemdeling.",1.0:c:BWBR0012002&artikel=3.20d&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.20d&z=2019-10-01&g=2019-10-01,23-05-2018
59,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.21,"Als opleiding of studie, bedoeld in  zijn aangewezen:artikel 3.41, eerste lid, onder c, van het Besluit  $ Onderdeela :  $  opleidingen die worden verzorgd in het kader van het ontwikkelingssamenwerkingsbeleid van het Ministerie van Buitenlandse Zaken;  $ Onderdeelb :  $  opleidingsactiviteiten in het kader van de , enWet op het specifiek cultuurbeleid  $ Onderdeelc :  $  een opleiding aan een Academie voor Bouwkunst waarbij werkervaring en studie worden gecombineerd.",1.0:c:BWBR0012002&artikel=3.21&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.21&z=2019-10-01&g=2019-10-01,01-07-2015
60,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.22," $ Lid1 :  $  In het kader van studie wordt onder voldoende middelen van bestaan verstaan:  $ Onderdeela :  $  indien de vreemdeling of een buiten Nederland gevestigde persoon of rechtspersoon de studie en het verblijf bekostigt: een netto-inkomen als bedoeld in , ofartikel 3.74, tweede lid, van het Besluit  $ Onderdeelb :  $  indien een in Nederland gevestigde persoon of rechtspersoon de studie en het verblijf van de vreemdeling bekostigt: een netto-inkomen als bedoeld in , aangevuld met het in artikel 3.74, tweede lid, van het Besluit bedoelde bedrag.artikel 3.74, eerste lid, van het Besluit  $ Lid2 :  $  Indien de studie en het verblijf middels periodieke betalingen worden bekostigd, zijn middelen van bestaan in afwijking van  slechts duurzaam, indien naar het oordeel van Onze Minister voldoende zekerheid is verschaft over het ongestoorde verloop van de periodieke geldstroom.artikel 3.75 van het Besluit  $ Lid3 :  $  Middelen van bestaan zijn duurzaam, indien deze op het tijdstip waarop de aanvraag is ontvangen of de beschikking wordt gegeven, voor een jaar of zoveel korter als de voorgenomen studie in Nederland zal duren, beschikbaar zijn.  $ Lid4 :  $  Middelen van bestaan zijn eveneens duurzaam, indien op een ten name van de vreemdeling gestelde bankrekening in Nederland, dan wel op de bankrekening van de onderwijsinstelling waar de student zich heeft ingeschreven, een bedrag beschikbaar is, gelijk aan het maandelijkse normbedrag, bedoeld in het eerste lid, vermenigvuldigd met twaalf of zoveel minder als het aantal maanden dat de voorgenomen studie in Nederland zal duren.",1.0:c:BWBR0012002&artikel=3.22&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.22&z=2019-10-01&g=2019-10-01,01-06-2013
61,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.23,"Als buitenlandse onderwijsinstelling, bedoeld in , zijn aangewezen de onderwijsinstellingen opgenomen in de top-200 van de algemene ranglijsten en de beschikbare ranglijsten per faculteit en vakgebied van:artikel 3.42, eerste lid, onderdeel e, van het Besluit  $ Onderdeela :  $  de Times Higher Education World University Rankings;  $ Onderdeelb :  $  de QS World University Rankings;  $ Onderdeelc :  $  de Academic Ranking of World Universities.",1.0:c:BWBR0012002&artikel=3.23&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.23&z=2019-10-01&g=2019-10-01,01-03-2016
62,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.24," $ Lid1 :  $  Verblijf in het kader van uitwisseling is mogelijk indien de vreemdeling achttien jaar of ouder, maar jonger dan eenendertig jaar is.  $ Lid2 :  $  In afwijking van het eerste lid is verblijf mogelijk als de vreemdeling tussen de vijftien en achttien jaar is, voor zover:  $ Onderdeela :  $  de vreemdeling niet als au pair in Nederland verblijft of wil verblijven, en  $ Onderdeelb :  $  de mogelijkheid daartoe is opgenomen in het culturele uitwisselingsprogramma.  $ Lid3 :  $  In een uitwisselingsprogramma, als bedoeld in , wordt in ieder geval opgenomen:artikel 3.43, eerste lid, onder a, van het Besluit  $ Onderdeela :  $  op welke wijze de vreemdeling gedurende het tijdelijk verblijf in Nederland kennis maakt met de Nederlandse samenleving en cultuur;  $ Onderdeelb :  $  de wijze waarop de referent invulling geeft aan de zorgplicht;  $ Onderdeelc :  $  de aard en omvang van de werkzaamheden die de vreemdeling gaat verrichten;  $ Onderdeeld :  $  indien het een uitwisselingsprogramma voor au pairs betreft, dat de au pair en het gastgezin de dagindeling overeenkomen, en  $ Onderdeele :  $  indien het een uitwisselingsprogramma voor au pairs betreft, dat de au pair en het gastgezin de bewustverklaring ondertekenen. De bewustverklaring is opgenomen in  van deze regeling.bijlage 10a indien het een uitwisselingsprogramma voor au pairs betreft, dat de au pair en het gastgezin de bewustverklaring ondertekenen. De bewustverklaring is opgenomen in  van deze regeling.  $ Lid4 :  $ ",1.0:c:BWBR0012002&artikel=3.24&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.24&z=2019-10-01&g=2019-10-01,23-05-2018
63,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.24a,"De aanvraag om een verblijfsvergunning als bedoeld in  in het kader van uitwisseling, ten behoeve van een uitwisselingsjongere, niet zijnde een au pair, wordt niet op grond van  afgewezen indien de uitwisselingsjongere in zijn eigen levensonderhoud voorziet.artikel 14 van de Wet",1.0:c:BWBR0012002&artikel=3.24a&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.24a&z=2019-10-01&g=2019-10-01,01-06-2013
64,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.24aa," $ Lid1 :  $  Als categorien vreemdelingen, bedoeld in , zijn aangewezen vreemdelingen met het volgende verblijfsdoel:artikel 3.48, tweede lid, aanhef en onder b, van het Besluit  $ Onderdeela :  $  verblijf in het kader van remigratie op grond van de ;Remigratiewet  $ Onderdeelb :  $  verblijf in het kader van verwesterde schoolgaande minderjarige vrouwen voor vreemdelingen met de Afghaanse nationaliteit;  $ Onderdeelc :  $  verblijf in het kader van plaatsing in een pleeggezin of instelling op verzoek van een ander land op grond van het Haags Kinderbeschermingsverdrag 1996;  $ Onderdeeld :  $  verblijf als vreemdeling die zich in de terminale fase van een ziekte bevindt;  $ Onderdeele :  $  verblijf op basis van de duurzaamheids- en proportionaliteitsbeoordeling van vreemdelingen aan wie artikel 1F van het Vluchtelingenverdrag is tegengeworpen;  $ Onderdeelf :  $  verblijf als minderjarige vreemdeling met een kinderbeschermingsmaatregel;  $ Onderdeelg :  $  verblijf in het kader van beschermde getuige in beschermingsprogramma van de Politie Landelijke Eenheid.  $ Lid2 :  $  Als categorien vreemdelingen, bedoeld in , zijn aangewezen vreemdelingen met het volgende verblijfdoel:artikel 3.51, derde lid, van het Besluit  $ Onderdeela :  $  verblijf als oud-Nederlander in het kader van ;artikel 15, eerste lid, aanhef en onder b, d en e van de Rijkswet op het Nederlanderschap  $ Onderdeelb :  $  verblijf in het kader van de Afsluitingsregeling Definitieve Regeling langdurig verblijvende kinderen;  $ Onderdeelc :  $  verblijf wegens bijzondere individuele omstandigheden na verblijf als familie- of gezinslid;  $ Onderdeeld :  $  verblijf na verblijf als slachtoffer van mensenhandel die hiervan geen aangifte kan of wil doen;  $ Onderdeele :  $  verblijf na verblijf als slachtoffer van (dreigend) eergerelateerd geweld of van (dreigend) huiselijk geweld;  $ Onderdeelf :  $  verblijf na verblijf als slachtoffer of slachtoffer-aangever van mensenhandel;  $ Onderdeelg :  $  verblijf na verblijf als getuige aangever van mensenhandel;  $ Onderdeelh :  $  verblijf in het kader van de uitoefening van het privleven, bedoeld in artikel 8 EVRM;  $ Onderdeeli :  $  verblijf in het kader van plaatsing in een pleeggezin of instelling op verzoek van een ander land op grond van het Haags Kinderbeschermingsverdrag 1996;  $ Onderdeelj :  $  verblijf als minderjarige vreemdeling met een kinderbeschermingsmaatregel;  $ Onderdeelk :  $  verblijf in het kader van beschermde getuige in beschermingsprogramma van de Politie Landelijke Eenheid.",1.0:c:BWBR0012002&artikel=3.24aa&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.24aa&z=2019-10-01&g=2019-10-01,01-10-2019
65,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.24b,"In aanvulling op , zijn in het kader van verblijf als familie- of gezinslid middelen van bestaan verkregen uit arbeid in loondienst eveneens duurzaam, indien op het tijdstip waarop de aanvraag is ontvangen of de beschikking wordt gegeven een aaneengesloten periode van een jaar voldoende middelen van bestaan uit arbeid in loondienst zijn verworven en de middelen van bestaan nog zes maanden beschikbaar zijn.artikel 3.75, eerste lid, van het Besluit",1.0:c:BWBR0012002&artikel=3.24b&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.24b&z=2019-10-01&g=2019-10-01,24-03-2017
66,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.25,"Het model van de antecedentenverklaring, bedoeld in , en , is opgenomen in  bij deze regeling.bijlage 12",1.0:c:BWBR0012002&artikel=3.25&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.25&z=2019-10-01&g=2019-10-01,01-07-2018
67,/Hoofdstuk3/Afdeling2/Paragraaf2/Artikel3.25a,,1.0:c:BWBR0012002&artikel=3.25a&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=2&artikel=3.25a&z=2019-10-01&g=2019-10-01,01-06-2013
68,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.26," $ Lid1 :  $  De door de vreemdeling ingediende aanvraag, bedoeld in , wordt ingediend door tussenkomst van de erkende referent.artikel 3.99, eerste lid, van het Besluit  $ Lid2 :  $  De erkende referent kan de aanvraag indienen ten behoeve van een gezinslid als bedoeld in .artikel 3.14 van het Besluit",1.0:c:BWBR0012002&artikel=3.26&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.26&z=2019-10-01&g=2019-10-01,01-06-2013
69,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.26a,,1.0:c:BWBR0012002&artikel=3.26a&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.26a&z=2019-10-01&g=2019-10-01,01-06-2013
70,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.27,,1.0:c:BWBR0012002&artikel=3.27&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.27&z=2019-10-01&g=2019-10-01,13-04-2004
71,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.28,,1.0:c:BWBR0012002&artikel=3.28&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.28&z=2019-10-01&g=2019-10-01,13-04-2004
72,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.29,,1.0:c:BWBR0012002&artikel=3.29&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.29&z=2019-10-01&g=2019-10-01,01-06-2013
73,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.30,,1.0:c:BWBR0012002&artikel=3.30&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.30&z=2019-10-01&g=2019-10-01,01-06-2013
74,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.31,,1.0:c:BWBR0012002&artikel=3.31&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.31&z=2019-10-01&g=2019-10-01,01-06-2013
75,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.32,,1.0:c:BWBR0012002&artikel=3.32&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.32&z=2019-10-01&g=2019-10-01,01-06-2013
76,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.33,"Bij de indiening van de aanvraag, bedoeld in de  en , verklaart de vreemdeling of de wettelijk vertegenwoordiger ermee bekend te zijn dat de verblijfsrechtelijke gegevens via de koppelingen tussen de vreemdelingenadministratie en de BRP worden doorgegeven aan instanties die deze gegevens voor de beoordeling van voorzieningen nodig hebben.artikelen 14",1.0:c:BWBR0012002&artikel=3.33&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.33&z=2019-10-01&g=2019-10-01,06-01-2014
77,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.33a,"De  en  zijn niet van toepassing op de vreemdeling:artikelen 3.99a  $ Onderdeela :  $  wiens vrijheid rechtens is ontnomen;  $ Onderdeelb :  $  die door de Minister is genformeerd over de datum van de vlucht ter fine van zijn verwijdering;  $ Onderdeelc :  $  tegen wie de Minister het overdrachtsbesluit, bedoeld in de  en , heeft uitgevaardigd en die in afwachting is van de overdracht naar de verantwoordelijke lidstaat.artikelen 44a",1.0:c:BWBR0012002&artikel=3.33a&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.33a&z=2019-10-01&g=2019-10-01,01-04-2014
78,/Hoofdstuk3/Afdeling2/Paragraaf3/Artikel3.33b,,1.0:c:BWBR0012002&artikel=3.33b&g=2019-10-01,jci1.3:c:BWBR0012002&hoofdstuk=3&afdeling=2&paragraaf=3&artikel=3.33b&z=2019-10-01&g=2019-10-01,01-06-2013
