,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3
159,Hoofdstuk2,Paragraaf4,Artikel2.26,Lid4,,,De Voorjaarsnota bevat in elk geval:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.26&lid=4&z=2020-01-01&g=2020-01-01
160,Hoofdstuk2,Paragraaf4,Artikel2.26,Lid4,Onderdeela,,"de wijziging van het budgettaire totaalbeeld, bedoeld in ;artikel 2.23, vierde lid, onder a",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.26&lid=4&o=a&z=2020-01-01&g=2020-01-01
161,Hoofdstuk2,Paragraaf4,Artikel2.26,Lid4,Onderdeelb,,een overzicht van de wijzigingen in de uitgaven en de ontvangsten in de begrotingen voor het begrotingsjaar en de vier daarop aansluitende jaren.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.26&lid=4&o=b&z=2020-01-01&g=2020-01-01
162,Hoofdstuk2,Paragraaf4,Artikel2.26,Lid5,,,De Najaarsnota bevat in aansluiting op de Voorjaarsnota in elk geval:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.26&lid=5&z=2020-01-01&g=2020-01-01
163,Hoofdstuk2,Paragraaf4,Artikel2.26,Lid5,Onderdeela,,"de wijziging van het budgettaire totaalbeeld, bedoeld in ;artikel 2.23, vierde lid, onder a",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.26&lid=5&o=a&z=2020-01-01&g=2020-01-01
164,Hoofdstuk2,Paragraaf4,Artikel2.26,Lid5,Onderdeelb,,een overzicht van de nadere wijzigingen in de uitgaven en de ontvangsten in de begrotingen voor het begrotingsjaar.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.26&lid=5&o=b&z=2020-01-01&g=2020-01-01
165,Hoofdstuk2,Paragraaf4,Artikel2.27,Lid1,,,"Zolang een voorstel van wet tot wijziging van een begrotingsstaat niet tot wet is verheven en in werking is getreden, wordt lopend beleid dat ten grondslag ligt aan die wijziging met terughoudendheid in uitvoering genomen.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.27&lid=1&z=2020-01-01&g=2020-01-01
166,Hoofdstuk2,Paragraaf4,Artikel2.27,Lid2,,,"Zolang een voorstel van wet tot wijziging van een begrotingsstaat niet tot wet is verheven en in werking is getreden, wordt nieuw beleid dat ten grondslag ligt aan die wijziging, niet in uitvoering genomen, tenzij uitstel van de uitvoering naar het oordeel van Onze Minister die het aangaat niet in het belang is van het Rijk en hij de Staten-Generaal daarover heeft genformeerd.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.27&lid=2&z=2020-01-01&g=2020-01-01
167,Hoofdstuk2,Paragraaf4,Artikel2.28,,,,"Onze Ministers, ieder met betrekking tot het beleid waarvoor hij verantwoordelijk is, zenden jaarlijks in december, uiterlijk drie dagen voor aanvang van het reces van de Tweede Kamer der Staten-Generaal, aan beide Kamers der Staten-Generaal, een overzicht van majeure wijzigingen in de uitgaven, verplichtingen en de ontvangsten van het begrotingsjaar, die niet zijn opgenomen in de op grond van  uiterlijk op 1december in te dienen voorstellen van wet.artikel 2.26",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=4&artikel=2.28&z=2020-01-01&g=2020-01-01
168,Hoofdstuk2,Paragraaf5,Artikel2.29,Lid1,,,Tot de verantwoording van het Rijk behoren:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=5&artikel=2.29&lid=1&z=2020-01-01&g=2020-01-01
169,Hoofdstuk2,Paragraaf5,Artikel2.29,Lid1,Onderdeela,,"de jaarverslagen, bedoeld in ;artikel 2.31",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=5&artikel=2.29&lid=1&o=a&z=2020-01-01&g=2020-01-01
170,Hoofdstuk2,Paragraaf5,Artikel2.29,Lid1,Onderdeelb,,"het Financieel jaarverslag van het Rijk, bedoeld in .artikel 2.35",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=5&artikel=2.29&lid=1&o=b&z=2020-01-01&g=2020-01-01
171,Hoofdstuk2,Paragraaf5,Artikel2.29,Lid2,,,"Onze Ministers, ieder met betrekking tot de begroting waarvoor hij verantwoordelijk is, stellen na afloop van een begrotingsjaar een jaarverslag op.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=5&artikel=2.29&lid=2&z=2020-01-01&g=2020-01-01
172,Hoofdstuk2,Paragraaf5,Artikel2.29,Lid3,,,Onze Minister van Financin stelt na afloop van een begrotingsjaar het Financieel jaarverslag van het Rijk op.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=5&artikel=2.29&lid=3&z=2020-01-01&g=2020-01-01
173,Hoofdstuk2,Paragraaf5,Artikel2.30,,,,"Onze Ministers, ieder met betrekking tot de begroting waarvoor hij verantwoordelijk is, stellen na afloop van een begrotingsjaar de slotverschillen op.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=5&artikel=2.30&z=2020-01-01&g=2020-01-01
174,Hoofdstuk2,Paragraaf6,Artikel2.31,,,,Een jaarverslag bestaat in elk geval uit:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.31&z=2020-01-01&g=2020-01-01
175,Hoofdstuk2,Paragraaf6,Artikel2.31,Onderdeela,,,een uiteenzetting over het gevoerde beleid;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.31&o=a&z=2020-01-01&g=2020-01-01
176,Hoofdstuk2,Paragraaf6,Artikel2.31,Onderdeelb,,,een uiteenzetting over de gevoerde bedrijfsvoering;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.31&o=b&z=2020-01-01&g=2020-01-01
177,Hoofdstuk2,Paragraaf6,Artikel2.31,Onderdeelc,,,"een verantwoordingsstaat, voorzien van een toelichting per artikel;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.31&o=c&z=2020-01-01&g=2020-01-01
178,Hoofdstuk2,Paragraaf6,Artikel2.31,Onderdeeld,,,"indien van toepassing, een financile staat van een agentschap als bedoeld in ;artikel 2.33",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.31&o=d&z=2020-01-01&g=2020-01-01
179,Hoofdstuk2,Paragraaf6,Artikel2.31,Onderdeele,,,"een saldibalans, voorzien van een toelichting.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.31&o=e&z=2020-01-01&g=2020-01-01
180,Hoofdstuk2,Paragraaf6,Artikel2.32,Lid1,,,De verantwoordingsstaat wordt op basis van het van toepassing zijnde begrotingsstelsel opgesteld.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.32&lid=1&z=2020-01-01&g=2020-01-01
181,Hoofdstuk2,Paragraaf6,Artikel2.32,Lid2,,,"De verantwoordingsstaat bevat, in de volgorde van de begrotingsartikelen in de begrotingsstaat, per begrotingsartikel in elk geval de volgende gegevens:",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.32&lid=2&z=2020-01-01&g=2020-01-01
182,Hoofdstuk2,Paragraaf6,Artikel2.32,Lid2,Onderdeela,,het artikelnummer;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.32&lid=2&o=a&z=2020-01-01&g=2020-01-01
183,Hoofdstuk2,Paragraaf6,Artikel2.32,Lid2,Onderdeelb,,de artikelomschrijving;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.32&lid=2&o=b&z=2020-01-01&g=2020-01-01
184,Hoofdstuk2,Paragraaf6,Artikel2.32,Lid2,Onderdeelc,,"het bedrag dat voor financile verplichtingen in de begrotingsstaat behorende bij de wet tot vaststelling van de begrotingsstaten is vastgesteld, met daarnaast opgenomen het gerealiseerde bedrag;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.32&lid=2&o=c&z=2020-01-01&g=2020-01-01
185,Hoofdstuk2,Paragraaf6,Artikel2.32,Lid2,Onderdeeld,,"het bedrag dat voor kasuitgaven in de begrotingsstaat behorende bij de wet tot vaststelling van de begrotingsstaten is vastgesteld, met daarnaast opgenomen het gerealiseerde bedrag;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.32&lid=2&o=d&z=2020-01-01&g=2020-01-01
186,Hoofdstuk2,Paragraaf6,Artikel2.32,Lid2,Onderdeele,,"het bedrag dat aan kasontvangsten in de begrotingsstaat behorende bij de wet tot vaststelling van de begrotingsstaten is vastgesteld, met daarnaast opgenomen het gerealiseerde bedrag.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.32&lid=2&o=e&z=2020-01-01&g=2020-01-01
187,Hoofdstuk2,Paragraaf6,Artikel2.32,Lid3,,,Het gerealiseerde bedrag voor de uitgaven dat wordt opgenomen in de verantwoordingsstaat bij het begrotingsartikel  is nihil.Nog onverdeeld,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.32&lid=3&z=2020-01-01&g=2020-01-01
188,Hoofdstuk2,Paragraaf6,Artikel2.33,Lid1,,,Een agentschap heeft een afzonderlijke financile staat die wordt opgenomen bij de verantwoordingsstaat van het ministerie waaronder het agentschap ressorteert.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.33&lid=1&z=2020-01-01&g=2020-01-01
189,Hoofdstuk2,Paragraaf6,Artikel2.33,Lid2,,,De financile staat van een agentschap wordt opgesteld op basis van het van toepassing zijnde begrotingsstelsel.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.33&lid=2&z=2020-01-01&g=2020-01-01
190,Hoofdstuk2,Paragraaf6,Artikel2.33,Lid3,,,"De financile staat van een agentschap bevat de bedragen die in de financile staat, bedoeld in , bij de wet tot vaststelling van de begrotingsstaten zijn vastgesteld met daarnaast opgenomen de gerealiseerde bedragen.artikel 2.6",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.33&lid=3&z=2020-01-01&g=2020-01-01
191,Hoofdstuk2,Paragraaf6,Artikel2.34,Lid1,,,"De saldibalans bevat in elk geval de saldi, zoals deze aan het eind van het begrotingsjaar uit de financile administratie blijken, van:",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.34&lid=1&z=2020-01-01&g=2020-01-01
192,Hoofdstuk2,Paragraaf6,Artikel2.34,Lid1,Onderdeela,,de kasuitgaven en de kasontvangsten die binnen en buiten begrotingsverband zijn geboekt;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.34&lid=1&o=a&z=2020-01-01&g=2020-01-01
193,Hoofdstuk2,Paragraaf6,Artikel2.34,Lid1,Onderdeelb,,"de kasreserves, bedoeld in , en de begrotingsreserves, bedoeld in ;artikel 2.20, achtste lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.34&lid=1&o=b&z=2020-01-01&g=2020-01-01
194,Hoofdstuk2,Paragraaf6,Artikel2.34,Lid1,Onderdeelc,,de openstaande financile verplichtingen ten aanzien van derden met uitzondering van de garantieverplichtingen;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.34&lid=1&o=c&z=2020-01-01&g=2020-01-01
195,Hoofdstuk2,Paragraaf6,Artikel2.34,Lid1,Onderdeeld,,de garantieverplichtingen ten aanzien van derden;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.34&lid=1&o=d&z=2020-01-01&g=2020-01-01
196,Hoofdstuk2,Paragraaf6,Artikel2.34,Lid1,Onderdeele,,de vorderingen en de schulden ten aanzien van derden met inbegrip van de voorschotten;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.34&lid=1&o=e&z=2020-01-01&g=2020-01-01
197,Hoofdstuk2,Paragraaf6,Artikel2.34,Lid1,Onderdeelf,,de departementale kassen.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.34&lid=1&o=f&z=2020-01-01&g=2020-01-01
198,Hoofdstuk2,Paragraaf6,Artikel2.34,Lid2,,,De toelichting bij de saldibalans biedt inzicht in de mutaties in de saldi ten opzichte van de stand van die saldi in de voorafgaande saldibalans.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.34&lid=2&z=2020-01-01&g=2020-01-01
199,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid1,,,Het Financieel jaarverslag van het Rijk bevat met betrekking tot het begrotingsjaar in elk geval:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=1&z=2020-01-01&g=2020-01-01
200,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid1,Onderdeela,,het gerealiseerde budgettaire totaalbeeld van de rijksbegroting en de niet tot de rijksbegroting behorende budgetdisciplinesectoren;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=1&o=a&z=2020-01-01&g=2020-01-01
201,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid1,Onderdeelb,,een uiteenzetting over het financieel beheer van de ministeries en de colleges;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=1&o=b&z=2020-01-01&g=2020-01-01
202,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid1,Onderdeelc,,de rijksrekening;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=1&o=c&z=2020-01-01&g=2020-01-01
203,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid1,Onderdeeld,,de rijkssaldibalans.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=1&o=d&z=2020-01-01&g=2020-01-01
204,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid2,,,"De rijksrekening is het verantwoordingsoverzicht van het Rijk, waarin per begroting zijn opgenomen:",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=2&z=2020-01-01&g=2020-01-01
205,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid2,Onderdeela,,"de totaalbedragen van alle geraamde uitgaven en ontvangsten, zoals deze in de wet tot vaststelling van de begrotingsstaten zijn vastgesteld;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=2&o=a&z=2020-01-01&g=2020-01-01
206,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid2,Onderdeelb,,"de totaalbedragen van alle gerealiseerde uitgaven en ontvangsten, zoals deze uit de verantwoordingsstaten blijken;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=2&o=b&z=2020-01-01&g=2020-01-01
207,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid2,Onderdeelc,,"het verschil tussen de bedragen, bedoeld onder a en b.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=2&o=c&z=2020-01-01&g=2020-01-01
208,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid3,,,"De uitgaven en ontvangsten, bedoeld in het tweede lid, worden opgenomen op basis van het begrotingsstelsel dat voor die uitgaven en ontvangsten geldt.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=3&z=2020-01-01&g=2020-01-01
209,Hoofdstuk2,Paragraaf6,Artikel2.35,Lid4,,,"De rijkssaldibalans is het verantwoordingsoverzicht van het Rijk, waarin in elk geval de totaalbedragen van alle saldibalansen, bedoeld in , en de saldi, bedoeld in , zijn opgenomen.artikel 2.31, eerste lid, onder e",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.35&lid=4&z=2020-01-01&g=2020-01-01
210,Hoofdstuk2,Paragraaf6,Artikel2.36,,,,De slotverschillen worden per begrotingsstaat bij wet vastgesteld.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=6&artikel=2.36&z=2020-01-01&g=2020-01-01
211,Hoofdstuk2,Paragraaf7,Artikel2.37,Lid1,,,"Onze Minister van Financin zendt de jaarverslagen, bedoeld in , jaarlijks uiterlijk op 31maart van het jaar volgend op het begrotingsjaar voor onderzoek naar de Algemene Rekenkamer. De rapporten over de jaarverslagen die zijn opgesteld door de Auditdienst Rijk worden gelijktijdig meegestuurd.artikel 2.31",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.37&lid=1&z=2020-01-01&g=2020-01-01
212,Hoofdstuk2,Paragraaf7,Artikel2.37,Lid2,,,"Onze Minister van Financin biedt de door de Algemene Rekenkamer onderzochte jaarverslagen op de derde woensdag van mei volgend op het jaar waarop de jaarverslagen betrekking hebben aan de Tweede Kamer der Staten-Generaal aan, tenzij deze datum valt in een periode wanneer de Tweede Kamer der Staten-Generaal met reces is of wanneer een nationale feestdag is. In dat geval biedt Onze Minister van Financin de jaarverslagen, na overleg met de voorzitter van de Tweede Kamer der Staten-Generaal en de president van de Algemene Rekenkamer, uiterlijk op 1juni van hetzelfde jaar aan.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.37&lid=2&z=2020-01-01&g=2020-01-01
213,Hoofdstuk2,Paragraaf7,Artikel2.37,Lid3,,,"In voorkomende gevallen zendt Onze Minister die het aangaat zijn standpunt over het bezwaar van de Algemene Rekenkamer, bedoeld in , zo spoedig mogelijk, doch in elk geval vr de behandeling van het jaarverslag door de Tweede Kamer der Staten-Generaal, naar die Kamer.artikel 7.22, eerste lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.37&lid=3&z=2020-01-01&g=2020-01-01
214,Hoofdstuk2,Paragraaf7,Artikel2.38,Lid1,,,"Onze Minister van Financin zendt het Financieel jaarverslag van het Rijk, bedoeld in , uiterlijk op 21april van het jaar volgend op het begrotingsjaar voor onderzoek naar de Algemene Rekenkamer. Het rapport over het jaarverslag dat is opgesteld door de Auditdienst Rijk wordt gelijktijdig meegestuurd.artikel 2.35",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.38&lid=1&z=2020-01-01&g=2020-01-01
215,Hoofdstuk2,Paragraaf7,Artikel2.38,Lid2,,,"Onze Minister van Financin biedt het door de Algemene Rekenkamer onderzochte Financieel jaarverslag van het Rijk op de derde woensdag van mei volgend op het jaar waarop het begrotingsjaar betrekking heeft aan de Staten-Generaal aan, tenzij deze datum valt in een periode wanneer de Tweede Kamer der Staten-Generaal met reces is of wanneer een nationale feestdag is. In dat geval biedt Onze Minister van Financin het Financieel jaarverslag van het Rijk, na overleg met de voorzitter van de Tweede Kamer der Staten-Generaal en de president van de Algemene Rekenkamer, uiterlijk op 1juni van hetzelfde jaar aan.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.38&lid=2&z=2020-01-01&g=2020-01-01
216,Hoofdstuk2,Paragraaf7,Artikel2.39,Lid1,,,"Wij dienen op de derde woensdag van mei volgend op het jaar waarop de begrotingsstaten betrekking hebben de voorstellen van wet tot vaststelling van de slotverschillen bij de Tweede Kamer der Staten-Generaal in, tenzij deze datum valt in een periode wanneer de Tweede Kamer der Staten-Generaal met reces is of wanneer een nationale feestdag is. In dat geval dienen Wij de voorstellen van wet, na overleg met de voorzitter van de Tweede Kamer der Staten-Generaal en de president van de Algemene Rekenkamer, uiterlijk op 1juni van hetzelfde jaar in.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.39&lid=1&z=2020-01-01&g=2020-01-01
217,Hoofdstuk2,Paragraaf7,Artikel2.39,Lid2,,,In afwijking van het eerste lid kunnen Wij Onze Minister van Financin machtigen de voorstellen van wet tot vaststelling van de slotverschillen bij de Tweede Kamer der Staten-Generaal in te dienen.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=7&artikel=2.39&lid=2&z=2020-01-01&g=2020-01-01
218,Hoofdstuk2,Paragraaf8,Artikel2.40,Lid1,,,"Decharge aan Onze Ministers, ieder met betrekking tot het door hem gevoerde financieel beheer, wordt verleend aan de hand van het betrokken jaarverslag door een daartoe strekkende uitspraak van elk van de Kamers der Staten-Generaal.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=8&artikel=2.40&lid=1&z=2020-01-01&g=2020-01-01
219,Hoofdstuk2,Paragraaf8,Artikel2.40,Lid2,,,"Decharge wordt niet eerder verleend dan nadat de verklaring van goedkeuring van de Algemene Rekenkamer, bedoeld in , is ontvangen en het voorstel van wet tot vaststelling van de slotverschillen, bedoeld in , en in voorkomende gevallen een voorstel van een indemniteitswet als bedoeld in , zijn aangenomen.artikel 7.14, tweede lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=8&artikel=2.40&lid=2&z=2020-01-01&g=2020-01-01
220,Hoofdstuk2,Paragraaf8,Artikel2.40,Lid3,,,"Nadat de Tweede Kamer der Staten-Generaal decharge heeft verleend, plaatst de voorzitter van die Kamer op het betrokken jaarverslag een aantekening, waaruit de verlening van de decharge en de datum waarop die heeft plaatsgevonden, blijken. De voorzitter van de Tweede Kamer der Staten-Generaal zendt het jaarverslag vervolgens aan de voorzitter van de Eerste Kamer der Staten-Generaal.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=8&artikel=2.40&lid=3&z=2020-01-01&g=2020-01-01
221,Hoofdstuk2,Paragraaf8,Artikel2.40,Lid4,,,"Nadat de Eerste Kamer der Staten-Generaal decharge heeft verleend, plaatst de voorzitter van die Kamer op het betrokken jaarverslag een aantekening, waaruit de verlening van de decharge en de datum waarop die heeft plaatsgevonden, blijken. De voorzitter van de Eerste Kamer der Staten-Generaal zendt het jaarverslag vervolgens aan Onze Minister van Financin.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=2&paragraaf=8&artikel=2.40&lid=4&z=2020-01-01&g=2020-01-01
222,Hoofdstuk3,Paragraaf1,Artikel3.1,,,,"Voorstellen, voornemens en toezeggingen bevatten een toelichting waarin wordt ingegaan op:",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.1&z=2020-01-01&g=2020-01-01
223,Hoofdstuk3,Paragraaf1,Artikel3.1,Onderdeela,,,"de doelstellingen, de doeltreffendheid en de doelmatigheid die worden nagestreefd;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.1&o=a&z=2020-01-01&g=2020-01-01
224,Hoofdstuk3,Paragraaf1,Artikel3.1,Onderdeelb,,,de beleidsinstrumenten die worden ingezet;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.1&o=b&z=2020-01-01&g=2020-01-01
225,Hoofdstuk3,Paragraaf1,Artikel3.1,Onderdeelc,,,"de financile gevolgen voor het Rijk en, waar mogelijk, de financile gevolgen voor maatschappelijke sectoren.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.1&o=c&z=2020-01-01&g=2020-01-01
226,Hoofdstuk3,Paragraaf1,Artikel3.2,,,,Onze Ministers en de colleges zijn verantwoordelijk voor de ordelijkheid en controleerbaarheid van het begrotingsbeheer.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.2&z=2020-01-01&g=2020-01-01
227,Hoofdstuk3,Paragraaf1,Artikel3.3,,,,"Onze Ministers en de colleges zijn verantwoordelijk voor de doelmatigheid, rechtmatigheid, ordelijkheid en controleerbaarheid van het financieel beheer.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.3&z=2020-01-01&g=2020-01-01
228,Hoofdstuk3,Paragraaf1,Artikel3.4,,,,"Onze Ministers en de colleges zijn verantwoordelijk voor de doelmatigheid, rechtmatigheid, ordelijkheid en controleerbaarheid van het verwerven, het beheren en het afstoten van materieel.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=1&artikel=3.4&z=2020-01-01&g=2020-01-01
229,Hoofdstuk3,Paragraaf2,Artikel3.5,Lid1,,,Financile administraties worden betrouwbaar en controleerbaar ingericht en gevoerd.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.5&lid=1&z=2020-01-01&g=2020-01-01
230,Hoofdstuk3,Paragraaf2,Artikel3.5,Lid2,,,"De financile administratie wordt zodanig ingericht dat daaraan de financile informatie kan worden ontleend die krachtens het in  bepaalde en de nadere regels, bedoeld in , in de begroting en het jaarverslag wordt opgenomen.hoofdstuk 2",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.5&lid=2&z=2020-01-01&g=2020-01-01
231,Hoofdstuk3,Paragraaf2,Artikel3.6,,,,Financile begrotingsinformatie voldoet aan:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.6&z=2020-01-01&g=2020-01-01
232,Hoofdstuk3,Paragraaf2,Artikel3.6,Onderdeela,,,de norm van betrouwbaarheid en ordelijkheid;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.6&o=a&z=2020-01-01&g=2020-01-01
233,Hoofdstuk3,Paragraaf2,Artikel3.6,Onderdeelb,,,"de regels voor het inrichten van de rijksbegroting, bedoeld in .artikel 4.20, eerste lid, aanhef en onderdeel a",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.6&o=b&z=2020-01-01&g=2020-01-01
234,Hoofdstuk3,Paragraaf2,Artikel3.7,,,,Voor niet-financile begrotingsinformatie geldt dat deze:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.7&z=2020-01-01&g=2020-01-01
235,Hoofdstuk3,Paragraaf2,Artikel3.7,Onderdeela,,,voldoet aan de norm van betrouwbare totstandkoming;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.7&o=a&z=2020-01-01&g=2020-01-01
236,Hoofdstuk3,Paragraaf2,Artikel3.7,Onderdeelb,,,niet strijdig is met de financile begrotingsinformatie.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.7&o=b&z=2020-01-01&g=2020-01-01
237,Hoofdstuk3,Paragraaf2,Artikel3.8,Lid1,,,Financile verantwoordingsinformatie voldoet aan:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=3&paragraaf=2&artikel=3.8&lid=1&z=2020-01-01&g=2020-01-01
