,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3,tags,verbs
26,Artikel2,Lid2,,,,,"Indien de gedupeerde onderneming een gedupeerde onderneming met geregistreerde nevenactiviteit is, komt deze alleen in aanmerking voor een tegemoetkoming indien het te verwachten omzetverlies, bedoeld in het eerste lid, onderdeel a, en de te verwachten vaste lasten, bedoeld in het eerste lid, onderdeel b, uitsluitend betrekking hebben op zijn nevenactiviteit die in  is opgenomen.bijlage 1",25-06-2020,jci1.3:c:BWBR0043324&artikel=2&lid=2&z=2020-06-25&g=2020-06-25,"[['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['PP', ('met', 'IN')], ['VP', ('geregistreerde', 'VBN')], ['NP', ('nevenactiviteit', 'NN')], ['VP', ('is', 'MD')], ['VP', ('komt', 'VBZ')], ['NP', ('deze', 'PRP')], ['ADVP', ('alleen', 'RB')], ['PP', ('in', 'IN')], ['NP', ('aanmerking', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('een', 'DT'), ('tegemoetkoming', 'NN')], ['VP', ('te', 'TO'), ('verwachten', 'VB')], ['NP', ('omzetverlies', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['VP', ('te', 'TO'), ('verwachten', 'VB')], ['NP', ('vaste', 'JJ'), ('lasten', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['ADJP', ('b', 'JJ')], ['NP', ('betrekking', 'NN')], ['VP', ('hebben', 'MD')], ['NP', ('op', 'NNS')], ['VP', ('zijn', 'MD')], ['NP', ('nevenactiviteit', 'NN'), ('die', 'PRP')], ['PP', ('in', 'IN')], ['VP', ('is', 'MD'), ('opgenomen.bijlage', 'VBN')]]","{'geduperen': 'gedupeerde', 'geregistreren': 'geregistreerde', 'komen': 'komt', 'verwachten': 'verwachten', 'bedoelen': 'bedoeld', 'opgenomen.bijlageen': 'opgenomen.bijlage'}"
27,Artikel2,Lid3,,,,,"Indien de gedupeerde onderneming een gedupeerde onderneming met een dorpshuis, gemeenschapshuis of wijkcentrum is, komt deze alleen in aanmerking voor een tegemoetkoming indien het te verwachten omzetverlies, bedoeld in het eerste lid, onderdeel a, en de te verwachten vaste lasten, bedoeld in het eerste lid, onderdeel b, uitsluitend betrekking hebben op horeca activiteiten of activiteiten met betrekking tot zaalverhuur van de betreffende onderneming.",25-06-2020,jci1.3:c:BWBR0043324&artikel=2&lid=3&z=2020-06-25&g=2020-06-25,"[['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['PP', ('met', 'IN')], ['NP', ('een', 'DT'), ('dorpshuis', 'NN')], ['NP', ('gemeenschapshuis', 'NN'), ('of', 'CC'), ('wijkcentrum', 'NN')], ['VP', ('is', 'MD')], ['VP', ('komt', 'VBZ')], ['NP', ('deze', 'PRP')], ['ADVP', ('alleen', 'RB')], ['PP', ('in', 'IN')], ['NP', ('aanmerking', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('een', 'DT'), ('tegemoetkoming', 'NN')], ['VP', ('te', 'TO'), ('verwachten', 'VB')], ['NP', ('omzetverlies', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['VP', ('te', 'TO'), ('verwachten', 'VB')], ['NP', ('vaste', 'JJ'), ('lasten', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['ADJP', ('b', 'JJ')], ['NP', ('betrekking', 'NN')], ['VP', ('hebben', 'MD')], ['PP', ('op', 'IN')], ['NP', ('horeca', 'NN'), ('activiteiten', 'NNS'), ('of', 'CC'), ('activiteiten', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('betrekking', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('zaalverhuur', 'NN')], ['PP', ('van', 'IN')], ['VP', ('betreffende', 'VBG')], ['NP', ('onderneming', 'NN')]]","{'geduperen': 'gedupeerde', 'komen': 'komt', 'verwachten': 'verwachten', 'bedoelen': 'bedoeld', 'betreffennen': 'betreffende'}"
28,Artikel2,Lid4,,,,,"Indien de gedupeerde onderneming een gedupeerde vervaardigende onderneming met een retailwinkel is, komt deze alleen in aanmerking voor een tegemoetkoming indien het te verwachten omzetverlies, bedoeld in het eerste lid, onderdeel a, en de te verwachten vaste lasten, bedoeld in het eerste lid, onderdeel b, uitsluitend betrekking hebben op de activiteiten van de onderneming voor de retailwinkel.",25-06-2020,jci1.3:c:BWBR0043324&artikel=2&lid=4&z=2020-06-25&g=2020-06-25,"[['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['VP', ('gedupeerde', 'VBN'), ('vervaardigende', 'VBG')], ['NP', ('onderneming', 'NN')], ['PP', ('met', 'IN')], ['NP', ('een', 'DT'), ('retailwinkel', 'NN')], ['VP', ('is', 'MD')], ['VP', ('komt', 'VBZ')], ['NP', ('deze', 'PRP')], ['ADVP', ('alleen', 'RB')], ['PP', ('in', 'IN')], ['NP', ('aanmerking', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('een', 'DT'), ('tegemoetkoming', 'NN')], ['VP', ('te', 'TO'), ('verwachten', 'VB')], ['NP', ('omzetverlies', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['VP', ('te', 'TO'), ('verwachten', 'VB')], ['NP', ('vaste', 'JJ'), ('lasten', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['ADJP', ('b', 'JJ')], ['NP', ('betrekking', 'NN')], ['VP', ('hebben', 'MD')], ['PP', ('op', 'IN')], ['NP', ('de', 'DT'), ('activiteiten', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('de', 'DT'), ('retailwinkel', 'NN')]]","{'geduperen': 'gedupeerde', 'vervaardigennen': 'vervaardigende', 'komen': 'komt', 'verwachten': 'verwachten', 'bedoelen': 'bedoeld'}"
29,Artikel2,Lid5,,,,,"In aanvulling op het eerste en tweede lid, komt een gedupeerde onderneming in de toeleveringsketen alleen in aanmerking voor een tegemoetkoming indien die onderneming het omzetverlies, bedoeld in het eerste lid, onderdeel a, verwacht te lijden doordat de onderneming voor minimaal zeventig procent van zijn omzet afhankelijk is van:",25-06-2020,jci1.3:c:BWBR0043324&artikel=2&lid=5&z=2020-06-25&g=2020-06-25,"[['PP', ('In', 'IN')], ['NP', ('aanvulling', 'NN')], ['PP', ('op', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('en', 'CC'), ('tweede', 'CD'), ('lid', 'NN')], ['VP', ('komt', 'VBZ')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('toeleveringsketen', 'NNS')], ['ADVP', ('alleen', 'RB')], ['PP', ('in', 'IN')], ['NP', ('aanmerking', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('een', 'DT'), ('tegemoetkoming', 'NN')], ['NP', ('die', 'PRP'), ('onderneming', 'NN')], ['NP', ('het', 'DT'), ('omzetverlies', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['VP', ('verwacht', 'VBP'), ('te', 'TO'), ('lijden', 'VBP')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('minimaal', 'JJ'), ('zeventig', 'JJ'), ('procent', 'NN'), ('van', 'NNS')], ['VP', ('zijn', 'MD')], ['NP', ('omzet', 'NN'), ('afhankelijk', 'NN')], ['VP', ('is', 'MD')]]","{'komen': 'komt', 'geduperen': 'gedupeerde', 'bedoelen': 'bedoeld', 'verwachten': 'verwacht', 'lijden': 'lijden'}"
30,Artikel2,Lid5,Onderdeela,,,,direct gedupeerde ondernemingen; of,25-06-2020,jci1.3:c:BWBR0043324&artikel=2&lid=5&o=a&z=2020-06-25&g=2020-06-25,"[['ADJP', ('direct', 'JJ')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('ondernemingen', 'NNS')]]",{'geduperen': 'gedupeerde'}
31,Artikel2,Lid5,Onderdeelb,,,,activiteiten die als gevolg van de overheidsmaatregelen ter bestrijding van de verdere verspreiding van COVID-19 verboden zijn of ontraden worden.,25-06-2020,jci1.3:c:BWBR0043324&artikel=2&lid=5&o=b&z=2020-06-25&g=2020-06-25,"[['NP', ('activiteiten', 'NNS'), ('die', 'PRP'), ('als', 'PRP'), ('gevolg', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('overheidsmaatregelen', 'NNS')], ['PP', ('ter', 'IN')], ['NP', ('bestrijding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('verdere', 'JJR'), ('verspreiding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('COVID-19', 'CD'), ('verboden', 'NNS')], ['VP', ('zijn', 'MD')], ['VP', ('ontraden', 'VBN')], ['VP', ('worden', 'MD')]]",{'ontraden': 'ontraden'}
32,Artikel2,Lid6,,,,,"In aanvulling op het eerste en tweede lid, komt een gedupeerde zorgonderneming alleen in aanmerking voor een tegemoetkoming indien de gedupeerde zorgonderneming verwacht, ook na aftrek van de tegemoetkoming van zorginkopers ter compensatie van het omzetverlies als gevolg van de maatregelen ter bestrijding van COVID-19, het omzetverlies, bedoeld in het eerste lid, onderdeel a, te lijden en de vaste lasten, bedoeld in het eerste lid, onderdeel b, te hebben.",25-06-2020,jci1.3:c:BWBR0043324&artikel=2&lid=6&z=2020-06-25&g=2020-06-25,"[['PP', ('In', 'IN')], ['NP', ('aanvulling', 'NN')], ['PP', ('op', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('en', 'CC'), ('tweede', 'CD'), ('lid', 'NN')], ['VP', ('komt', 'VBZ')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('zorgonderneming', 'NN')], ['ADVP', ('alleen', 'RB')], ['PP', ('in', 'IN')], ['NP', ('aanmerking', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('een', 'DT'), ('tegemoetkoming', 'NN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('zorgonderneming', 'NN')], ['VP', ('verwacht', 'VBP')], ['PP', ('na', 'IN')], ['NP', ('aftrek', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('tegemoetkoming', 'NN')], ['PP', ('van', 'IN')], ['NP', ('zorginkopers', 'NNS')], ['PP', ('ter', 'IN')], ['NP', ('compensatie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('omzetverlies', 'NN'), ('als', 'PRP'), ('gevolg', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('maatregelen', 'NNS')], ['PP', ('ter', 'IN')], ['NP', ('bestrijding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('omzetverlies', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['VP', ('te', 'TO'), ('lijden', 'VBP')], ['NP', ('de', 'DT'), ('vaste', 'JJ'), ('lasten', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')], ['ADJP', ('b', 'JJ')], ['VP', ('hebben', 'MD')]]","{'komen': 'komt', 'geduperen': 'gedupeerde', 'verwachten': 'verwacht', 'bedoelen': 'bedoeld', 'lijden': 'lijden'}"
33,Artikel2,Lid7,,,,,De tegemoetkoming bedraagt 4000 per gedupeerde onderneming.,25-06-2020,jci1.3:c:BWBR0043324&artikel=2&lid=7&z=2020-06-25&g=2020-06-25,"[['NP', ('De', 'DT'), ('tegemoetkoming', 'NN')], ['VP', ('bedraagt', 'VBZ')], ['PP', ('per', 'IN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')]]","{'bedragen': 'bedraagt', 'geduperen': 'gedupeerde'}"
34,Artikel3,,,,,,De minister beslist afwijzend op een aanvraag indien:,31-03-2020,jci1.3:c:BWBR0043324&artikel=3&z=2020-06-25&g=2020-06-25,"[['NP', ('De', 'DT'), ('minister', 'NN')], ['ADJP', ('beslist', 'JJ')], ['VP', ('afwijzend', 'VBG')], ['PP', ('op', 'IN')], ['NP', ('een', 'DT'), ('aanvraag', 'NN')]]",{'afwijzen': 'afwijzend'}
35,Artikel3,Onderdeela,,,,,de aanvraag niet voldoet aan de bij deze beleidsregel gestelde eisen;,31-03-2020,jci1.3:c:BWBR0043324&artikel=3&o=a&z=2020-06-25&g=2020-06-25,"[['NP', ('de', 'DT'), ('aanvraag', 'NN')], ['ADJP', ('niet', 'RB'), ('voldoet', 'JJ')], ['PP', ('aan', 'IN')], ['VP', ('bij', 'VB')], ['NP', ('deze', 'PRP')], ['ADJP', ('beleidsregel', 'JJ')], ['VP', ('gestelde', 'VBN')], ['NP', ('eisen', 'NNS')]]","{'bijjen': 'bij', 'gestelen': 'gestelde'}"
36,Artikel3,Onderdeelb,,,,,de gedupeerde onderneming in staat van faillissement verkeert dan wel bij de rechtbank een verzoek tot verlening van surseance van betaling aan de onderneming is ingediend;,31-03-2020,jci1.3:c:BWBR0043324&artikel=3&o=b&z=2020-06-25&g=2020-06-25,"[['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['PP', ('in', 'IN')], ['VP', ('staat', 'VBZ')], ['PP', ('van', 'IN')], ['NP', ('faillissement', 'NN')], ['VP', ('verkeert', 'VBZ')], ['ADVP', ('dan', 'RB'), ('wel', 'RB')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('rechtbank', 'NN')], ['NP', ('een', 'DT'), ('verzoek', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('verlening', 'NN')], ['PP', ('van', 'IN')], ['NP', ('surseance', 'NN')], ['PP', ('van', 'IN')], ['NP', ('betaling', 'NN')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['VP', ('is', 'MD'), ('ingediend', 'VBN')]]","{'geduperen': 'gedupeerde', 'staan': 'staat', 'verkeren': 'verkeert', 'indienen': 'ingediend'}"
37,Artikel3,Onderdeelc,,,,,de tegemoetkoming niet verstrekt kan worden op grond van de algemene de-minimisverordening.,31-03-2020,jci1.3:c:BWBR0043324&artikel=3&o=c&z=2020-06-25&g=2020-06-25,"[['NP', ('de', 'DT'), ('tegemoetkoming', 'NN')], ['ADJP', ('niet', 'RB'), ('verstrekt', 'JJ')], ['VP', ('kan', 'MD')], ['VP', ('worden', 'MD')], ['PP', ('op', 'IN')], ['NP', ('grond', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('algemene', 'JJ'), ('de-minimisverordening', 'NN')]]",{}
38,Artikel4,Lid1,,,,,Een aanvraag wordt ingediend met gebruikmaking van een door de minister beschikbaar gesteld middel.,25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=1&z=2020-06-25&g=2020-06-25,"[['NP', ('Een', 'DT'), ('aanvraag', 'NN')], ['VP', ('wordt', 'MD'), ('ingediend', 'VBN')], ['PP', ('met', 'IN')], ['NP', ('gebruikmaking', 'NN')], ['PP', ('van', 'IN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('minister', 'NN')], ['ADJP', ('beschikbaar', 'JJ')], ['VP', ('gesteld', 'VBN')], ['NP', ('middel', 'NN')]]","{'indienen': 'ingediend', 'stellen': 'gesteld'}"
39,Artikel4,Lid2,,,,,Een aanvraag omvat in ieder geval:,25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&z=2020-06-25&g=2020-06-25,"[['NP', ('Een', 'DT'), ('aanvraag', 'NN')], ['VP', ('omvat', 'VBZ')], ['PP', ('in', 'IN')], ['NP', ('ieder', 'PRP'), ('geval', 'NN')]]",{'omvatten': 'omvat'}
40,Artikel4,Lid2,Onderdeela,,,,"gegevens over de gedupeerde onderneming, waaronder het nummer waarmee de gedupeerde onderneming geregistreerd is bij de Kamer van Koophandel, het post- en bezoekadres en het rekeningnummer dat op naam van de gedupeerde onderneming staat of, in geval de gedupeerde onderneming een eenmanszaak betreft en deze geen zakelijke rekening heeft, het rekeningnummer van de eigenaar van de eenmanszaak;",25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=a&z=2020-06-25&g=2020-06-25,"[['NP', ('gegevens', 'NNS')], ['PP', ('over', 'IN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['ADVP', ('waaronder', 'RB')], ['NP', ('het', 'DT'), ('nummer', 'NN')], ['ADVP', ('waarmee', 'RB')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['VP', ('geregistreerd', 'VBN')], ['VP', ('is', 'MD')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('Kamer', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('Koophandel', 'NNP')], ['NP', ('het', 'DT'), ('post', 'NN')], ['NP', ('bezoekadres', 'NNS')], ['NP', ('het', 'PRP'), ('rekeningnummer', 'NN'), ('dat', 'PRP')], ['PP', ('op', 'IN')], ['NP', ('naam', 'NN')], ['PP', ('van', 'IN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['VP', ('staat', 'VBZ')], ['PP', ('in', 'IN')], ['NP', ('geval', 'NN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN'), ('een', 'DT'), ('eenmanszaak', 'NN')], ['VP', ('betreft', 'VBZ')], ['NP', ('deze', 'PRP'), ('geen', 'PRP')], ['NP', ('zakelijke', 'JJ'), ('rekening', 'NN')], ['VP', ('heeft', 'VBZ')], ['NP', ('het', 'DT'), ('rekeningnummer', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('eigenaar', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('eenmanszaak', 'NN')]]","{'geduperen': 'gedupeerde', 'registreren': 'geregistreerd', 'staan': 'staat', 'betreffen': 'betreft', 'hebben': 'heeft'}"
41,Artikel4,Lid2,Onderdeelb,,,,"gegevens over de contactpersoon bij de gedupeerde onderneming, waaronder de naam, het telefoonnummer en het e-mailadres;",25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=b&z=2020-06-25&g=2020-06-25,"[['NP', ('gegevens', 'NNS')], ['PP', ('over', 'IN')], ['NP', ('de', 'DT'), ('contactpersoon', 'NN')], ['PP', ('bij', 'IN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['ADVP', ('waaronder', 'RB')], ['NP', ('de', 'DT'), ('naam', 'NN')], ['NP', ('het', 'DT'), ('telefoonnummer', 'NN')], ['NP', ('het', 'PRP'), ('e-mailadres', 'NN')]]",{'geduperen': 'gedupeerde'}
42,Artikel4,Lid2,Onderdeelc,,,,een verklaring dat de gedupeerde onderneming geen overheidsbedrijf is;,25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=c&z=2020-06-25&g=2020-06-25,"[['NP', ('een', 'DT'), ('verklaring', 'NN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN'), ('geen', 'PRP'), ('overheidsbedrijf', 'NN')], ['VP', ('is', 'MD')]]",{'geduperen': 'gedupeerde'}
43,Artikel4,Lid2,Onderdeeld,,,,een verklaring de-minimissteun;,25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=d&z=2020-06-25&g=2020-06-25,"[['NP', ('een', 'DT'), ('verklaring', 'JJ'), ('de-minimissteun', 'NN')]]",{}
44,Artikel4,Lid2,Onderdeele,,,,een verklaring dat de gedupeerde onderneming op het moment van aanvraag voldoet aan de bij deze beleidsregel gestelde eisen;,25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=e&z=2020-06-25&g=2020-06-25,"[['NP', ('een', 'DT'), ('verklaring', 'NN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['PP', ('op', 'IN')], ['NP', ('het', 'DT'), ('moment', 'NN')], ['PP', ('van', 'IN')], ['NP', ('aanvraag', 'NN'), ('voldoet', 'NN')], ['PP', ('aan', 'IN')], ['VP', ('bij', 'VB')], ['NP', ('deze', 'PRP')], ['ADJP', ('beleidsregel', 'JJ')], ['VP', ('gestelde', 'VBN')], ['NP', ('eisen', 'NNS')]]","{'geduperen': 'gedupeerde', 'bijjen': 'bij', 'gestelen': 'gestelde'}"
45,Artikel4,Lid2,Onderdeelf,,,,"een verklaring waarin de gedupeerde onderneming aangeeft dat de onderneming in de periode van 16maart 2020 tot en met 15juni 2020 een omzetverlies verwacht te lijden van ten minste 4000,;",25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=f&z=2020-06-25&g=2020-06-25,"[['NP', ('een', 'DT'), ('verklaring', 'NN')], ['ADVP', ('waarin', 'RB')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['VP', ('aangeeft', 'VBZ')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('periode', 'NN')], ['PP', ('van', 'IN')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')], ['NP', ('15juni', 'CD'), ('2020', 'CD'), ('een', 'DT'), ('omzetverlies', 'NN')], ['VP', ('verwacht', 'VBP'), ('te', 'TO'), ('lijden', 'VB'), ('van', 'RP')], ['PP', ('ten', 'IN')], ['NP', ('minste', 'NN')]]","{'geduperen': 'gedupeerde', 'aangeven': 'aangeeft', 'verwachten': 'verwacht', 'lijden': 'lijden'}"
46,Artikel4,Lid2,Onderdeelg,,,,"een verklaring waarin de gedupeerde onderneming aangeeft dat de onderneming in de periode van 16maart 2020 tot en met 15juni 2020 verwacht ten minste 4000, aan vaste lasten te hebben, ook na gebruik van andere door de overheid beschikbaar gestelde steunmaatregelen in het kader van de bestrijding van de verdere verspreiding van COVID-19;",25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=g&z=2020-06-25&g=2020-06-25,"[['NP', ('een', 'DT'), ('verklaring', 'NN')], ['ADVP', ('waarin', 'RB')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN')], ['VP', ('aangeeft', 'VBZ')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('periode', 'NN')], ['PP', ('van', 'IN')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')], ['VP', ('verwacht', 'VBP')], ['PP', ('ten', 'IN')], ['NP', ('minste', 'NN')], ['PP', ('aan', 'IN')], ['NP', ('vaste', 'JJ'), ('lasten', 'NNS')], ['VP', ('te', 'TO'), ('hebben', 'VBP')], ['PP', ('na', 'IN')], ['NP', ('gebruik', 'NN')], ['PP', ('van', 'IN')], ['NP', ('andere', 'PRP')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('overheid', 'NN')], ['ADJP', ('beschikbaar', 'JJ')], ['VP', ('gestelde', 'VBN')], ['NP', ('steunmaatregelen', 'NNS')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('kader', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('bestrijding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('verdere', 'JJR'), ('verspreiding', 'NN')], ['PP', ('van', 'IN')]]","{'geduperen': 'gedupeerde', 'aangeven': 'aangeeft', 'verwachten': 'verwacht', 'hebben': 'hebben', 'gestelen': 'gestelde'}"
47,Artikel4,Lid2,Onderdeelh,,,,"indien van toepassing: een verklaring dat de gedupeerde onderneming een vestiging heeft die fysiek afgescheiden is van de privwoning van de eigenaar of eigenaren van de onderneming en voorzien is van een eigen opgang of toegang, en een bewijsstuk ter onderbouwing van deze verklaring zoals:",25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=h&z=2020-06-25&g=2020-06-25,"[['NP', ('indien', 'PRP')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['NP', ('een', 'DT'), ('verklaring', 'NN')], ['VP', ('gedupeerde', 'VBN')], ['NP', ('onderneming', 'NN'), ('een', 'DT'), ('vestiging', 'NN')], ['VP', ('heeft', 'MD')], ['NP', ('die', 'PRP'), ('fysiek', 'NN')], ['VP', ('afgescheiden', 'VBN')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('privwoning', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('eigenaar', 'NN')], ['NP', ('eigenaren', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('onderneming', 'NN')], ['VP', ('voorzien', 'VBP')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('eigen', 'PRP'), ('opgang', 'NN')], ['VP', ('toegang', 'VBN')], ['NP', ('een', 'DT'), ('bewijsstuk', 'NN')], ['PP', ('ter', 'IN')], ['NP', ('onderbouwing', 'NN')], ['VP', ('van', 'VB')], ['NP', ('deze', 'PRP'), ('verklaring', 'NN')]]","{'geduperen': 'gedupeerde', 'afscheiden': 'afgescheiden', 'voorzien': 'voorzien', 'toegangen': 'toegang', 'vannen': 'van'}"
48,Artikel4,Lid2,Onderdeelh,Onderdeel1,,,een kopie van een zakelijke huur- of koopovereenkomst van de vestiging; of,25-06-2020,jci1.3:c:BWBR0043324&artikel=4&lid=2&o=h&o=1&z=2020-06-25&g=2020-06-25,"[['NP', ('een', 'DT'), ('kopie', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('zakelijke', 'JJ'), ('huur', 'NN')], ['NP', ('koopovereenkomst', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('vestiging', 'NN')]]",{}
