,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3,tags,verbs
87,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.2,Artikel3:20,Onderdeela,,"naam en adres van het bestuursorgaan, bevoegd tot het nemen van het besluit;",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.2&artikel=3:20&lid=2&o=a&z=2020-04-15&g=2020-04-15,"[['NP', ('naam', 'NN'), ('en', 'CC'), ('adres', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('bestuursorgaan', 'NN')], ['VP', ('bevoegd', 'VBN')], ['PP', ('tot', 'IN')], ['VP', ('nemen', 'VB')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('besluit', 'NN')]]","{'bevoegden': 'bevoegd', 'nemen': 'nemen'}"
88,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.2,Artikel3:20,Onderdeelb,,krachtens welk wettelijk voorschrift het besluit wordt genomen.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.2&artikel=3:20&lid=2&o=b&z=2020-04-15&g=2020-04-15,"[['PP', ('krachtens', 'IN')], ['NP', ('welk', 'JJ'), ('wettelijk', 'JJ'), ('voorschrift', 'NN')], ['NP', ('het', 'DT'), ('besluit', 'NN')], ['VP', ('wordt', 'MD'), ('genomen', 'VBN')]]",{'nemen': 'genomen'}
89,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:21,Lid1,,Deze paragraaf is van toepassing op besluiten ten aanzien waarvan dit is bepaald:,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:21&lid=1&z=2020-04-15&g=2020-04-15,"[['NP', ('Deze', 'PRP'), ('paragraaf', 'NN')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['VP', ('besluiten', 'VB')], ['PP', ('ten', 'IN')], ['NP', ('aanzien', 'NN'), ('waarvan', 'RB'), ('dit', 'PRP')], ['VP', ('is', 'MD')], ['ADVP', ('bepaald', 'RB')]]",{'besluiten': 'besluiten'}
90,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:21,Onderdeela,,"bij wettelijk voorschrift, of",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:21&lid=1&o=a&z=2020-04-15&g=2020-04-15,"[['PP', ('bij', 'IN')], ['NP', ('wettelijk', 'JJ'), ('voorschrift', 'NN')]]",{}
91,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:21,Onderdeelb,,bij besluit van de tot het nemen van die besluiten bevoegde bestuursorganen.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:21&lid=1&o=b&z=2020-04-15&g=2020-04-15,"[['PP', ('bij', 'IN')], ['NP', ('besluit', 'NN')], ['PP', ('van', 'IN')], ['PP', ('tot', 'IN')], ['VP', ('nemen', 'VB')], ['PP', ('van', 'IN')], ['NP', ('die', 'PRP')], ['VP', ('besluiten', 'VB'), ('bevoegde', 'VBD')], ['NP', ('bestuursorganen', 'NNS')]]","{'nemen': 'nemen', 'besluiten': 'besluiten', 'bevoegen': 'bevoegde'}"
92,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:21,Lid2,,"Deze paragraaf is niet van toepassing op besluiten als bedoeld in , of ten aanzien waarvan bij of krachtens wettelijk voorschrift een periode is vastgesteld, na afloop waarvan wordt beslist op aanvragen die in die periode zijn ingediend.artikel 4:21, tweede lid",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:21&lid=2&z=2020-04-15&g=2020-04-15,"[['NP', ('Deze', 'PRP'), ('paragraaf', 'NN')], ['VP', ('is', 'MD')], ['ADVP', ('niet', 'RB')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['VP', ('besluiten', 'VB')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['PP', ('ten', 'IN')], ['NP', ('aanzien', 'NN')], ['ADVP', ('waarvan', 'RB')], ['PP', ('bij', 'IN')], ['PP', ('krachtens', 'IN')], ['NP', ('wettelijk', 'JJ'), ('voorschrift', 'NN')], ['NP', ('een', 'DT'), ('periode', 'NN')], ['VP', ('is', 'MD'), ('vastgesteld', 'VBN')], ['PP', ('na', 'IN')], ['NP', ('afloop', 'NN')], ['ADVP', ('waarvan', 'RB')], ['VP', ('wordt', 'MD')], ['ADJP', ('beslist', 'JJ')], ['PP', ('op', 'IN')], ['NP', ('aanvragen', 'NNS'), ('die', 'PRP')], ['PP', ('in', 'IN')], ['NP', ('die', 'PRP'), ('periode', 'NN'), ('zijn', 'PRP$'), ('ingediend.artikel', 'NNP')], ['NP', ('tweede', 'CD'), ('lid', 'NN')]]","{'besluiten': 'besluiten', 'bedoelen': 'bedoeld', 'vaststellen': 'vastgesteld'}"
93,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:22,,,"Bij of krachtens het in , bedoelde wettelijk voorschrift of bij het in , bedoelde besluit wordt een van de betrokken bestuursorganen aangewezen als cordinerend bestuursorgaan.artikel 3:21, eerste lid, onderdeel a",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:22&z=2020-04-15&g=2020-04-15,"[['PP', ('Bij', 'IN')], ['PP', ('krachtens', 'IN')], ['VP', ('bedoelde', 'VBN')], ['NP', ('wettelijk', 'JJ'), ('voorschrift', 'NN')], ['PP', ('bij', 'IN')], ['VP', ('bedoelde', 'VBN')], ['NP', ('besluit', 'NN')], ['VP', ('wordt', 'MD')], ['PP', ('van', 'IN')], ['VP', ('betrokken', 'VBN')], ['NP', ('bestuursorganen', 'NNS')], ['VP', ('aangewezen', 'VBN')], ['VP', ('cordinerend', 'VBG')], ['NP', ('bestuursorgaan.artikel', 'NNP')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')]]","{'bedoelen': 'bedoelde', 'betrekken': 'betrokken', 'aanwijzen': 'aangewezen', 'cordineren': 'cordinerend'}"
94,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:23,Lid1,,"Het cordinerend bestuursorgaan bevordert een doelmatige en samenhangende besluitvorming, waarbij de bestuursorganen bij de beoordeling van de aanvragen in ieder geval rekening houden met de onderlinge samenhang daartussen en tevens letten op de samenhang tussen de te nemen besluiten.",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:23&lid=1&z=2020-04-15&g=2020-04-15,"[['NP', ('Het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan', 'NN'), ('bevordert', 'NN')], ['ADJP', ('doelmatige', 'JJ')], ['VP', ('samenhangende', 'VBG')], ['NP', ('besluitvorming', 'NN')], ['ADVP', ('waarbij', 'RB')], ['NP', ('de', 'DT'), ('bestuursorganen', 'NNS')], ['PP', ('bij', 'IN')], ['NP', ('de', 'DT'), ('beoordeling', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('aanvragen', 'NNS')], ['PP', ('in', 'IN')], ['NP', ('ieder', 'PRP'), ('geval', 'NN'), ('rekening', 'NN')], ['VP', ('houden', 'VB')], ['PP', ('met', 'IN')], ['NP', ('de', 'DT'), ('onderlinge', 'JJ'), ('samenhang', 'NN')], ['ADVP', ('daartussen', 'RB')], ['ADVP', ('tevens', 'RB')], ['NP', ('letten', 'NNS')], ['PP', ('op', 'IN')], ['NP', ('de', 'DT'), ('samenhang', 'NN')], ['PP', ('tussen', 'IN')], ['VP', ('te', 'TO'), ('nemen', 'VB'), ('besluiten', 'VB')]]","{'samenhangennen': 'samenhangende', 'houden': 'houden', 'nemen': 'nemen', 'besluiten': 'besluiten'}"
95,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:23,Lid2,,De andere betrokken bestuursorganen verlenen de medewerking die voor het welslagen van een doelmatige en samenhangende besluitvorming nodig is.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:23&lid=2&z=2020-04-15&g=2020-04-15,"[['NP', ('De', 'DT'), ('andere', 'PRP')], ['VP', ('betrokken', 'VBN')], ['NP', ('bestuursorganen', 'NNS')], ['VP', ('verlenen', 'VB')], ['NP', ('de', 'DT'), ('medewerking', 'NN'), ('die', 'PRP')], ['PP', ('voor', 'IN')], ['NP', ('het', 'DT'), ('welslagen', 'NN')], ['PP', ('van', 'IN')], ['ADJP', ('doelmatige', 'JJ')], ['VP', ('samenhangende', 'VBG')], ['NP', ('besluitvorming', 'NN'), ('nodig', 'NN')], ['VP', ('is', 'MD')]]","{'betrekken': 'betrokken', 'verlenen': 'verlenen', 'samenhangennen': 'samenhangende'}"
96,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:24,Lid1,,"De besluiten worden zoveel mogelijk gelijktijdig aangevraagd, met dien verstande dat de laatste aanvraag niet later wordt ingediend dan zes weken na ontvangst van de eerste aanvraag.",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:24&lid=1&z=2020-04-15&g=2020-04-15,"[['VP', ('besluiten', 'VBP')], ['VP', ('worden', 'MD')], ['ADJP', ('mogelijk', 'JJ'), ('gelijktijdig', 'JJ')], ['VP', ('aangevraagd', 'VBN')], ['PP', ('met', 'IN')], ['NP', ('dien', 'NN')], ['VP', ('verstande', 'VBG')], ['NP', ('de', 'DT'), ('laatste', 'JJS'), ('aanvraag', 'NN')], ['ADJP', ('niet', 'RB'), ('later', 'JJR')], ['VP', ('wordt', 'MD'), ('ingediend', 'VBN')], ['NP', ('zes', 'CD'), ('weken', 'NNS')], ['PP', ('na', 'IN')], ['NP', ('ontvangst', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('eerste', 'CD'), ('aanvraag', 'NN')]]","{'besluiten': 'besluiten', 'aanvragen': 'aangevraagd', 'verstannen': 'verstande', 'indienen': 'ingediend'}"
97,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:24,Lid2,,De aanvragen worden ingediend bij het cordinerend bestuursorgaan. Het cordinerend bestuursorgaan zendt terstond na ontvangst van de aanvragen een afschrift daarvan aan de bevoegde bestuursorganen.,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:24&lid=2&z=2020-04-15&g=2020-04-15,"[['NP', ('De', 'DT'), ('aanvragen', 'NNS')], ['VP', ('worden', 'MD'), ('ingediend', 'VBN')], ['PP', ('bij', 'IN')], ['NP', ('het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan', 'NN')], ['NP', ('Het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan', 'NN')], ['VP', ('zendt', 'VBZ')], ['ADVP', ('terstond', 'RB')], ['PP', ('na', 'IN')], ['NP', ('ontvangst', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('aanvragen', 'NNS')], ['NP', ('een', 'DT'), ('afschrift', 'NN')], ['ADVP', ('daarvan', 'RB')], ['PP', ('aan', 'IN')], ['NP', ('de', 'DT'), ('bevoegde', 'NN'), ('bestuursorganen', 'NNS')]]","{'indienen': 'ingediend', 'zenden': 'zendt'}"
98,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:24,Lid3,,"Indien een aanvraag voor een van de besluiten ontbreekt, stelt het cordinerend bestuursorgaan de aanvrager in de gelegenheid de ontbrekende aanvraag binnen een door het cordinerend bestuursorgaan te bepalen termijn in te dienen. Indien de ontbrekende aanvraag niet tijdig wordt ingediend, is het cordinerend bestuursorgaan bevoegd om deze paragraaf ten aanzien van bepaalde besluiten buiten toepassing te laten. In dat geval wordt voor de toepassing van bij wettelijk voorschrift geregelde termijnen het tijdstip waarop tot het buiten toepassing laten wordt beslist, gelijkgesteld met het tijdstip van ontvangst van de aanvraag.",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:24&lid=3&z=2020-04-15&g=2020-04-15,"[['NP', ('een', 'DT'), ('aanvraag', 'NN')], ['PP', ('voor', 'IN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('besluiten', 'NNS')], ['VP', ('ontbreekt', 'VBZ')], ['VP', ('stelt', 'VBP')], ['NP', ('het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan', 'NN')], ['NP', ('de', 'DT'), ('aanvrager', 'NN')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('gelegenheid', 'NN')], ['NP', ('de', 'DT'), ('ontbrekende', 'JJ'), ('aanvraag', 'NN')], ['ADVP', ('binnen', 'RB')], ['PP', ('door', 'IN')], ['NP', ('het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan', 'NN')], ['VP', ('te', 'TO'), ('bepalen', 'VB')], ['NP', ('termijn', 'NN')], ['VP', ('dienen', 'MD')], ['NP', ('de', 'DT'), ('ontbrekende', 'JJ'), ('aanvraag', 'NN')], ['ADVP', ('niet', 'RB')], ['NP', ('tijdig', 'NN')], ['VP', ('wordt', 'MD'), ('ingediend', 'VBN')], ['VP', ('is', 'MD')], ['NP', ('het', 'PRP')], ['VP', ('cordinerend', 'VBG')], ['NP', ('bestuursorgaan', 'NN')], ['VP', ('bevoegd', 'VBN')], ['NP', ('deze', 'PRP'), ('paragraaf', 'NN')], ['PP', ('ten', 'IN')], ['NP', ('aanzien', 'NN')], ['PP', ('van', 'IN')], ['NP', ('bepaalde', 'PRP')], ['VP', ('besluiten', 'VB')], ['ADVP', ('buiten', 'RB')], ['NP', ('toepassing', 'NN')], ['VP', ('te', 'TO'), ('laten', 'VB')], ['NP', ('dat', 'PRP'), ('geval', 'NN')], ['VP', ('wordt', 'MD')], ['PP', ('voor', 'IN')], ['NP', ('de', 'DT'), ('toepassing', 'NN')], ['PP', ('bij', 'IN')], ['NP', ('wettelijk', 'JJ'), ('voorschrift', 'NN')], ['NP', ('geregelde', 'JJ'), ('termijnen', 'NNS')], ['NP', ('het', 'DT'), ('tijdstip', 'NN')], ['ADVP', ('waarop', 'RB')], ['PP', ('tot', 'IN')], ['NP', ('het', 'PRP'), ('buiten', 'RB'), ('toepassing', 'NN')], ['VP', ('laten', 'MD')], ['VP', ('wordt', 'MD')], ['ADJP', ('beslist', 'JJ')], ['VP', ('gelijkgesteld', 'VBN')], ['PP', ('met', 'IN')], ['NP', ('het', 'DT'), ('tijdstip', 'NN')], ['PP', ('van', 'IN')], ['NP', ('ontvangst', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('aanvraag', 'NN')]]","{'ontbreken': 'ontbreekt', 'stellen': 'stelt', 'bepalen': 'bepalen', 'indienen': 'ingediend', 'cordineren': 'cordinerend', 'bevoegden': 'bevoegd', 'besluiten': 'besluiten', 'laten': 'laten', 'gelijkstellen': 'gelijkgesteld'}"
99,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:24,Lid4,,"Bij het in , bedoelde wettelijk voorschrift kan worden bepaald dat de aanvraag voor een besluit niet wordt behandeld indien niet tevens de aanvraag voor een ander besluit is ingediend.artikel 3:21, eerste lid, onderdeel a",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:24&lid=4&z=2020-04-15&g=2020-04-15,"[['PP', ('Bij', 'IN')], ['VP', ('bedoelde', 'VBN')], ['NP', ('wettelijk', 'JJ'), ('voorschrift', 'NN')], ['VP', ('kan', 'MD')], ['VP', ('worden', 'MD')], ['ADVP', ('bepaald', 'RB')], ['NP', ('de', 'DT'), ('aanvraag', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('een', 'DT'), ('besluit', 'NN')], ['VP', ('niet', 'RB'), ('wordt', 'MD'), ('behandeld', 'VBN')], ['NP', ('indien', 'PRP')], ['ADVP', ('niet', 'RB'), ('tevens', 'RB')], ['NP', ('de', 'DT'), ('aanvraag', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('een', 'DT'), ('ander', 'PRP'), ('besluit', 'NN')], ['VP', ('is', 'MD')], ['ADVP', ('ingediend.artikel', 'RB')], ['NP', ('eerste', 'CD'), ('lid', 'NN')], ['NP', ('onderdeel', 'NN')]]","{'bedoelen': 'bedoelde', 'behandelen': 'behandeld'}"
100,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:25,,,"Onverminderd , vangt de termijn voor het nemen van de besluiten aan met ingang van de dag waarop de laatste aanvraag is ontvangen.artikel 3:24, derde en vierde lid",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:25&z=2020-04-15&g=2020-04-15,"[['NP', ('Onverminderd', 'NNP')], ['VP', ('vangt', 'VBZ')], ['NP', ('de', 'DT'), ('termijn', 'NN')], ['PP', ('voor', 'IN')], ['VP', ('nemen', 'VB')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('besluiten', 'NNS')], ['PP', ('met', 'IN')], ['NP', ('ingang', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('dag', 'NN')], ['ADVP', ('waarop', 'RB')], ['NP', ('de', 'DT'), ('laatste', 'JJS'), ('aanvraag', 'NN')], ['VP', ('is', 'MD')], ['ADVP', ('ontvangen.artikel', 'RB')], ['NP', ('derde', 'CD'), ('en', 'CC'), ('vierde', 'CD'), ('lid', 'NN')]]","{'vangen': 'vangt', 'nemen': 'nemen'}"
101,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Lid1,,"Indien op de voorbereiding van een van de besluiten  van toepassing is, is die afdeling van toepassing op de voorbereiding van alle besluiten, met inachtneming van het volgende:afdeling 3.4",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&z=2020-04-15&g=2020-04-15,"[['NP', ('Indien', 'PRP')], ['PP', ('op', 'IN')], ['NP', ('de', 'DT'), ('voorbereiding', 'NN')], ['PP', ('van', 'IN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('besluiten', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['VP', ('is', 'MD')], ['VP', ('is', 'MD')], ['NP', ('die', 'PRP'), ('afdeling', 'NN')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['PP', ('op', 'IN')], ['NP', ('de', 'DT'), ('voorbereiding', 'NN')], ['PP', ('van', 'IN')], ['NP', ('alle', 'PRP')], ['VP', ('besluiten', 'VB')], ['PP', ('met', 'IN')], ['NP', ('inachtneming', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('volgende:afdeling', 'NN')]]",{'besluiten': 'besluiten'}
102,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeela,,"de ingevolge de  en , vereiste terinzagelegging geschiedt in ieder geval ten kantore van het cordinerend bestuursorgaan;artikelen 3:11",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=a&z=2020-04-15&g=2020-04-15,"[['NP', ('de', 'DT'), ('ingevolge', 'NN')], ['VP', ('vereiste', 'VBN')], ['NP', ('terinzagelegging', 'NN')], ['VP', ('geschiedt', 'VBZ')], ['PP', ('in', 'IN')], ['NP', ('ieder', 'PRP'), ('geval', 'NN')], ['PP', ('ten', 'IN')], ['NP', ('kantore', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan;artikelen', 'NNS')]]","{'vereisen': 'vereiste', 'geschieden': 'geschiedt'}"
103,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeelb,,het cordinerend bestuursorgaan draagt er zorg voor dat de gelegenheid tot het mondeling naar voren brengen van zienswijzen wordt gegeven met betrekking tot de ontwerpen van alle besluiten gezamenlijk;,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=b&z=2020-04-15&g=2020-04-15,"[['NP', ('het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan', 'NN')], ['VP', ('draagt', 'VBZ')], ['ADVP', ('er', 'RB')], ['NP', ('zorg', 'NN')], ['NP', ('de', 'DT'), ('gelegenheid', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('het', 'DT'), ('mondeling', 'NN')], ['PP', ('naar', 'IN')], ['VP', ('voren', 'RB'), ('brengen', 'VB')], ['PP', ('van', 'IN')], ['NP', ('zienswijzen', 'NNS')], ['VP', ('wordt', 'MD'), ('gegeven', 'VBN')], ['PP', ('met', 'IN')], ['NP', ('betrekking', 'NN')], ['PP', ('tot', 'IN')], ['VP', ('ontwerpen', 'VB')], ['PP', ('van', 'IN')], ['NP', ('alle', 'PRP')], ['VP', ('besluiten', 'VB')], ['ADJP', ('gezamenlijk', 'JJ')]]","{'dragen': 'draagt', 'brengen': 'brengen', 'geven': 'gegeven', 'ontwerpen': 'ontwerpen', 'besluiten': 'besluiten'}"
104,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeelc,,zienswijzen kunnen in ieder geval bij het cordinerend bestuursorgaan naar voren worden gebracht;,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=c&z=2020-04-15&g=2020-04-15,"[['NP', ('zienswijzen', 'NNS')], ['VP', ('kunnen', 'MD')], ['PP', ('in', 'IN')], ['NP', ('ieder', 'PRP'), ('geval', 'NN')], ['PP', ('bij', 'IN')], ['NP', ('het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan', 'NN')], ['PP', ('naar', 'IN')], ['VP', ('voren', 'RB'), ('worden', 'MD'), ('gebracht', 'VBN')]]",{'brengen': 'gebracht'}
105,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeeld,,"indien over het ontwerp van een van de besluiten zienswijzen naar voren kunnen worden gebracht door een ieder, geldt dit eveneens met betrekking tot de ontwerpen van de andere besluiten;",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=d&z=2020-04-15&g=2020-04-15,"[['NP', ('indien', 'PRP')], ['PP', ('over', 'IN')], ['NP', ('het', 'DT'), ('ontwerp', 'NN')], ['PP', ('van', 'IN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('besluiten', 'NNS'), ('zienswijzen', 'NNS')], ['PP', ('naar', 'IN')], ['VP', ('voren', 'RB'), ('kunnen', 'MD'), ('worden', 'MD'), ('gebracht', 'VBN')], ['PP', ('door', 'IN')], ['NP', ('een', 'DT'), ('ieder', 'PRP')], ['VP', ('geldt', 'VBZ')], ['NP', ('dit', 'PRP')], ['ADVP', ('eveneens', 'RB')], ['PP', ('met', 'IN')], ['NP', ('betrekking', 'NN')], ['PP', ('tot', 'IN')], ['VP', ('ontwerpen', 'VB')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('andere', 'PRP')], ['VP', ('besluiten', 'VB')]]","{'brengen': 'gebracht', 'gelden': 'geldt', 'ontwerpen': 'ontwerpen', 'besluiten': 'besluiten'}"
106,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeele,,"de ingevolge die afdeling en  vereiste mededelingen, kennisgevingen en toezendingen geschieden door het cordinerend bestuursorgaan;afdeling 3.6",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=e&z=2020-04-15&g=2020-04-15,"[['NP', ('de', 'DT'), ('ingevolge', 'NN'), ('die', 'PRP'), ('afdeling', 'NN')], ['VP', ('vereiste', 'VBN')], ['NP', ('mededelingen', 'NNS')], ['NP', ('kennisgevingen', 'NNS'), ('en', 'CC'), ('toezendingen', 'NNS'), ('geschieden', 'NNS')], ['PP', ('door', 'IN')], ['NP', ('het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan;afdeling', 'NN')]]",{'vereisen': 'vereiste'}
107,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeelf,,alle besluiten worden genomen binnen de termijn die geldt voor het besluit met de langste beslistermijn;,01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=f&z=2020-04-15&g=2020-04-15,"[['NP', ('alle', 'PRP')], ['VP', ('besluiten', 'VBP'), ('worden', 'MD'), ('genomen', 'VBN')], ['ADVP', ('binnen', 'RB')], ['NP', ('de', 'DT'), ('termijn', 'NN'), ('die', 'PRP')], ['VP', ('geldt', 'VBZ')], ['PP', ('voor', 'IN')], ['NP', ('het', 'DT'), ('besluit', 'NN')], ['PP', ('met', 'IN')], ['NP', ('de', 'DT'), ('langste', 'JJS'), ('beslistermijn', 'NN')]]","{'besluiten': 'besluiten', 'nemen': 'genomen', 'gelden': 'geldt'}"
108,Hoofdstuk3,Afdeling3.5,Paragraaf3.5.3,Artikel3:26,Onderdeelg,,"de dag van terinzagelegging bij het cordinerend bestuursorgaan is bepalend voor de aanvang van de beroepstermijn ingevolge .artikel 6:8, vierde lid",01-07-2008,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.5&paragraaf=3.5.3&artikel=3:26&lid=1&o=g&z=2020-04-15&g=2020-04-15,"[['NP', ('de', 'DT'), ('dag', 'NN')], ['PP', ('van', 'IN')], ['NP', ('terinzagelegging', 'NN')], ['PP', ('bij', 'IN')], ['NP', ('het', 'DT'), ('cordinerend', 'JJ'), ('bestuursorgaan', 'NN')], ['VP', ('is', 'MD'), ('bepalend', 'VBG')], ['PP', ('voor', 'IN')], ['NP', ('de', 'DT'), ('aanvang', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('beroepstermijn', 'NN'), ('ingevolge', 'NN')], ['NP', ('artikel', 'NN')], ['NP', ('vierde', 'CD'), ('lid', 'NN')]]",{'bepalen': 'bepalend'}
