,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3,tags,verbs
147,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2t,Onderdeela,,"Onze Minister die gegevens of bescheiden kan verkrijgen uit bij regeling van Onze Minister aan te wijzen administraties, tenzij hierdoor een goede uitvoering van de wet wordt belet, of",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2t&lid=1&o=a&z=2019-02-27&g=2019-02-27,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('die', 'PRP'), ('gegevens', 'NNS')], ['ADJP', ('bescheiden', 'JJ')], ['VP', ('kan', 'MD'), ('verkrijgen', 'VB'), ('uit', 'RP')], ['PP', ('bij', 'IN')], ['NP', ('regeling', 'NN')], ['PP', ('van', 'IN')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP')], ['VP', ('te', 'TO'), ('wijzen', 'VBP')], ['NP', ('administraties', 'NNS')], ['ADVP', ('hierdoor', 'RB')], ['NP', ('een', 'DT'), ('goede', 'JJ'), ('uitvoering', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('wet', 'NN')], ['VP', ('wordt', 'MD'), ('belet', 'VBN')]]","{'verkrijgen': 'verkrijgen', 'wijzen': 'wijzen', 'beletten': 'belet'}"
148,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2t,Onderdeelb,,"de aanvraag is ingediend door de erkende referent, en deze omtrent die gegevens en bescheiden eigen verklaringen heeft overgelegd.",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2t&lid=1&o=b&z=2019-02-27&g=2019-02-27,"[['NP', ('de', 'DT'), ('aanvraag', 'NN')], ['VP', ('is', 'MD'), ('ingediend', 'VBN')], ['PP', ('door', 'IN')], ['NP', ('de', 'DT'), ('erkende', 'RB'), ('referent', 'NN')], ['NP', ('deze', 'PRP')], ['PP', ('omtrent', 'IN')], ['NP', ('die', 'PRP'), ('gegevens', 'NNS'), ('en', 'CC'), ('bescheiden', 'JJ'), ('eigen', 'PRP'), ('verklaringen', 'NNS')], ['VP', ('heeft', 'MD'), ('overgelegd', 'VBN')]]","{'indienen': 'ingediend', 'overleggen': 'overgelegd'}"
149,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2t,Lid2,,"De eigen verklaringen, bedoeld in het eerste lid, onder b, worden volledig en naar waarheid opgesteld.",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2t&lid=2&z=2019-02-27&g=2019-02-27,"[['NP', ('De', 'DT'), ('eigen', 'PRP'), ('verklaringen', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['PP', ('onder', 'IN')], ['ADJP', ('b', 'JJ')], ['VP', ('worden', 'MD')], ['ADJP', ('volledig', 'JJ')], ['PP', ('naar', 'IN')], ['NP', ('waarheid', 'NN')], ['VP', ('opgesteld', 'VBN')]]","{'bedoelen': 'bedoeld', 'opstellen': 'opgesteld'}"
150,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2t,Lid3,,"De aanvrager verstrekt Onze Minister op diens verzoek en al dan niet in persoon alsnog de gegevens en bescheiden, die van belang zijn voor de beoordeling van de aanvraag.",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2t&lid=3&z=2019-02-27&g=2019-02-27,"[['NP', ('De', 'DT'), ('aanvrager', 'NN')], ['NP', ('verstrekt', 'JJ'), ('Onze', 'PRP$'), ('Minister', 'NNP')], ['PP', ('op', 'IN')], ['NP', ('diens', 'PRP'), ('verzoek', 'NN')], ['ADVP', ('al', 'RB'), ('dan', 'RB'), ('niet', 'RB')], ['PP', ('in', 'IN')], ['NP', ('persoon', 'NN')], ['ADVP', ('alsnog', 'RB')], ['NP', ('de', 'DT'), ('gegevens', 'NNS')], ['ADJP', ('bescheiden', 'JJ')], ['NP', ('die', 'PRP')], ['PP', ('van', 'IN')], ['NP', ('belang', 'NN'), ('zijn', 'PRP')], ['PP', ('voor', 'IN')], ['NP', ('de', 'DT'), ('beoordeling', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('aanvraag', 'NN')]]",{}
151,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2t,Lid4,,"Bij regeling van Onze Minister worden regels gesteld omtrent de gegevens en bescheiden waarop het eerste lid, onder a, van toepassing is, en kunnen regels worden gesteld omtrent:",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2t&lid=4&z=2019-02-27&g=2019-02-27,"[['PP', ('Bij', 'IN')], ['NP', ('regeling', 'NN')], ['PP', ('van', 'IN')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP')], ['VP', ('worden', 'MD')], ['NP', ('regels', 'NNS')], ['VP', ('gesteld', 'VBN')], ['PP', ('omtrent', 'IN')], ['NP', ('de', 'DT'), ('gegevens', 'NNS')], ['ADJP', ('bescheiden', 'JJ')], ['ADVP', ('waarop', 'RB')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['VP', ('is', 'MD')], ['VP', ('kunnen', 'MD'), ('regels', 'VB'), ('worden', 'MD'), ('gesteld', 'VBN'), ('omtrent', 'RP')]]","{'stellen': 'gesteld', 'regelsen': 'regels'}"
152,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2t,Onderdeela,,"de administraties of delen daarvan waarvoor het eerste lid, onder a, tijdelijk niet van toepassing is;",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2t&lid=4&o=a&z=2019-02-27&g=2019-02-27,"[['NP', ('de', 'DT'), ('administraties', 'NNS')], ['NP', ('delen', 'NNS')], ['ADVP', ('daarvan', 'RB'), ('waarvoor', 'RB')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['ADJP', ('tijdelijk', 'JJ')], ['ADVP', ('niet', 'RB')], ['PP', ('van', 'IN')], ['NP', ('toepassing', 'NN')], ['VP', ('is', 'MD')]]",{}
153,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2t,Onderdeelb,,"de eigen verklaringen, bedoeld in het eerste lid, onder b,",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2t&lid=4&o=b&z=2019-02-27&g=2019-02-27,"[['NP', ('de', 'DT'), ('eigen', 'PRP'), ('verklaringen', 'NNS')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['PP', ('onder', 'IN')], ['ADJP', ('b', 'JJ')]]",{'bedoelen': 'bedoeld'}
154,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2t,Onderdeelc,,de toepassing van het derde lid.,01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2t&lid=4&o=c&z=2019-02-27&g=2019-02-27,"[['NP', ('de', 'DT'), ('toepassing', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('derde', 'CD'), ('lid', 'NN')]]",{}
155,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2u,Lid1,,Onze Minister beslist binnen 90 dagen na ontvangst van een aanvraag om verlening of wijziging van een machtiging tot voorlopig verblijf. Onze Minister kan deze termijn verlengen met ten hoogste drie maanden.,01-01-2017,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2u&lid=1&z=2019-02-27&g=2019-02-27,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP')], ['ADJP', ('beslist', 'JJ')], ['ADVP', ('binnen', 'RB')], ['NP', ('90', 'CD'), ('dagen', 'NNS')], ['PP', ('na', 'IN')], ['NP', ('ontvangst', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('aanvraag', 'NN')], ['PP', ('om', 'IN')], ['NP', ('verlening', 'NN'), ('of', 'CC'), ('wijziging', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('machtiging', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('voorlopig', 'JJ'), ('verblijf', 'NN')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP')], ['VP', ('kan', 'MD')], ['NP', ('deze', 'PRP'), ('termijn', 'NN'), ('verlengen', 'NNS')], ['PP', ('ten', 'IN')], ['ADJP', ('hoogste', 'JJS')], ['NP', ('drie', 'CD'), ('maanden', 'NNS')]]",{}
156,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2u,Lid2,,In afwijking van het eerste lid maakt Onze Minister de beslissing op een aanvraag om verlening van een machtiging tot voorlopig verblijf onder een beperking verband houdend met verblijf als houder van de Europese blauwe kaart of overplaatsing binnen een onderneming bekend binnen 90 dagen en kan die termijn niet worden verlengd.,01-01-2017,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2u&lid=2&z=2019-02-27&g=2019-02-27,"[['PP', ('In', 'IN')], ['NP', ('afwijking', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['VP', ('maakt', 'VBZ')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('de', 'DT'), ('beslissing', 'NN')], ['PP', ('op', 'IN')], ['NP', ('een', 'DT'), ('aanvraag', 'NN')], ['PP', ('om', 'IN')], ['NP', ('verlening', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('machtiging', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('voorlopig', 'JJ'), ('verblijf', 'NN')], ['PP', ('onder', 'IN')], ['NP', ('een', 'DT'), ('beperking', 'JJ'), ('verband', 'NN')], ['VP', ('houdend', 'VBG')], ['PP', ('met', 'IN')], ['NP', ('verblijf', 'NN'), ('als', 'PRP'), ('houder', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Europese', 'JJ'), ('blauwe', 'JJ'), ('kaart', 'NN')], ['NP', ('overplaatsing', 'NN')], ['ADVP', ('binnen', 'RB')], ['NP', ('een', 'DT'), ('onderneming', 'NN')], ['ADJP', ('bekend', 'JJ')], ['ADVP', ('binnen', 'RB')], ['NP', ('90', 'CD'), ('dagen', 'NNS')], ['VP', ('kan', 'MD')], ['NP', ('die', 'PRP'), ('termijn', 'NN')], ['VP', ('niet', 'RB'), ('worden', 'MD'), ('verlengd', 'VBN')]]","{'maken': 'maakt', 'houden': 'houdend', 'verlengen': 'verlengd'}"
157,Hoofdstuk1a,Afdeling2,Paragraaf3,Artikel2u,Lid3,,"In afwijking van het eerste lid maakt Onze Minister de beslissing op een aanvraag om verlening van een machtiging tot voorlopig verblijf onder een beperking verband houdend met wetenschappelijk onderzoek, studie, lerend werken, of uitwisseling in het kader van Europees vrijwilligerswerk bekend binnen 60 dagen en kan die termijn niet worden verlengd.",01-01-2017,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=3&artikel=2u&lid=3&z=2019-02-27&g=2019-02-27,"[['PP', ('In', 'IN')], ['NP', ('afwijking', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('eerste', 'CD'), ('lid', 'NN')], ['VP', ('maakt', 'VBZ')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP'), ('de', 'DT'), ('beslissing', 'NN')], ['PP', ('op', 'IN')], ['NP', ('een', 'DT'), ('aanvraag', 'NN')], ['PP', ('om', 'IN')], ['NP', ('verlening', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('machtiging', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('voorlopig', 'JJ'), ('verblijf', 'NN')], ['PP', ('onder', 'IN')], ['NP', ('een', 'DT'), ('beperking', 'JJ'), ('verband', 'NN')], ['VP', ('houdend', 'VBG')], ['PP', ('met', 'IN')], ['NP', ('wetenschappelijk', 'JJ'), ('onderzoek', 'NN')], ['NP', ('studie', 'NN')], ['VP', ('lerend', 'VBG'), ('werken', 'VBP')], ['NP', ('uitwisseling', 'NN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('kader', 'NN')], ['PP', ('van', 'IN')], ['NP', ('Europees', 'NNP'), ('vrijwilligerswerk', 'NN')], ['ADJP', ('bekend', 'JJ')], ['ADVP', ('binnen', 'RB')], ['NP', ('60', 'CD'), ('dagen', 'NNS')], ['VP', ('kan', 'MD')], ['NP', ('die', 'PRP'), ('termijn', 'NN')], ['VP', ('niet', 'RB'), ('worden', 'MD'), ('verlengd', 'VBN')]]","{'maken': 'maakt', 'houden': 'houdend', 'leren': 'lerend', 'werken': 'werken', 'verlengen': 'verlengd'}"
158,Hoofdstuk1a,Afdeling2,Paragraaf4,Artikel2v,,,"Onze Minister brengt de machtiging tot voorlopig verblijf aan in het document voor grensoverschrijding of op een blad waarop een visum kan worden aangebracht als bedoeld in artikel 1 van Verordening (EG) nr. 333/2002 van de Raad van de Europese Unie van 18 februari 2002 (PbEG 2002, L53/4).",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=2&paragraaf=4&artikel=2v&z=2019-02-27&g=2019-02-27,"[['NP', ('Onze', 'PRP$'), ('Minister', 'NNP')], ['VP', ('brengt', 'VBZ')], ['NP', ('de', 'DT'), ('machtiging', 'NN')], ['PP', ('tot', 'IN')], ['NP', ('voorlopig', 'JJ'), ('verblijf', 'NN')], ['PP', ('in', 'IN')], ['NP', ('het', 'DT'), ('document', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('grensoverschrijding', 'NN')], ['PP', ('op', 'IN')], ['NP', ('een', 'DT'), ('blad', 'NN')], ['ADVP', ('waarop', 'RB')], ['NP', ('een', 'DT'), ('visum', 'NN')], ['VP', ('kan', 'MD'), ('worden', 'MD'), ('aangebracht', 'VBN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['NP', ('artikel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('Verordening', 'NNP')], ['NP', ('EG', 'NN')], ['ADJP', ('nr', 'JJR')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Raad', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('Europese', 'JJ'), ('Unie', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('18', 'CD'), ('februari', 'NNP')], ['NP', ('PbEG', 'NN')], ['NP', ('L53/4', 'NNP')]]","{'brengen': 'brengt', 'aanbrengen': 'aangebracht', 'bedoelen': 'bedoeld'}"
159,Hoofdstuk1a,Afdeling3,Artikel2w,Lid1,,,"Een terugkeervisum kan worden verleend voor de toegang tot Nederland van een vreemdeling die Nederland tijdelijk zal verlaten gedurende het tijdvak dat hij rechtmatig verblijf heeft op grond van .artikel 8, aanhef en onder a tot en met h of l",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=3&artikel=2w&lid=1&z=2019-02-27&g=2019-02-27,"[['NP', ('Een', 'DT'), ('terugkeervisum', 'NN')], ['VP', ('kan', 'MD'), ('worden', 'MD'), ('verleend', 'VBN')], ['PP', ('voor', 'IN')], ['VP', ('toegang', 'VBN')], ['PP', ('tot', 'IN')], ['NP', ('Nederland', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('vreemdeling', 'NN'), ('die', 'PRP'), ('Nederland', 'NNP')], ['ADJP', ('tijdelijk', 'JJ')], ['VP', ('zal', 'MD'), ('verlaten', 'VBN')], ['PP', ('gedurende', 'IN')], ['NP', ('het', 'DT'), ('tijdvak', 'NN')], ['NP', ('hij', 'PRP')], ['NP', ('rechtmatig', 'JJ'), ('verblijf', 'NN')], ['VP', ('heeft', 'VBZ')], ['PP', ('op', 'IN')], ['NP', ('grond', 'NN')], ['NP', ('artikel', 'NN')], ['NP', ('aanhef', 'NN')], ['PP', ('tot', 'IN')], ['PP', ('met', 'IN')], ['ADJP', ('h', 'JJ')], ['NP', ('l', 'NN')]]","{'verlenen': 'verleend', 'toegangen': 'toegang', 'verlaten': 'verlaten', 'hebben': 'heeft'}"
160,Hoofdstuk1a,Afdeling3,Artikel2w,Lid2,,,"Geen terugkeervisum wordt verleend ten behoeve van de terugkeer uit het land van herkomst van de vreemdeling die rechtmatig verblijf heeft op grond van .artikel 8, aanhef en onder c en d",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=3&artikel=2w&lid=2&z=2019-02-27&g=2019-02-27,"[['NP', ('Geen', 'PRP'), ('terugkeervisum', 'NN')], ['VP', ('wordt', 'MD'), ('verleend', 'VBN')], ['PP', ('ten', 'IN')], ['NP', ('behoeve', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('terugkeer', 'NN')], ['PP', ('uit', 'IN')], ['NP', ('het', 'DT'), ('land', 'NN')], ['PP', ('van', 'IN')], ['NP', ('herkomst', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('vreemdeling', 'NN'), ('die', 'PRP')], ['NP', ('rechtmatig', 'JJ'), ('verblijf', 'NN')], ['VP', ('heeft', 'VBZ')], ['PP', ('op', 'IN')], ['NP', ('grond', 'NN')], ['NP', ('artikel', 'NN')], ['NP', ('aanhef', 'NN')], ['PP', ('onder', 'IN')], ['NP', ('c', 'NN')]]","{'verlenen': 'verleend', 'hebben': 'heeft'}"
161,Hoofdstuk1a,Afdeling3,Artikel2w,Lid3,,,Geen terugkeervisum wordt verleend ten behoeve van de terugkeer uit het land van herkomst van de vreemdeling die een aanvraag tot het verlenen van een verblijfsvergunning als bedoeld in de  en  heeft gedaan en rechtmatig verblijf heeft op grond van .artikelen 28,01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=3&artikel=2w&lid=3&z=2019-02-27&g=2019-02-27,"[['NP', ('Geen', 'PRP'), ('terugkeervisum', 'NN')], ['VP', ('wordt', 'MD'), ('verleend', 'VBN')], ['PP', ('ten', 'IN')], ['NP', ('behoeve', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('terugkeer', 'NN')], ['PP', ('uit', 'IN')], ['NP', ('het', 'DT'), ('land', 'NN')], ['PP', ('van', 'IN')], ['NP', ('herkomst', 'NN')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('vreemdeling', 'NN'), ('die', 'PRP')], ['NP', ('een', 'DT'), ('aanvraag', 'NN')], ['PP', ('tot', 'IN')], ['VP', ('verlenen', 'VB')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('verblijfsvergunning', 'NN')], ['VP', ('bedoeld', 'VBN')], ['PP', ('in', 'IN')], ['VP', ('heeft', 'MD'), ('gedaan', 'VBN')], ['NP', ('rechtmatig', 'JJ'), ('verblijf', 'NN')], ['VP', ('heeft', 'VBZ')], ['PP', ('op', 'IN')], ['NP', ('grond', 'NN')], ['NP', ('artikelen', 'NNS')]]","{'verlenen': 'verlenen', 'bedoelen': 'bedoeld', 'doen': 'gedaan', 'hebben': 'heeft'}"
162,Hoofdstuk1a,Afdeling3,Artikel2x,Lid1,,,Een terugkeervisum kan worden geweigerd indien:,01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=3&artikel=2x&lid=1&z=2019-02-27&g=2019-02-27,"[['NP', ('Een', 'DT'), ('terugkeervisum', 'NN')], ['VP', ('kan', 'MD'), ('worden', 'MD'), ('geweigerd', 'VBN')]]",{'weigeren': 'geweigerd'}
163,Hoofdstuk1a,Afdeling3,Artikel2x,Lid1,Onderdeela,,de vreemdeling niet door overlegging van documenten aannemelijk heeft gemaakt dat sprake is van een dringende reden die geen uitstel van vertrek mogelijk maakt;,01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=3&artikel=2x&lid=1&o=a&z=2019-02-27&g=2019-02-27,"[['NP', ('de', 'DT'), ('vreemdeling', 'NN')], ['ADVP', ('niet', 'RB')], ['PP', ('door', 'IN')], ['NP', ('overlegging', 'NN')], ['PP', ('van', 'IN')], ['NP', ('documenten', 'NNS')], ['ADJP', ('aannemelijk', 'JJ')], ['VP', ('heeft', 'MD'), ('gemaakt', 'VBN')], ['NP', ('dat', 'PRP'), ('sprake', 'NN')], ['VP', ('is', 'MD')], ['PP', ('van', 'IN')], ['VP', ('dringende', 'VBG'), ('reden', 'VBD')], ['NP', ('die', 'PRP'), ('geen', 'PRP'), ('uitstel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('vertrek', 'NN')], ['ADJP', ('mogelijk', 'JJ')], ['VP', ('maakt', 'VBZ')]]","{'maken': 'maakt', 'dringennen': 'dringende', 'reden': 'reden'}"
164,Hoofdstuk1a,Afdeling3,Artikel2x,Lid1,Onderdeelb,,de vreemdeling niet zelfstandig beschikt over een geldig document voor grensoverschrijding;,01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=3&artikel=2x&lid=1&o=b&z=2019-02-27&g=2019-02-27,"[['NP', ('de', 'DT'), ('vreemdeling', 'NN')], ['ADJP', ('niet', 'RB'), ('zelfstandig', 'JJ')], ['VP', ('beschikt', 'VBZ')], ['PP', ('over', 'IN')], ['NP', ('een', 'DT'), ('geldig', 'JJ'), ('document', 'NN')], ['PP', ('voor', 'IN')], ['NP', ('grensoverschrijding', 'NN')]]",{'beschikken': 'beschikt'}
165,Hoofdstuk1a,Afdeling3,Artikel2x,Lid1,Onderdeelc,,de vreemdeling zich gedurende zijn verblijf in Nederland aan maatregelen van toezicht op grond van deze wet heeft onttrokken;,01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=3&artikel=2x&lid=1&o=c&z=2019-02-27&g=2019-02-27,"[['NP', ('de', 'DT'), ('vreemdeling', 'NN'), ('zich', 'PRP'), ('gedurende', 'NNS')], ['VP', ('zijn', 'MD')], ['NP', ('verblijf', 'NN')], ['PP', ('in', 'IN')], ['NP', ('Nederland', 'NN')], ['PP', ('aan', 'IN')], ['NP', ('maatregelen', 'NNS')], ['PP', ('van', 'IN')], ['NP', ('toezicht', 'NN')], ['PP', ('op', 'IN')], ['NP', ('grond', 'NN')], ['VP', ('van', 'VB')], ['NP', ('deze', 'PRP'), ('wet', 'NN')], ['VP', ('heeft', 'MD'), ('onttrokken', 'VBN')]]","{'vannen': 'van', 'onttrekken': 'onttrokken'}"
166,Hoofdstuk1a,Afdeling3,Artikel2x,Lid1,Onderdeeld,,"uit oogpunt van toezicht op grond van deze wet, opsporing of vervolging van strafbare feiten, tenuitvoerlegging van een vonnis of om andere gewichtige redenen bezwaar bestaat tegen vertrek uit Nederland van de vreemdeling;",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=3&artikel=2x&lid=1&o=d&z=2019-02-27&g=2019-02-27,"[['PP', ('uit', 'IN')], ['NP', ('oogpunt', 'NN')], ['PP', ('van', 'IN')], ['NP', ('toezicht', 'NN')], ['PP', ('op', 'IN')], ['NP', ('grond', 'NN')], ['VP', ('van', 'VB')], ['NP', ('deze', 'PRP'), ('wet', 'NN')], ['NP', ('opsporing', 'NN'), ('of', 'CC'), ('vervolging', 'NN')], ['PP', ('van', 'IN')], ['NP', ('strafbare', 'JJ'), ('feiten', 'NNS')], ['NP', ('tenuitvoerlegging', 'NN')], ['PP', ('van', 'IN')], ['NP', ('een', 'DT'), ('vonnis', 'NN')], ['NP', ('andere', 'PRP')], ['NP', ('gewichtige', 'JJ'), ('redenen', 'NNS'), ('bezwaar', 'NN')], ['VP', ('bestaat', 'VBZ')], ['PP', ('tegen', 'IN')], ['NP', ('vertrek', 'NN')], ['PP', ('uit', 'IN')], ['NP', ('Nederland', 'NNP')], ['PP', ('van', 'IN')], ['NP', ('de', 'DT'), ('vreemdeling', 'NN')]]","{'vannen': 'van', 'bestaan': 'bestaat'}"
167,Hoofdstuk1a,Afdeling3,Artikel2x,Lid1,Onderdeele,,"het naar het oordeel van Onze Minister in de rede ligt dat binnen de geldigheidsduur van het terugkeervisum een beslissing als bedoeld in , kan worden verwacht;artikel 8, onderdeel f, g of h",01-06-2013,jci1.3:c:BWBR0011823&hoofdstuk=1a&afdeling=3&artikel=2x&lid=1&o=e&z=2019-02-27&g=2019-02-27,"[['PP', ('naar', 'IN')], ['NP', ('het', 'DT'), ('oordeel', 'NN')], ['PP', ('van', 'IN')], ['NP', ('Onze', 'PRP$'), ('Minister', 'NNP')], ['PP', ('in', 'IN')], ['NP', ('de', 'DT'), ('rede', 'NN')], ['VP', ('ligt', 'VBZ')], ['NP', ('dat', 'PRP')], ['ADVP', ('binnen', 'RB')], ['NP', ('de', 'DT'), ('geldigheidsduur', 'NN')], ['PP', ('van', 'IN')], ['NP', ('het', 'DT'), ('terugkeervisum', 'NN')], ['NP', ('een', 'DT'), ('beslissing', 'NN')], ['VP', ('bedoeld', 'VBN'), ('in', 'RP')], ['VP', ('kan', 'MD'), ('worden', 'MD'), ('verwacht;artikel', 'VBN')], ['NP', ('onderdeel', 'NN'), ('f', 'NN')], ['NP', ('g', 'NN'), ('of', 'CC'), ('h', 'NN')]]","{'liggen': 'ligt', 'bedoelen': 'bedoeld', 'verwacht;artikelen': 'verwacht;artikel'}"
